taxon,distance,sample_id
AZC7E_39,0.4848313798316396,CtoJ
AZC7E_45,0.4729253479679086,CtoJ
AZC7E_51,0.388864687659029,CtoJ
AZC7E_54,0.0881981189509906,CtoJ
AZC7E_57,0.07359298488113976,CtoJ
AZC7E_59,0.19949284868701808,CtoJ
AZC7E_60,0.07699549895358926,CtoJ
AZC7E_61,0.5433358387196957,CtoJ
AZC7E_64,0.5542482845897297,CtoJ
AZC7E_69,0.4870287953520359,CtoJ
AZC7E_70,0.04398125750179984,CtoJ
AZC7E_73,0.4803679109323261,CtoJ
AZC7E_77,0.5707809401168922,CtoJ
AZC7E_82,0.12601148434913875,CtoJ
AZC7E_89,0.7686531405640162,CtoJ
AZC7E_96,0.6203459716440145,CtoJ
AZC7E_109,0.09292827607567851,CtoJ
AZC7E_114,0.6599286273780736,CtoJ
AZC9C_6,0.4903320181100973,CtoJ
AZC9C_7,0.07871402202196771,CtoJ
AZC9C_18,0.5977322084636294,CtoJ
AZC9C_29,0.3838968544910932,CtoJ
AZC9C_32,0.39939520525922023,CtoJ
AZC9C_40,0.0831149133757386,CtoJ
AZC9C_53,0.4824850765265582,CtoJ
AZC9C_54,0.3483864153051595,CtoJ
AZC9C_61,0.2240736758058282,CtoJ
AZC9C_68,0.427709537275724,CtoJ
AZC9C_71,0.613625823268517,CtoJ
AZC9C_75,0.6119628785939618,CtoJ
AZC9C_86,0.1653792089154007,CtoJ
AZC9C_93,0.45570519520989333,CtoJ
AZC9C_95,0.5585850494009472,CtoJ
AZC9C_96,0.24799455503336665,CtoJ
AZC9C_98,0.3527434039907956,CtoJ
AZC9C_106,0.07542352617151427,CtoJ
AZC9C_112,0.48703824545724916,CtoJ
AZC9C_113,0.4435982255543472,CtoJ
AZC9C_116,0.37929680919240505,CtoJ
AZC3J_3,0.3849699763886944,CtoT
AZC3J_18,0.6288147069929145,CtoT
AZC3J_28,0.6206762615782424,CtoT
AZC3J_34,0.39206874036872713,CtoT
AZC3J_55,0.1601173830629941,CtoT
