taxon,distance,independence,mean_d0_abundance,diversity_ratio,log_fold_change,colonization_binary
AZC5T_107,6.26412513121403,22.04,0.00087270386088455,1.10458497646771,2.38799938765488,1
AZC5T_109,0.368082923385509,19.28,0.00037882430860402,1.10458497646771,1.28462592658366,0
AZC5T_119,0.394943361043322,15.79,0.00011353874416362,1.10458497646771,0.731121853462439,0
AZC5T_120,0.409460191334432,7.44,2.232234500367e-05,1.10458497646771,1.16026041845431,0
AZC5T_122,0.430901389355763,20.55,0.00021356972411134,1.10458497646771,1.68070212443481,0
AZC7E_12,0.80449156825493,22.55,0.00040246260454783,1.10458497646771,1.40509855997904,0
AZC7E_15,5.32007668527835,14.76,0.00015399308913212,1.10458497646771,-0.00933049404585324,0
AZC7E_39,12.7554062744525,20.88,1.229588562744e-05,1.10458497646771,7.88456847128391,1
AZC7E_51,0.758058628915382,15.64,7.517938721251e-05,1.10458497646771,-0.0423226242688653,0
AZC7E_57,0.525234964133688,14.48,8.540006191163e-05,1.10458497646771,-0.0730025833022776,0
AZC7E_59,0.239567701557423,6.4,0.00084564905013402,1.10458497646771,0.198265855952902,0
AZC7E_61,5.56477615501731,21.2,0.00014991823963856,1.10458497646771,3.95531244182761,1
AZC7E_64,2.27682189013442,21.58,0.00097000461716426,1.10458497646771,1.4817326900648,0
AZC7E_73,13.9625120496454,21.16,0.00053019606432206,1.10458497646771,4.00017085901807,1
AZC7E_77,0.576879987084686,16.65,0.00016679480487693,1.10458497646771,-0.156742735399452,0
AZC7E_82,0.480268543946815,7.01,2.861070875515e-05,1.10458497646771,0.765790075853218,0
AZC7E_89,11.0563807970206,19.95,9.726343624692e-05,1.10458497646771,5.63080397673743,1
AZC7E_96,3.89892714677157,9.89,7.0554335521e-07,1.10458497646771,6.52709884432653,0
AZC7E_109,1.03351275210669,22.18,0.00088254375942813,1.10458497646771,1.17732340438624,0
AZC7E_114,0.597413513942137,18.14,3.54477399642e-06,1.10458497646771,6.28331431644038,0
AZC9C_18,5.65422375187661,23.31,3.314590890928e-05,1.10458497646771,3.61637365606766,0
AZC9C_29,0.534274858587683,14.05,0.0001234364584447,1.10458497646771,-0.216102506005811,0
AZC9C_32,1.33461669786734,23.45,7.637005111643e-05,1.10458497646771,2.4635160676165,0
AZC9C_40,0.27533080227792,21.85,0.00094615135754387,1.10458497646771,0.443660995736734,0
AZC9C_53,1.23885755833917,7.05,0.00023021081039382,1.10458497646771,-0.525406920157696,0
AZC9C_54,2.61162091751278,14.69,0.00029620787653101,1.10458497646771,1.25650058846133,0
AZC9C_61,0.657978976289102,8.18,0.00027784369998285,1.10458497646771,0.0546038459181793,0
AZC9C_71,6.01124596174688,9.89,2.89801782542e-06,1.10458497646771,5.9223343811173,0
AZC9C_75,7.06464968843081,22.54,6.153201800125e-05,1.10458497646771,4.73667699152519,1
AZC9C_86,0.390290759575869,18.42,0.0001108881725707,1.10458497646771,2.00223116219055,0
AZC9C_93,0.216718053782593,14.45,0.00045387483418419,1.10458497646771,-0.0961340679862706,0
AZC9C_95,3.31015057623906,14.8,1.252077672463e-05,1.10458497646771,-0.106394418014366,0
AZC9C_106,0.910043975329445,10.69,1.02465713562e-06,1.10458497646771,0.416808189256324,0
AZC9C_112,0.719616943095291,13.06,0.00013320195017916,1.10458497646771,-0.095830448757292,0
AZC9C_113,1.96139684627557,15.95,0.00101053700189766,1.10458497646771,0.867019281085612,0
AZC9C_116,2.79961659538502,15.56,0.00093983210433624,1.10458497646771,-0.00632174714786444,0
AZC3J_3,0.446683898035643,16.29,0.00089001585427131,1.07095089327705,0.421162984775904,0
AZC3J_28,0.488997315129104,21.44,4.595414855854e-05,1.07095089327705,-0.73732252772639,0
AZC3J_55,0.913180736342012,8.96,1.01471726558e-06,1.07095089327705,1.54270384393818,0
AZC3J_64,0.375392944459679,14.69,7.241041322757e-05,1.07095089327705,-0.570283753546541,0
AZC3J_73,0.295817963137492,15.02,0.00032164816381885,1.07095089327705,0.775517062039681,0
AZC3J_74,0.958339850935467,21.95,1.61173865302e-05,1.07095089327705,5.37668044321775,0
AZC3J_76,5.48072525249961,20.87,5.1087634539e-07,1.07095089327705,8.83187067372288,1
AZC3J_79,0.539777469710716,3.32,7.43590783231e-06,1.07095089327705,-0.374378130477312,0
AZC3J_87,6.27486404687122,17.24,1.202147309288e-05,1.07095089327705,4.34743630584992,0
AZC3J_91,0.303658838422613,14.65,0.0007951211419019,1.07095089327705,-0.011807835496173,0
AZC5T_8,0.669592893885122,14.76,0.00017317953326205,1.07095089327705,-0.0862920714266141,0
AZC5T_14,1.07607754590835,13.21,0.00031443754725516,1.07095089327705,-0.0940433470556854,0
AZC5T_19,2.04569521191723,14.69,0.00018307712569286,1.07095089327705,-0.65635464451445,0
AZC5T_22,0.471160579687289,21.31,3.151395231309e-05,1.07095089327705,-1.22401751455501,0
AZC5T_37,0.930184277972733,23.35,0.00079164566654561,1.07095089327705,0.379613332102571,0
AZC5T_38,0.640946799299521,17.81,2.37822018825e-06,1.07095089327705,6.84343476264425,0
AZC5T_44,5.45388096748087,5.8,0.00032590890233464,1.07095089327705,-0.796760883377902,0
AZC5T_57,0.485070059125606,14.7,0.00043782632914624,1.07095089327705,-0.281975621574,0
AZC5T_68,1.61511010126173,17.03,0.00020354676540204,1.07095089327705,0.230291751060376,0
AZC5T_69,0.835970807079233,16.7,0.00023131882222218,1.07095089327705,-0.712617748200185,0
AZC5T_78,1.41150410387455,16.06,0.0004343117645529,1.07095089327705,-0.0439010578212224,0
AZC5T_87,0.59899098474638,3.66,7.770952731719e-05,1.07095089327705,-0.979944823213901,0
AZC5T_94,4.40615550646427,22.81,0.00011213932360192,1.07095089327705,3.59536770854216,0
AZC5T_97,9.84831905958627,22.38,1.3723267658e-06,1.07095089327705,8.2650583644673,1
AZC5T_98,0.840989847759493,8.38,5.1616276817e-07,1.07095089327705,1.80204631229415,0
AZC5T_107,5.8791425984475,22.04,8.846571753172e-05,1.07095089327705,4.82742572336147,1
AZC5T_109,0.406524517287599,19.28,0.00106604624250675,1.07095089327705,0.193851007876233,0
AZC5T_120,0.596632696295107,7.44,5.190746364132e-05,1.07095089327705,-1.95405579895381,0
AZC5T_122,0.399165331541708,20.55,3.92495949035e-06,1.07095089327705,5.00572772973666,0
AZC7E_12,0.717033307340867,22.55,0.00058826986981051,1.07095089327705,0.840134072773854,0
AZC7E_15,4.98781082590493,14.76,0.00017407258397263,1.07095089327705,-0.211496851917765,0
AZC7E_16,0.916034201697049,8.68,2.72000983564e-06,1.07095089327705,0.900662465732466,0
AZC7E_25,0.768897363555648,21.26,4.296818682791e-05,1.07095089327705,4.23618167046566,0
AZC7E_39,12.6221122596073,20.88,1.1327281537e-06,1.07095089327705,8.83671382319762,1
AZC7E_51,0.70394883682497,15.64,9.176178978856e-05,1.07095089327705,0.825016263262475,0
AZC7E_54,1.55003843085781,20.95,1.054870429421e-05,1.07095089327705,5.90073558852315,0
AZC7E_59,0.211555322457506,6.4,7.36893333857e-06,1.07095089327705,5.31234836529258,0
AZC7E_60,0.494687045099257,20.98,2.94370976389e-06,1.07095089327705,5.64591490355873,0
AZC7E_61,5.21809995707651,21.2,7.064028932129e-05,1.07095089327705,4.82639280397496,1
AZC7E_64,2.09385958422612,21.58,1.60732673145e-05,1.07095089327705,5.19380107965938,0
AZC7E_70,0.300297400422259,19.64,2.26370730498e-06,1.07095089327705,5.73438058982159,0
AZC7E_77,0.537164571049519,16.65,0.00014693444959573,1.07095089327705,0.0648599137479827,0
AZC7E_82,0.667551840424703,7.01,1.372501666051e-05,1.07095089327705,-1.86347194351096,0
AZC7E_89,10.5445021658166,19.95,7.4693753714e-07,1.07095089327705,9.18413392353802,1
AZC7E_109,0.935360051362921,22.18,8.756964180241e-05,1.07095089327705,2.86589262716409,0
AZC9C_6,13.0243541498616,22.55,1.43926184404e-06,1.07095089327705,9.13520628372779,1
AZC9C_7,0.662717221468674,22.1,2.09108318661e-06,1.07095089327705,6.83155435832721,0
AZC9C_29,0.689839694699613,14.05,9.966473065914e-05,1.07095089327705,-0.00678673917358297,0
AZC9C_32,1.12912557833725,23.45,0.00081820182143036,1.07095089327705,0.458316608847442,0
AZC9C_40,0.239173362616633,21.85,3.31717853246e-06,1.07095089327705,5.16901583373579,0
AZC9C_53,1.24108750265931,7.05,0.000427050648692,1.07095089327705,-1.00628142068513,0
AZC9C_54,2.13217221288459,14.69,0.00018368264524671,1.07095089327705,-0.737167117609815,0
AZC9C_61,0.753882040324489,8.18,1.382192127301e-05,1.07095089327705,-2.40773152276084,0
AZC9C_68,0.291881600419753,22.38,0.00048509259946902,1.07095089327705,0.732952855397497,0
AZC9C_95,2.98501817924388,14.8,1.707729348799e-05,1.07095089327705,-0.0787525759766512,0
AZC9C_96,0.446363631810064,3.02,5.591287724318e-05,1.07095089327705,-0.338337124260665,0
AZC9C_106,0.840451459447059,10.69,1.44808568718e-06,1.07095089327705,-0.106148245598393,0
AZC9C_112,0.670691547431164,13.06,0.00033326688339255,1.07095089327705,-0.133037852595998,0
AZC9C_113,1.71651554020088,15.95,0.00091045273592055,1.07095089327705,1.02802376117293,0
AZC9C_116,2.46637602068823,15.56,0.00075816715519754,1.07095089327705,0.0453581619260756,0
AZC3J_3,0.363013376607785,16.29,0.00068333198769114,0.933658030503779,-0.318669357858775,0
AZC3J_18,3.02330792604308,23.45,0.00141451574253885,0.933658030503779,-0.882377118923266,0
AZC3J_28,0.359867325433273,21.44,0.0002528513186989,0.933658030503779,-1.16704375676293,0
AZC3J_64,0.466227692030425,14.69,0.00020620112302935,0.933658030503779,-2.2069603659407,0
AZC3J_73,0.32352630269603,15.02,0.00087204110758345,0.933658030503779,0.489243249915771,0
AZC3J_87,6.37711946973021,17.24,0.00019661048768738,0.933658030503779,-1.80535945744658,0
AZC3J_99,0.595934157297345,6.83,0.00033286138183169,0.933658030503779,-1.14157073513923,0
AZC5T_14,0.871108925635768,13.21,0.00014169058502416,0.933658030503779,1.04408188400247,0
AZC5T_19,2.55722210035103,14.69,0.00091539768365018,0.933658030503779,-2.34439468560961,0
AZC5T_22,0.350319736128741,21.31,0.00022689412401109,0.933658030503779,-1.20891252194793,0
AZC5T_30,0.297737506931411,11.93,6.397164566242e-05,0.933658030503779,0.454992096386886,0
AZC5T_37,0.826847848860429,23.35,0.00127558464887722,0.933658030503779,-0.552234329981524,0
AZC5T_38,0.722074648894495,17.81,0.00083383126860207,0.933658030503779,-0.37136900099858,0
AZC5T_44,5.39803210262045,5.8,1.667227381604e-05,0.933658030503779,-0.494899967763339,0
AZC5T_57,0.446304384056363,14.7,0.00018022851760584,0.933658030503779,0.356050714271302,0
AZC5T_64,2.11440230822571,8.97,5.320519403293e-05,0.933658030503779,-2.00784001256793,0
AZC5T_80,1.76115605330583,22.19,0.00076152623358292,0.933658030503779,-0.0855651814936074,0
AZC5T_87,0.491961519248504,3.66,1.091583751338e-05,0.933658030503779,-1.10861400648681,0
AZC5T_98,0.715516577626384,8.38,1.772812824832e-05,0.933658030503779,-0.418103052761398,0
AZC5T_119,0.38886957644636,15.79,0.00064606246934508,0.933658030503779,-0.274815051007714,0
AZC5T_122,0.381910075439406,20.55,0.00053822334675743,0.933658030503779,-0.654653036060506,0
AZC7E_16,0.783589275933968,8.68,2.495925103853e-05,0.933658030503779,-0.531529430038256,0
AZC7E_29,0.981816680944068,17.54,0.00033188815579343,0.933658030503779,-1.07978323413639,0
AZC7E_45,1.72378646179046,15.88,0.0001515708187925,0.933658030503779,0.213766654188894,0
AZC7E_51,0.540983139624683,15.64,0.00117410478431968,0.933658030503779,-0.654044378202257,0
AZC7E_57,0.584862468712359,14.48,0.00015242645091228,0.933658030503779,0.155449144026753,0
AZC7E_59,0.310310975377541,6.4,0.00056502560842666,0.933658030503779,0.132083945157835,0
AZC7E_64,2.05312299914956,21.58,0.00106005513067091,0.933658030503779,-0.842896650663121,0
AZC7E_69,0.474610025602021,16.71,0.00069083307262408,0.933658030503779,-0.665757753857479,0
AZC7E_82,0.502257339425005,7.01,3.569832935123e-05,0.933658030503779,-2.51092218574108,0
AZC7E_114,0.703097495955004,18.14,0.00116392441079665,0.933658030503779,-0.279724200351534,0
AZC9C_18,4.99296207918525,23.31,0.00100439057373854,0.933658030503779,-0.0945025641227148,0
AZC9C_32,1.24037442571043,23.45,0.00051934918986836,0.933658030503779,-0.537569612725254,0
AZC9C_53,0.620069100809062,7.05,9.434033223785e-05,0.933658030503779,-1.32901287088193,0
AZC9C_54,2.7167095275209,14.69,0.00088909981837736,0.933658030503779,-3.01141169162381,0
AZC9C_61,0.635223537850563,8.18,9.5776890933e-07,0.933658030503779,-0.44152615913629,0
AZC9C_75,6.67085628474302,22.54,0.00158640020721735,0.933658030503779,-0.718275903829212,0
AZC9C_86,0.422851418513443,18.42,0.00025688410499602,0.933658030503779,-0.375455631996239,0
AZC9C_95,3.06402350685598,14.8,1.267114218655e-05,0.933658030503779,0.321974924282813,0
AZC9C_96,0.401496827365912,3.02,1.742092919471e-05,0.933658030503779,-1.12005990465728,0
AZC9C_112,0.71092039276046,13.06,0.00024600071648101,0.933658030503779,0.447527177939095,0
AZC3J_43,0.500187193319609,16.3,0.00038586240153674,1.18307232453375,-0.332122962685476,0
AZC3J_58,0.886964534584182,14.79,0.00024261049475745,1.18307232453375,2.43563984728123,0
AZC3J_76,0.411039980449136,20.87,0.00014828047332624,1.18307232453375,2.53439252373341,0
AZC3J_90,1.36573519170926,13.31,0.00066678659499828,1.18307232453375,0.384750249447246,0
AZC5T_8,1.15012463368994,14.76,0.00018668446444097,1.18307232453375,-0.166903900327683,0
AZC5T_9,0.386095920905464,13.75,0.00011538298291394,1.18307232453375,-0.359719528605979,0
AZC5T_32,0.370846164195281,2.76,1.817515887813e-05,1.18307232453375,0.751959305806959,0
AZC5T_34,0.43738530864004,21.12,0.00017269438890588,1.18307232453375,2.22010518756995,0
AZC5T_39,0.616337976885845,10.49,2.817269553943e-05,1.18307232453375,2.80876398364472,0
AZC5T_41,0.54810919714218,3.55,1.764400832152e-05,1.18307232453375,0.0379166697601308,0
AZC5T_51,0.464012226306744,4.43,7.37999751193e-05,1.18307232453375,-1.38145974878686,0
AZC5T_66,0.590392302433616,11.55,6.0234914995e-07,1.18307232453375,6.75629978956465,0
AZC5T_68,0.479760152425573,17.03,0.00023615889559002,1.18307232453375,-0.47373719703013,0
AZC5T_78,0.783492058962142,16.06,0.00072640657315902,1.18307232453375,-0.427911740861227,0
AZC5T_93,1.84840110827729,23.45,0.00061449722710546,1.18307232453375,1.63685938176097,0
AZC5T_94,0.593962292594921,22.81,0.00012235884108673,1.18307232453375,1.9119206461454,0
AZC5T_97,0.645753889224626,22.38,0.00060559849060014,1.18307232453375,1.63079654713491,0
AZC5T_104,3.38708035814687,16.3,0.000773807088815,1.18307232453375,0.331777898630627,0
AZC5T_107,1.10046254577203,22.04,0.00076532717841376,1.18307232453375,1.52091086916589,0
AZC5T_108,0.66498489474191,3.76,8.2712438865e-06,1.18307232453375,0.0767597630329852,0
AZC5T_109,6.29135494007532,19.28,0.000335381173549,1.18307232453375,3.40873631531338,1
AZC5T_120,14.4004392285631,7.44,4.78363799133e-06,1.18307232453375,-0.924118685164964,0
AZC7E_2,10.6578182784667,14.37,6.559602839283e-05,1.18307232453375,4.70288027373973,1
AZC7E_3,6.47498459624726,19.96,5.809997544172e-05,1.18307232453375,5.42383550251123,1
AZC7E_12,8.10707796297867,22.55,0.00039434350256368,1.18307232453375,2.72872058185298,1
AZC7E_13,0.526726885281718,15.38,8.526948271182e-05,1.18307232453375,0.140120597161554,0
AZC7E_15,15.5563679860145,14.76,0.00019185222419336,1.18307232453375,-0.288744766266257,0
AZC7E_17,1.32443767072654,20.67,6.19415561556e-05,1.18307232453375,4.05392897054112,0
AZC7E_23,3.12627302341765,22.38,0.00037101514348834,1.18307232453375,3.77056912612856,1
AZC7E_24,1.08331600700717,13.79,0.00011535342649201,1.18307232453375,-0.147062721432913,0
AZC7E_26,1.28614067941943,20.08,9.227387426702e-05,1.18307232453375,4.77834101331706,1
AZC7E_32,3.3202335408801,19.9,0.00011311789471717,1.18307232453375,4.53441167889037,1
AZC7E_36,1.711450875105,22.18,6.456086096545e-05,1.18307232453375,4.0293206019868,0
AZC7E_37,3.54747796367605,21.29,0.00010179555078291,1.18307232453375,4.57734494160383,1
AZC7E_38,7.80287954936616,18.86,0.00010466183022742,1.18307232453375,5.51355167527056,1
AZC7E_39,1.657095262751,20.88,1.079515067303e-05,1.18307232453375,6.61368211669855,1
AZC7E_42,9.62893524992175,10.55,0.00017201798590736,1.18307232453375,-0.138248705866016,0
AZC7E_48,1.21197020962174,18.38,3.438520673193e-05,1.18307232453375,2.29786071175411,0
AZC7E_55,0.760241432813792,4.12,0.00050392882871645,1.18307232453375,-0.656346114284541,0
AZC7E_58,1.82278818538823,21.6,0.00017147248965891,1.18307232453375,4.27234722290757,1
AZC7E_61,1.32446759731542,21.2,0.00011972998019517,1.18307232453375,3.66018756724489,0
AZC7E_62,0.960432421531279,14.3,0.00048046913995683,1.18307232453375,0.947214460299899,0
AZC7E_68,4.73833289064188,20.96,0.00019527310031032,1.18307232453375,3.89723371288711,1
AZC7E_71,0.655071872527933,21.32,9.656636238222e-05,1.18307232453375,2.36647638935962,0
AZC7E_73,8.05838406656078,21.16,0.00048747929788455,1.18307232453375,3.40280098672772,1
AZC7E_76,0.530343617212903,15.75,5.24800155231e-05,1.18307232453375,0.376284008438968,0
AZC7E_77,0.367046906004667,16.65,0.00019560912086784,1.18307232453375,-0.34334019623361,0
AZC7E_79,1.96293625148105,18.15,0.00031806653602812,1.18307232453375,3.09750699869088,1
AZC7E_80,3.86052107242398,15.31,3.731148719713e-05,1.18307232453375,0.078140700348499,0
AZC7E_81,1.63680787564137,21.22,0.00021809345728848,1.18307232453375,2.59726402116146,0
AZC7E_84,1.00434993835508,20.59,2.101928497169e-05,1.18307232453375,5.42749497635061,0
AZC7E_87,1.09669529687225,14.5,2.19655413388e-06,1.18307232453375,8.38212975689192,1
AZC7E_88,0.613625900944887,19.65,6.225030816459e-05,1.18307232453375,3.73758292814252,0
AZC7E_89,5.25556875060192,19.95,8.202274114522e-05,1.18307232453375,5.57636544226174,1
AZC7E_90,1.09881159549128,21.2,7.213435767869e-05,1.18307232453375,3.44551272687968,0
AZC7E_91,1.21681132440644,8.97,0.00017081431064698,1.18307232453375,-0.144816415122603,0
AZC7E_93,1.07611430457275,17.2,6.6552622086e-07,1.18307232453375,6.74596102920468,0
AZC7E_94,0.68014538722809,21.76,1.625373610424e-05,1.18307232453375,4.58989371246082,0
AZC7E_95,0.80843286700931,20.57,9.29405583901e-06,1.18307232453375,6.5815318931986,1
AZC7E_96,1.84272855375949,9.89,1.05363320832e-06,1.18307232453375,6.94289806873604,0
AZC7E_97,1.75381108763134,13.85,0.00012432852785786,1.18307232453375,-0.284799076346248,0
AZC7E_101,1.65691577319369,20.22,0.00029940302666701,1.18307232453375,3.80966633388968,1
AZC7E_104,4.54024796149666,18.27,4.837272466822e-05,1.18307232453375,5.7491977934447,1
AZC7E_105,4.30992028411688,16.42,3.390832354699e-05,1.18307232453375,2.34797195615688,0
AZC7E_106,4.67424340079999,20.5,9.25750093416e-06,1.18307232453375,4.17403633533186,0
AZC7E_109,1.80849138355558,22.18,0.00075354307823156,1.18307232453375,1.91537598171627,0
AZC7E_111,2.04769899955397,15.12,8.505588693178e-05,1.18307232453375,3.67217512823886,0
AZC7E_113,15.320720146102,18.45,9.812503550083e-05,1.18307232453375,6.57430454076254,1
AZC7E_115,0.505474361250814,12.02,1.42225137531e-06,1.18307232453375,0.310446171203786,0
AZC9C_14,1.84624733690974,4.13,6.732999396402e-05,1.18307232453375,1.24133856086646,0
AZC9C_27,0.560922653800227,13.3,0.00016867269819825,1.18307232453375,-0.510441078616896,0
AZC9C_29,1.49521630988489,14.05,0.00028037472636405,1.18307232453375,-0.165376720064705,0
AZC9C_40,0.666900703272501,21.85,0.00080924916066755,1.18307232453375,1.24360487964656,0
AZC9C_57,0.619269472334118,10.49,3.455497939882e-05,1.18307232453375,2.6245906053704,0
AZC9C_71,1.74168577725768,9.89,1.4977839211e-06,1.18307232453375,6.71922849282318,0
AZC9C_88,2.78367620187426,22.18,0.00082916428849129,1.18307232453375,2.15908457274811,1
AZC9C_93,0.285671233683971,14.45,0.00046200173256472,1.18307232453375,-0.409748239578961,0
AZC9C_102,0.646694863691582,15.35,0.00018039119857343,1.18307232453375,-0.146939261155422,0
AZC9C_106,4.51349943220351,10.69,1.16954309163e-06,1.18307232453375,0.310446170902716,0
AZC9C_113,0.554393878193497,15.95,0.00089882173854682,1.18307232453375,-0.339444528149328,0
AZC9C_116,1.29915565468661,15.56,0.00112839614279485,1.18307232453375,-0.407482444780635,0
AZC3J_21,0.296288023455549,15,0.00069201373353875,1.14704833920744,-0.721179504342376,0
AZC3J_32,1.32715822138494,21.22,1.518258486313e-05,1.14704833920744,5.70854878816053,0
AZC3J_43,0.449522726028038,16.3,0.00033754488166563,1.14704833920744,-0.258682106145072,0
AZC3J_55,0.575936020468358,8.96,7.16152023533e-06,1.14704833920744,-1.43530550206732,0
AZC3J_58,0.830103744631526,14.79,0.00110621638794507,1.14704833920744,-0.72260136657953,0
AZC3J_74,4.2010774373493,21.95,1.830985156832e-05,1.14704833920744,6.70412114136689,1
AZC3J_76,0.3990444199937,20.87,5.0401806011e-07,1.14704833920744,8.04228506834306,0
AZC3J_79,1.56732712527207,3.32,8.00120255213e-06,1.14704833920744,0.874279887242999,0
AZC3J_88,0.991823858285159,21.87,4.747735581284e-05,1.14704833920744,4.16184820301574,0
AZC3J_90,1.23639798735159,13.31,0.0001064624172572,1.14704833920744,0.221620904211595,0
AZC3J_91,0.245460313372377,14.65,0.00119367797045984,1.14704833920744,-0.410749433120352,0
AZC5T_8,1.08207563583418,14.76,0.00025670200250527,1.14704833920744,-0.39996627397067,0
AZC5T_9,0.352000137897741,13.75,0.00032617387175081,1.14704833920744,-0.172959079706649,0
AZC5T_21,0.244739209687051,13.42,0.0003306412653281,1.14704833920744,-0.447156195031942,0
AZC5T_32,0.403939696533862,2.76,1.451021299957e-05,1.14704833920744,0.236048455571252,0
AZC5T_39,0.602509695925202,10.49,0.00022283577621433,1.14704833920744,0.179220689014809,0
AZC5T_41,0.645820763446683,3.55,4.52526951169e-06,1.14704833920744,0.542994695811515,0
AZC5T_68,0.561122080472754,17.03,0.00033522387792469,1.14704833920744,0.0638286281862686,0
AZC5T_69,0.507406350637677,16.7,0.00032621484666724,1.14704833920744,-0.421961734704581,0
AZC5T_78,0.743779756955781,16.06,0.00062049058908558,1.14704833920744,0.091372918081401,0
AZC5T_94,0.677172347557411,22.81,8.647199498779e-05,1.14704833920744,2.51368094656559,0
AZC5T_97,0.734884400875829,22.38,1.24510791422e-06,1.14704833920744,7.3073757644281,0
AZC5T_106,1.10773123130817,18.45,3.53445356841e-06,1.14704833920744,7.49007731886131,1
AZC5T_107,0.990597455157183,22.04,0.00011717384997211,1.14704833920744,4.11269570258112,1
AZC5T_108,0.776727327445879,3.76,4.97709419142e-06,1.14704833920744,0.39139744144217,0
AZC5T_109,6.06718870356636,19.28,0.00083767916473582,1.14704833920744,2.66163263035371,1
AZC5T_120,13.9530966182041,7.44,0.00097782626381384,1.14704833920744,-5.33448566795202,0
AZC7E_2,10.2411837288445,14.37,1.274034431666e-05,1.14704833920744,7.62416445543221,1
AZC7E_3,6.38722973070531,19.96,3.8064985658e-07,1.14704833920744,9.21191209797625,1
AZC7E_4,1.13451557124919,15.54,2.65189470091e-06,1.14704833920744,7.98240867583831,1
AZC7E_12,8.01884044913076,22.55,0.00046874805279631,1.14704833920744,3.02388231961343,1
AZC7E_13,0.499091273312654,15.38,0.0001128445369695,1.14704833920744,-0.294055524265366,0
AZC7E_15,15.810774267963,14.76,0.00022220257330378,1.14704833920744,1.01082469676272,0
AZC7E_17,1.15998551431856,20.67,0.00014685839670414,1.14704833920744,4.01474446942603,1
AZC7E_23,2.96199569995454,22.38,5.8907559473e-07,1.14704833920744,8.64753389058843,1
AZC7E_24,1.02036962158711,13.79,0.00019343296144161,1.14704833920744,-0.402030437364667,0
AZC7E_25,5.66380820933694,21.26,4.50734259353e-05,1.14704833920744,6.12135640256624,1
AZC7E_26,1.46324310780035,20.08,2.753824629e-07,1.14704833920744,9.58434276893489,1
AZC7E_32,2.98951825748838,19.9,7.3687175571e-07,1.14704833920744,8.04840881800725,0
AZC7E_34,0.281463216322203,13.03,0.00027398309759361,1.14704833920744,-0.35141999132775,0
AZC7E_36,1.43556338138959,22.18,1.190786978035e-05,1.14704833920744,6.12508112780612,0
AZC7E_37,3.73029580208367,21.29,1.09309365485e-06,1.14704833920744,7.94401461224361,1
AZC7E_38,7.66021212822963,18.86,9.4951559226e-07,1.14704833920744,9.26375508136712,1
AZC7E_39,1.63682421903515,20.88,8.6234900844e-07,1.14704833920744,8.22943605637946,1
AZC7E_42,8.3663075033394,10.55,0.00059942590168441,1.14704833920744,-1.15558763571296,0
AZC7E_48,1.28906663064251,18.38,1.01225421862e-06,1.14704833920744,4.95521084703402,0
AZC7E_54,12.0290531272414,20.95,3.178567650712e-05,1.14704833920744,7.48233863348497,1
AZC7E_58,1.66412709414388,21.6,2.9348327277e-07,1.14704833920744,8.97199673196779,1
AZC7E_60,1.74607457912976,20.98,2.73906128472e-06,1.14704833920744,7.42805605242524,0
AZC7E_61,1.18053380125658,21.2,5.753470254017e-05,1.14704833920744,5.28938178874139,1
AZC7E_62,0.947999079010466,14.3,0.00045212540216243,1.14704833920744,-0.143579449868563,0
AZC7E_68,4.52300111019264,20.96,4.771618887263e-05,1.14704833920744,5.49856146141296,1
AZC7E_70,11.0825628569295,19.64,2.64978565171e-06,1.14704833920744,8.3897697543585,1
AZC7E_76,0.619177804726466,15.75,0.00065502525615425,1.14704833920744,0.0874395459573142,0
AZC7E_77,0.332223149059372,16.65,0.0002393456995615,1.14704833920744,-0.11273611481163,0
AZC7E_79,1.7405874885588,18.15,1.64521207348e-05,1.14704833920744,6.04630855880292,1
AZC7E_80,3.67641023902507,15.31,4.072793610592e-05,1.14704833920744,0.26021715080887,0
AZC7E_84,0.903922839211084,20.59,5.0612710931e-07,1.14704833920744,7.35612282131816,0
AZC7E_87,1.1643032607216,14.5,3.5833094833e-07,1.14704833920744,9.12575309655583,1
AZC7E_88,0.590823996544655,19.65,1.20257914692e-06,1.14704833920744,6.87255094801447,0
AZC7E_89,5.0913621356036,19.95,7.7940052302e-07,1.14704833920744,9.65424788620291,1
AZC7E_91,1.1249391912126,8.97,0.00033781766065187,1.14704833920744,-1.07229706305169,0
AZC7E_93,1.07963174714856,17.2,0.00010588618102374,1.14704833920744,4.09773236551812,0
AZC7E_94,0.629986713101977,21.76,1.563686637545e-05,1.14704833920744,5.18959762389666,0
AZC7E_95,0.913704111652864,20.57,6.964520376e-07,1.14704833920744,8.00916224105301,0
AZC7E_97,1.62991946014927,13.85,0.00013969456000469,1.14704833920744,-0.341822841097839,0
AZC7E_101,1.80589494750501,20.22,3.3601204007e-07,1.14704833920744,9.78021601286404,1
AZC7E_104,4.13977757358176,18.27,5.2633696837e-07,1.14704833920744,9.49446632310041,1
AZC7E_105,4.11254855752369,16.42,3.53744101563e-05,1.14704833920744,2.63209915113428,0
AZC7E_106,3.8341363646467,20.5,2.120829761019e-05,1.14704833920744,1.88708484228711,0
AZC7E_109,1.6504908894041,22.18,7.947741507349e-05,1.14704833920744,4.39135499454265,0
AZC7E_113,15.5032687900588,18.45,5.580666705778e-05,1.14704833920744,7.22738982856578,1
AZC7E_115,0.42596772578389,12.02,1.445449708759e-05,1.14704833920744,0.626140435868475,0
