taxon,distance,sample_id,donor,recipient,mean_d0_abundance,fold_change,colonization,colonization_binary,independence,donor_diversity,recipient_diversity,diversity_ratio,donor_abd
AZC7E_114,4.68605368711676,TtoJ,T,J,3.42089588414e-06,0.731667928362619,non-colonized,0,18.14,3.54157208843192,3.43373291554281,1.03140581272381,0.00992912689619509
AZC7E_117,3.12130567028631,TtoJ,T,J,3.83391824059e-06,0.658501156605648,non-colonized,0,17.22,3.54157208843192,3.43373291554281,1.03140581272381,0.00718410111360434
AZC9C_18,10.3949909613305,TtoJ,T,J,2.948316573994e-05,478.307903923845,colonized,1,23.31,3.54157208843192,3.43373291554281,1.03140581272381,0.0424664860325159
AZC9C_58,0.430800545511584,TtoJ,T,J,0.00143920463465927,0.739021900787293,non-colonized,0,8.52,3.54157208843192,3.43373291554281,1.03140581272381,0.00112647886692334
AZC9C_71,2.63413673789233,TtoJ,T,J,2.5456550805e-06,195.265416177655,non-colonized,0,9.89,3.54157208843192,3.43373291554281,1.03140581272381,0.00554847104291358
AZC9C_75,3.63210757181709,TtoJ,T,J,6.71644741153e-05,23.5032530336305,non-colonized,0,22.54,3.54157208843192,3.43373291554281,1.03140581272381,0.00713749369932017
AZC9C_86,0.337400220071135,TtoJ,T,J,0.0001033663693633,3.00218758744566,non-colonized,0,18.42,3.54157208843192,3.43373291554281,1.03140581272381,0.0015533889620031
AZC9C_93,0.539223862249036,TtoJ,T,J,0.00041239445600326,0.77395281661058,non-colonized,0,14.45,3.54157208843192,3.43373291554281,1.03140581272381,0.00204932611270132
AZC3J_1,0.306163939799625,TtoC,T,C,0.00074499090613873,1.21234842889981,non-colonized,0,16.05,3.54157208843192,3.79284979171124,0.93374962967728,0.00115126507180395
AZC3J_2,0.243095469087581,TtoC,T,C,0.00027324171740169,0.729005174378861,non-colonized,0,17.11,3.54157208843192,3.79284979171124,0.93374962967728,0.00131305337517472
AZC3J_6,4.75480127606009,TtoC,T,C,0.0004125835341238,0.72228195546162,non-colonized,0,11.81,3.54157208843192,3.79284979171124,0.93374962967728,0.0075091584017834
AZC3J_10,0.434665304174444,TtoC,T,C,0.00025624942845585,1.07149332517267,non-colonized,0,17.08,3.54157208843192,3.79284979171124,0.93374962967728,0.00152883090611695
AZC3J_26,0.438530696328792,TtoC,T,C,0.00019398026315544,1.26940319903129,non-colonized,0,15.35,3.54157208843192,3.79284979171124,0.93374962967728,0.00170954762022378
AZC3J_45,0.271530189653932,TtoC,T,C,0.00024841826807275,0.986902463404405,non-colonized,0,13.71,3.54157208843192,3.79284979171124,0.93374962967728,0.00103644340629204
AZC3J_62,4.86356131136716,TtoC,T,C,0.00012820142636226,0.81034970884861,non-colonized,0,22.18,3.54157208843192,3.79284979171124,0.93374962967728,0.0158605224325745
AZC3J_63,0.288802634883009,TtoC,T,C,7.37394599201e-05,1.68501404340302,non-colonized,0,12.82,3.54157208843192,3.79284979171124,0.93374962967728,0.00122677794750682
AZC3J_70,1.73736164907821,TtoC,T,C,0.00036526465692861,1.06064902338469,non-colonized,0,11.71,3.54157208843192,3.79284979171124,0.93374962967728,0.00148962876792973
AZC3J_71,0.31526794181895,TtoC,T,C,0.0007210798253407,0.68662921466201,non-colonized,0,3.48,3.54157208843192,3.79284979171124,0.93374962967728,0.00102461424186667
AZC3J_92,0.768910262595843,TtoC,T,C,0.00083826517984062,0.485681405266707,non-colonized,0,15.68,3.54157208843192,3.79284979171124,0.93374962967728,0.00105993540595566
AZC3J_95,0.318069066721056,TtoC,T,C,1.186930591708e-05,2.02400099954755,non-colonized,0,10.09,3.54157208843192,3.79284979171124,0.93374962967728,0.00127455351017372
AZC5T_1,2.10822966600324,TtoC,T,C,0.0001393784114461,0.710568649951341,non-colonized,0,16.71,3.54157208843192,3.79284979171124,0.93374962967728,0.00718417221333289
AZC5T_4,0.990019872282227,TtoC,T,C,0.00032711100884515,1.13981951095586,non-colonized,0,9.28,3.54157208843192,3.79284979171124,0.93374962967728,0.00334907430775127
AZC5T_12,4.21921479932029,TtoC,T,C,0.000472662968291,0.878755310656834,non-colonized,0,20.98,3.54157208843192,3.79284979171124,0.93374962967728,0.00931414248240208
AZC5T_24,0.279919488428163,TtoC,T,C,0.00011913894881357,1.26092398770903,non-colonized,0,14.34,3.54157208843192,3.79284979171124,0.93374962967728,0.00121540138898924
AZC5T_34,2.93108387471164,TtoC,T,C,0.00011982521959815,0.770080474473683,non-colonized,0,21.12,3.54157208843192,3.79284979171124,0.93374962967728,0.00718400133102273
AZC5T_47,1.63645244842365,TtoC,T,C,0.00040373511485763,0.849797149185119,non-colonized,0,13.95,3.54157208843192,3.79284979171124,0.93374962967728,0.00612496199839385
AZC5T_49,3.85229908301275,TtoC,T,C,4.764804831416e-05,0.783414906130625,non-colonized,0,21.93,3.54157208843192,3.79284979171124,0.93374962967728,0.0092482554203257
AZC5T_51,0.392918231219252,TtoC,T,C,4.052089803388e-05,0.404037548593149,non-colonized,0,4.43,3.54157208843192,3.79284979171124,0.93374962967728,0.00202362000054217
AZC5T_53,3.67341786490922,TtoC,T,C,1.81263328645e-05,0.811872359809467,non-colonized,0,20.99,3.54157208843192,3.79284979171124,0.93374962967728,0.00874155513589086
AZC5T_58,6.09495393271231,TtoC,T,C,1.428251766087e-05,0.817110272911734,non-colonized,0,21.7,3.54157208843192,3.79284979171124,0.93374962967728,0.0129989552646459
AZC5T_61,0.550960314189416,TtoC,T,C,8.532118403686e-05,0.852443515770582,non-colonized,0,22.2,3.54157208843192,3.79284979171124,0.93374962967728,0.00225098931533925
AZC5T_63,0.549440467170509,TtoC,T,C,0.00020760724937131,2.39536239313404,non-colonized,0,14.11,3.54157208843192,3.79284979171124,0.93374962967728,0.0022825336357092
AZC5T_65,1.15835653282706,TtoC,T,C,8.183204602732e-05,1.59912215907685,non-colonized,0,15.6,3.54157208843192,3.79284979171124,0.93374962967728,0.0041881959455679
AZC5T_71,0.273105452690665,TtoC,T,C,0.0001087630416656,0.94444991958982,non-colonized,0,11.51,3.54157208843192,3.79284979171124,0.93374962967728,0.00107237492496565
AZC5T_79,0.410002074782846,TtoC,T,C,5.395939267586e-05,1.46447204961579,non-colonized,0,9.23,3.54157208843192,3.79284979171124,0.93374962967728,0.00181082392064396
AZC5T_90,0.256567214914025,TtoC,T,C,0.00053501023449426,0.814215845765302,non-colonized,0,16.61,3.54157208843192,3.79284979171124,0.93374962967728,0.0011251195418446
AZC5T_99,0.617069256692054,TtoC,T,C,0.0005239577733218,0.590158167721263,non-colonized,0,14.53,3.54157208843192,3.79284979171124,0.93374962967728,0.00284121208249878
AZC5T_111,0.587195636342156,TtoC,T,C,0.00034528018114657,0.729923708424893,non-colonized,0,9.44,3.54157208843192,3.79284979171124,0.93374962967728,0.00178649999133488
AZC5T_115,1.20279535444693,TtoC,T,C,6.4080346229e-07,0.678493783375191,non-colonized,0,15.39,3.54157208843192,3.79284979171124,0.93374962967728,0.00356476086850234
AZC7E_22,2.93166639733411,TtoC,T,C,1.523797555164e-05,0.791575576805962,non-colonized,0,10.2,3.54157208843192,3.79284979171124,0.93374962967728,0.0071839753907168
AZC7E_47,6.00743844693621,TtoC,T,C,3.711746677927e-05,0.619398672305136,non-colonized,0,2,3.54157208843192,3.79284979171124,0.93374962967728,0.0134934760161127
AZC7E_52,2.9302923054053,TtoC,T,C,3.61956260364e-05,0.794631773906259,non-colonized,0,19.48,3.54157208843192,3.79284979171124,0.93374962967728,0.00718400686894592
AZC7E_55,0.290431560868209,TtoC,T,C,0.00019222392736786,0.907666080446217,non-colonized,0,4.12,3.54157208843192,3.79284979171124,0.93374962967728,0.00101359098157278
AZC7E_71,0.746728641445632,TtoC,T,C,0.00017229840802571,0.674571307921493,non-colonized,0,21.32,3.54157208843192,3.79284979171124,0.93374962967728,0.00274596210877337
AZC7E_72,3.98171196840755,TtoC,T,C,6.823262691e-07,2.41241900648293,non-colonized,0,16.74,3.54157208843192,3.79284979171124,0.93374962967728,0.00856067855922815
AZC7E_81,3.25102746178466,TtoC,T,C,0.00016565495897448,0.754388947616116,non-colonized,0,21.22,3.54157208843192,3.79284979171124,0.93374962967728,0.00718393662006504
AZC7E_90,0.941917755402474,TtoC,T,C,0.00036150828181608,0.917833893717243,non-colonized,0,21.2,3.54157208843192,3.79284979171124,0.93374962967728,0.00356494132977277
AZC7E_111,2.83065477995005,TtoC,T,C,0.00035458803443177,0.877419604498331,non-colonized,0,15.12,3.54157208843192,3.79284979171124,0.93374962967728,0.00931407226086558
AZC7E_117,2.80011864999372,TtoC,T,C,1.628495695102e-05,0.824835044804866,non-colonized,0,17.22,3.54157208843192,3.79284979171124,0.93374962967728,0.00718410111360434
AZC9C_34,0.625712773271853,TtoC,T,C,0.00016495739362363,0.144854557010665,non-colonized,0,13.28,3.54157208843192,3.79284979171124,0.93374962967728,0.00305904885449992
AZC9C_58,0.368324732398704,TtoC,T,C,0.00073590145085835,0.610545116190782,non-colonized,0,8.52,3.54157208843192,3.79284979171124,0.93374962967728,0.00112647886692334
AZC9C_60,3.99792216506228,TtoC,T,C,5.420111832892e-05,2.42749244114755,non-colonized,0,10.3,3.54157208843192,3.79284979171124,0.93374962967728,0.00562905818179526
AZC3J_1,0.305168486077778,TtoE,T,E,0.00124076514546529,0.817882581862646,non-colonized,0,16.05,3.54157208843192,4.06235438221927,0.871802840228123,0.00115126507180395
AZC3J_2,0.286451019540393,TtoE,T,E,0.00023097039440455,0.788950812678886,non-colonized,0,17.11,3.54157208843192,4.06235438221927,0.871802840228123,0.00131305337517472
AZC3J_6,5.02096108951878,TtoE,T,E,8.030388305257e-05,0.745223921398759,non-colonized,0,11.81,3.54157208843192,4.06235438221927,0.871802840228123,0.0075091584017834
AZC3J_10,0.492500180628127,TtoE,T,E,0.00012970736922424,0.813263116118785,non-colonized,0,17.08,3.54157208843192,4.06235438221927,0.871802840228123,0.00152883090611695
AZC3J_18,3.72644238711682,TtoE,T,E,0.00043242963871694,1.60691457367106,non-colonized,0,23.45,3.54157208843192,4.06235438221927,0.871802840228123,0.00807650454351224
AZC3J_26,0.476823210340278,TtoE,T,E,0.00071498571193446,0.978809433534239,non-colonized,0,15.35,3.54157208843192,4.06235438221927,0.871802840228123,0.00170954762022378
AZC3J_45,0.298089649686481,TtoE,T,E,0.00023843064994574,1.24064828576764,non-colonized,0,13.71,3.54157208843192,4.06235438221927,0.871802840228123,0.00103644340629204
AZC3J_62,5.78375736144955,TtoE,T,E,0.00013430551803791,1.51842177012696,non-colonized,0,22.18,3.54157208843192,4.06235438221927,0.871802840228123,0.0158605224325745
AZC3J_63,0.33143900255836,TtoE,T,E,0.00042107934273533,0.613503827944919,non-colonized,0,12.82,3.54157208843192,4.06235438221927,0.871802840228123,0.00122677794750682
AZC3J_70,1.44897656753513,TtoE,T,E,0.00016075769500279,1.00425627886012,non-colonized,0,11.71,3.54157208843192,4.06235438221927,0.871802840228123,0.00148962876792973
AZC3J_71,0.337772902438627,TtoE,T,E,9.905526253451e-05,0.886618503304831,non-colonized,0,3.48,3.54157208843192,4.06235438221927,0.871802840228123,0.00102461424186667
AZC3J_92,0.655020070779541,TtoE,T,E,4.192814648286e-05,0.885494703137305,non-colonized,0,15.68,3.54157208843192,4.06235438221927,0.871802840228123,0.00105993540595566
AZC3J_95,0.37244511582831,TtoE,T,E,6.449700163828e-05,0.900643741743448,non-colonized,0,10.09,3.54157208843192,4.06235438221927,0.871802840228123,0.00127455351017372
AZC3J_99,1.5424916118083,TtoE,T,E,0.00022255492009235,0.957815186999776,non-colonized,0,6.83,3.54157208843192,4.06235438221927,0.871802840228123,0.00447336199305523
AZC5T_1,2.11486421508593,TtoE,T,E,4.670704156791e-05,1.35336028916863,non-colonized,0,16.71,3.54157208843192,4.06235438221927,0.871802840228123,0.00718417221333289
AZC5T_4,1.09417104394033,TtoE,T,E,0.00059482842664737,0.915790562658667,non-colonized,0,9.28,3.54157208843192,4.06235438221927,0.871802840228123,0.00334907430775127
AZC5T_12,4.13963770596967,TtoE,T,E,0.00047106661656067,1.46696627238945,non-colonized,0,20.98,3.54157208843192,4.06235438221927,0.871802840228123,0.00931414248240208
AZC5T_24,0.323572469855786,TtoE,T,E,0.00018668065806415,0.881205482872261,non-colonized,0,14.34,3.54157208843192,4.06235438221927,0.871802840228123,0.00121540138898924
AZC5T_30,1.96757455323302,TtoE,T,E,0.00014509576365548,1.07493467361329,non-colonized,0,11.93,3.54157208843192,4.06235438221927,0.871802840228123,0.00662859755493296
AZC5T_47,1.87593007673478,TtoE,T,E,0.00013599825239746,1.41117507682173,non-colonized,0,13.95,3.54157208843192,4.06235438221927,0.871802840228123,0.00612496199839385
AZC5T_49,3.86690208467082,TtoE,T,E,7.581340411524e-05,1.38073843608107,non-colonized,0,21.93,3.54157208843192,4.06235438221927,0.871802840228123,0.0092482554203257
AZC5T_53,3.67264079217777,TtoE,T,E,2.84486865206e-05,2.06180119042952,non-colonized,0,20.99,3.54157208843192,4.06235438221927,0.871802840228123,0.00874155513589086
AZC5T_58,6.63795556919834,TtoE,T,E,3.095256902771e-05,1.15897745690219,non-colonized,0,21.7,3.54157208843192,4.06235438221927,0.871802840228123,0.0129989552646459
AZC5T_61,0.607049221417252,TtoE,T,E,3.464422727085e-05,1.4625968714648,non-colonized,0,22.2,3.54157208843192,4.06235438221927,0.871802840228123,0.00225098931533925
AZC5T_63,0.602238003356047,TtoE,T,E,0.00134951768574651,0.430343246160543,non-colonized,0,14.11,3.54157208843192,4.06235438221927,0.871802840228123,0.0022825336357092
AZC5T_64,2.55474480748939,TtoE,T,E,0.00193381492673462,0.0212207279851338,non-colonized,0,8.97,3.54157208843192,4.06235438221927,0.871802840228123,0.00791334203377734
AZC5T_65,1.44452146941566,TtoE,T,E,0.00018046150475018,0.626167930757767,non-colonized,0,15.6,3.54157208843192,4.06235438221927,0.871802840228123,0.0041881959455679
AZC5T_71,0.299629106692922,TtoE,T,E,8.328139518135e-05,1.74877487056487,non-colonized,0,11.51,3.54157208843192,4.06235438221927,0.871802840228123,0.00107237492496565
AZC5T_79,0.481630215009199,TtoE,T,E,0.00029066273624251,0.627110345604462,non-colonized,0,9.23,3.54157208843192,4.06235438221927,0.871802840228123,0.00181082392064396
AZC5T_80,11.427066088041,TtoE,T,E,0.00057355276315658,1.77095840195106,non-colonized,0,22.19,3.54157208843192,4.06235438221927,0.871802840228123,0.0366870496664616
AZC5T_90,0.275013621998757,TtoE,T,E,0.00132859901830397,0.572583246818945,non-colonized,0,16.61,3.54157208843192,4.06235438221927,0.871802840228123,0.0011251195418446
AZC5T_99,0.692599488525311,TtoE,T,E,0.0019773459720525,0.754978174230024,non-colonized,0,14.53,3.54157208843192,4.06235438221927,0.871802840228123,0.00284121208249878
AZC5T_111,0.563151310286562,TtoE,T,E,5.674783104577e-05,1.2365149759356,non-colonized,0,9.44,3.54157208843192,4.06235438221927,0.871802840228123,0.00178649999133488
AZC5T_115,1.23094788054484,TtoE,T,E,4.4925190875e-06,0.899085770298199,non-colonized,0,15.39,3.54157208843192,4.06235438221927,0.871802840228123,0.00356476086850234
AZC5T_119,0.911909833396288,TtoE,T,E,0.00090793443097997,1.08006701981148,non-colonized,0,15.79,3.54157208843192,4.06235438221927,0.871802840228123,0.0019602682675451
AZC7E_22,2.90138760990628,TtoE,T,E,0.00043164958284397,1.38573493500502,non-colonized,0,10.2,3.54157208843192,4.06235438221927,0.871802840228123,0.0071839753907168
AZC7E_29,3.25527588986443,TtoE,T,E,0.00017707423897043,1.36404585577829,non-colonized,0,17.54,3.54157208843192,4.06235438221927,0.871802840228123,0.00718391883310356
AZC7E_45,1.42843686980727,TtoE,T,E,0.0003351193883279,0.792364316221941,non-colonized,0,15.88,3.54157208843192,4.06235438221927,0.871802840228123,0.0107482163137819
AZC7E_47,6.64365635322379,TtoE,T,E,0.00032174852606426,0.295197043864942,non-colonized,0,2,3.54157208843192,4.06235438221927,0.871802840228123,0.0134934760161127
AZC7E_52,2.89999282964234,TtoE,T,E,0.00048568608369209,1.76260073225916,non-colonized,0,19.48,3.54157208843192,4.06235438221927,0.871802840228123,0.00718400686894592
AZC7E_57,2.77111752063556,TtoE,T,E,0.00026868783768031,0.86431137334201,non-colonized,0,14.48,3.54157208843192,4.06235438221927,0.871802840228123,0.00612523320017991
AZC7E_69,4.24601929877624,TtoE,T,E,0.00099953911437153,1.1017054995905,non-colonized,0,16.71,3.54157208843192,4.06235438221927,0.871802840228123,0.0191908842930465
AZC7E_114,4.65308976664337,TtoE,T,E,0.0005148750513771,0.977332292197433,non-colonized,0,18.14,3.54157208843192,4.06235438221927,0.871802840228123,0.00992912689619509
AZC7E_117,2.97345704932576,TtoE,T,E,0.00025198169595457,1.7912253040032,non-colonized,0,17.22,3.54157208843192,4.06235438221927,0.871802840228123,0.00718410111360434
AZC9C_18,12.3651538891423,TtoE,T,E,0.00069935979827496,1.76973272886309,non-colonized,0,23.31,3.54157208843192,4.06235438221927,0.871802840228123,0.0424664860325159
AZC9C_58,0.391687942856313,TtoE,T,E,0.00063951000329266,0.049679850049756,non-colonized,0,8.52,3.54157208843192,4.06235438221927,0.871802840228123,0.00112647886692334
AZC9C_60,3.41704678367429,TtoE,T,E,9.24371481386e-05,0.883396671391821,non-colonized,0,10.3,3.54157208843192,4.06235438221927,0.871802840228123,0.00562905818179526
AZC9C_75,3.10165936139927,TtoE,T,E,0.00056251872636171,1.242267799215,non-colonized,0,22.54,3.54157208843192,4.06235438221927,0.871802840228123,0.00713749369932017
AZC9C_86,0.336163054331413,TtoE,T,E,0.00013460953632361,1.18606293330453,non-colonized,0,18.42,3.54157208843192,4.06235438221927,0.871802840228123,0.0015533889620031
AZC3J_3,0.363299826903384,CtoJ,C,J,0.00018228033235336,3.49817119760058,non-colonized,0,16.29,3.79284979171124,3.43373291554281,1.10458497646771,0.00102917854809112
AZC3J_76,5.8502242794857,CtoJ,C,J,0.00017357825538277,47.5706633182234,colonized,1,20.87,3.79284979171124,3.43373291554281,1.10458497646771,0.00805089673362314
AZC5T_8,0.663293894891311,CtoJ,C,J,0.0001244655644785,0.761527724984717,non-colonized,0,14.76,3.79284979171124,3.43373291554281,1.10458497646771,0.00205705256398713
AZC5T_14,1.14088162691657,CtoJ,C,J,0.00016464192336989,0.897977535464116,non-colonized,0,13.21,3.79284979171124,3.43373291554281,1.10458497646771,0.00224073427380195
AZC5T_19,2.45025601345021,CtoJ,C,J,0.00035980309939895,2.80939918789238,non-colonized,0,14.69,3.79284979171124,3.43373291554281,1.10458497646771,0.00492652384000024
AZC5T_30,0.254731723840027,CtoJ,C,J,0.00058168755709065,1.04361087525082,non-colonized,0,11.93,3.79284979171124,3.43373291554281,1.10458497646771,0.00128747321373441
AZC5T_37,0.93249640786536,CtoJ,C,J,1.34686763686e-05,73.1827322169423,non-colonized,0,23.35,3.79284979171124,3.43373291554281,1.10458497646771,0.00166407431306826
AZC5T_38,0.615366277620601,CtoJ,C,J,4.528878466929e-05,54.8102837386097,non-colonized,0,17.81,3.79284979171124,3.43373291554281,1.10458497646771,0.00226493916568254
AZC5T_44,6.30731715669013,CtoJ,C,J,0.00013625692165432,1.03773396447424,non-colonized,0,5.8,3.79284979171124,3.43373291554281,1.10458497646771,0.00433160082745968
AZC5T_57,0.459980728917183,CtoJ,C,J,0.0003256758950206,0.786464494888206,non-colonized,0,14.7,3.79284979171124,3.43373291554281,1.10458497646771,0.00156050644446396
AZC5T_66,2.99345347137521,CtoJ,C,J,5.3903147103e-07,564.857062156694,non-colonized,0,11.55,3.79284979171124,3.43373291554281,1.10458497646771,0.00547105947533756
AZC5T_68,1.64902493338087,CtoJ,C,J,0.00017850188618267,1.00288872687158,non-colonized,0,17.03,3.79284979171124,3.43373291554281,1.10458497646771,0.00348883905424741
AZC5T_78,1.51168320812115,CtoJ,C,J,0.00075262985081993,0.877512403261406,non-colonized,0,16.06,3.79284979171124,3.43373291554281,1.10458497646771,0.00142102362666187
AZC5T_80,1.85841675589338,CtoJ,C,J,1.24772205866e-06,214.623910965901,non-colonized,0,22.19,3.79284979171124,3.43373291554281,1.10458497646771,0.00305704936539615
AZC5T_93,3.1769122008232,CtoJ,C,J,0.00059730439457289,6.46661284775928,non-colonized,0,23.45,3.79284979171124,3.43373291554281,1.10458497646771,0.00663609706096819
AZC5T_94,4.20059368662717,CtoJ,C,J,0.00013959663982018,34.7276574574365,non-colonized,0,22.81,3.79284979171124,3.43373291554281,1.10458497646771,0.00891450993121277
AZC5T_97,10.2342594037731,CtoJ,C,J,0.00070241294766753,26.4358230112631,colonized,1,22.38,3.79284979171124,3.43373291554281,1.10458497646771,0.0255720512496273
AZC5T_104,0.678816724934199,CtoJ,C,J,0.00062232994000065,0.865837398875898,non-colonized,0,16.3,3.79284979171124,3.43373291554281,1.10458497646771,0.00106287715073152
AZC5T_107,6.26412513121403,CtoJ,C,J,0.00087270386088455,10.8915820981293,colonized,1,22.04,3.79284979171124,3.43373291554281,1.10458497646771,0.00887974548098104
AZC5T_109,0.368082923385509,CtoJ,C,J,0.00037882430860402,3.61321605889614,non-colonized,0,19.28,3.79284979171124,3.43373291554281,1.10458497646771,0.00149299562816683
AZC5T_119,0.394943361043322,CtoJ,C,J,0.00011353874416362,2.07730985032886,non-colonized,0,15.79,3.79284979171124,3.43373291554281,1.10458497646771,0.00110006823055418
AZC5T_120,0.409460191334432,CtoJ,C,J,2.232234500367e-05,3.19066410178576,non-colonized,0,7.44,3.79284979171124,3.43373291554281,1.10458497646771,0.00133432155486683
AZC5T_122,0.430901389355763,CtoJ,C,J,0.00021356972411134,5.36922458193768,non-colonized,0,20.55,3.79284979171124,3.43373291554281,1.10458497646771,0.00135418092930838
AZC7E_12,0.80449156825493,CtoJ,C,J,0.00040246260454783,4.07582844489335,non-colonized,0,22.55,3.79284979171124,3.43373291554281,1.10458497646771,0.00221297626178767
AZC7E_15,5.32007668527835,CtoJ,C,J,0.00015399308913212,0.990612899946381,non-colonized,0,14.76,3.79284979171124,3.43373291554281,1.10458497646771,0.0116366875331291
AZC7E_39,12.7554062744525,CtoJ,C,J,1.229588562744e-05,2655.97854767207,colonized,1,20.88,3.79284979171124,3.43373291554281,1.10458497646771,0.0486409448037517
AZC7E_51,0.758058628915382,CtoJ,C,J,7.517938721251e-05,0.958460475807885,non-colonized,0,15.64,3.79284979171124,3.43373291554281,1.10458497646771,0.00167754437934131
AZC7E_57,0.525234964133688,CtoJ,C,J,8.540006191163e-05,0.929498428588953,non-colonized,0,14.48,3.79284979171124,3.43373291554281,1.10458497646771,0.00165109549433303
AZC7E_59,0.239567701557423,CtoJ,C,J,0.00084564905013402,1.21918650531198,non-colonized,0,6.4,3.79284979171124,3.43373291554281,1.10458497646771,0.00101057482270251
AZC7E_61,5.56477615501731,CtoJ,C,J,0.00014991823963856,52.2119046103756,colonized,1,21.2,3.79284979171124,3.43373291554281,1.10458497646771,0.0076897872459555
AZC7E_64,2.27682189013442,CtoJ,C,J,0.00097000461716426,4.40046389234895,non-colonized,0,21.58,3.79284979171124,3.43373291554281,1.10458497646771,0.00401192826560343
AZC7E_73,13.9625120496454,CtoJ,C,J,0.00053019606432206,54.6073794164291,colonized,1,21.16,3.79284979171124,3.43373291554281,1.10458497646771,0.0336757711458629
AZC7E_77,0.576879987084686,CtoJ,C,J,0.00016679480487693,0.854823972202715,non-colonized,0,16.65,3.79284979171124,3.43373291554281,1.10458497646771,0.00172919486471091
AZC7E_82,0.480268543946815,CtoJ,C,J,2.861070875515e-05,2.15059291411849,non-colonized,0,7.01,3.79284979171124,3.43373291554281,1.10458497646771,0.00146929660159025
AZC7E_89,11.0563807970206,CtoJ,C,J,9.726343624692e-05,278.886145577975,colonized,1,19.95,3.79284979171124,3.43373291554281,1.10458497646771,0.0194688333904491
AZC7E_96,3.89892714677157,CtoJ,C,J,7.0554335521e-07,683.412546191632,non-colonized,0,9.89,3.79284979171124,3.43373291554281,1.10458497646771,0.0063825270733667
AZC7E_109,1.03351275210669,CtoJ,C,J,0.00088254375942813,3.24557520621426,non-colonized,0,22.18,3.79284979171124,3.43373291554281,1.10458497646771,0.0027537467191685
AZC7E_114,0.597413513942137,CtoJ,C,J,3.54477399642e-06,535.560643363792,non-colonized,0,18.14,3.79284979171124,3.43373291554281,1.10458497646771,0.00219958126205081
AZC9C_18,5.65422375187661,CtoJ,C,J,3.314590890928e-05,37.2023141644668,non-colonized,0,23.31,3.79284979171124,3.43373291554281,1.10458497646771,0.00416696423404535
AZC9C_29,0.534274858587683,CtoJ,C,J,0.0001234364584447,0.805552713398923,non-colonized,0,14.05,3.79284979171124,3.43373291554281,1.10458497646771,0.00117133412701887
AZC9C_32,1.33461669786734,CtoJ,C,J,7.637005111643e-05,11.7459388853873,non-colonized,0,23.45,3.79284979171124,3.43373291554281,1.10458497646771,0.00259637343567507
AZC9C_40,0.27533080227792,CtoJ,C,J,0.00094615135754387,1.55830209111021,non-colonized,0,21.85,3.79284979171124,3.43373291554281,1.10458497646771,0.00105651640450868
AZC9C_53,1.23885755833917,CtoJ,C,J,0.00023021081039382,0.591214697534075,non-colonized,0,7.05,3.79284979171124,3.43373291554281,1.10458497646771,0.00252642219604377
AZC9C_54,2.61162091751278,CtoJ,C,J,0.00029620787653101,3.51300614752268,non-colonized,0,14.69,3.79284979171124,3.43373291554281,1.10458497646771,0.00524711128455717
AZC9C_61,0.657978976289102,CtoJ,C,J,0.00027784369998285,1.05602214469315,non-colonized,0,8.18,3.79284979171124,3.43373291554281,1.10458497646771,0.0015507033966748
AZC9C_71,6.01124596174688,CtoJ,C,J,2.89801782542e-06,373.281980237072,non-colonized,0,9.89,3.79284979171124,3.43373291554281,1.10458497646771,0.0092104997070669
AZC9C_75,7.06464968843081,CtoJ,C,J,6.153201800125e-05,114.054466972183,colonized,1,22.54,3.79284979171124,3.43373291554281,1.10458497646771,0.0189964745414986
AZC9C_86,0.390290759575869,CtoJ,C,J,0.0001108881725707,7.40546068688199,non-colonized,0,18.42,3.79284979171124,3.43373291554281,1.10458497646771,0.00118424545318412
AZC9C_93,0.216718053782593,CtoJ,C,J,0.00045387483418419,0.908242228291576,non-colonized,0,14.45,3.79284979171124,3.43373291554281,1.10458497646771,0.00115085824329538
AZC9C_95,3.31015057623906,CtoJ,C,J,1.252077672463e-05,0.898969968742715,non-colonized,0,14.8,3.79284979171124,3.43373291554281,1.10458497646771,0.00504704670879761
AZC9C_106,0.910043975329445,CtoJ,C,J,1.02465713562e-06,1.51701148674249,non-colonized,0,10.69,3.79284979171124,3.43373291554281,1.10458497646771,0.00226791198450974
AZC9C_112,0.719616943095291,CtoJ,C,J,0.00013320195017916,0.908518060330415,non-colonized,0,13.06,3.79284979171124,3.43373291554281,1.10458497646771,0.00249780207747866
AZC9C_113,1.96139684627557,CtoJ,C,J,0.00101053700189766,2.37970673614456,non-colonized,0,15.95,3.79284979171124,3.43373291554281,1.10458497646771,0.00256591608376018
AZC9C_116,2.79961659538502,CtoJ,C,J,0.00093983210433624,0.993598193054537,non-colonized,0,15.56,3.79284979171124,3.43373291554281,1.10458497646771,0.00219247576162631
AZC3J_3,0.446683898035643,CtoT,C,T,0.00089001585427131,1.52363260338851,non-colonized,0,16.29,3.79284979171124,3.54157208843192,1.07095089327705,0.00102917854809112
AZC3J_28,0.488997315129104,CtoT,C,T,4.595414855854e-05,0.47829308650944,non-colonized,0,21.44,3.79284979171124,3.54157208843192,1.07095089327705,0.00124144966154271
AZC3J_55,0.913180736342012,CtoT,C,T,1.01471726558e-06,4.67711966137254,non-colonized,0,8.96,3.79284979171124,3.54157208843192,1.07095089327705,0.00183685743952635
AZC3J_64,0.375392944459679,CtoT,C,T,7.241041322757e-05,0.565264991615438,non-colonized,0,14.69,3.79284979171124,3.54157208843192,1.07095089327705,0.0010382431058123
