taxon,average_distance,recipient,donor_subject,n_donor_replicates_used
759350,3.6225321435498823,FAT_020,FAT_DON_19,1
762967,0.0,FAT_020,FAT_DON_19,1
762968,5.56150541361753,FAT_020,FAT_DON_19,1
762982,3.351861081009777,FAT_020,FAT_DON_19,1
762984,12.314946933428295,FAT_020,FAT_DON_19,1
763034,6.0988059220238,FAT_020,FAT_DON_19,1
767031,0.0,FAT_020,FAT_DON_19,1
862962,3.3341207579296244,FAT_020,FAT_DON_19,1
866771,5.769190940309301,FAT_020,FAT_DON_19,1
868129,0.0,FAT_020,FAT_DON_19,1
873513,0.0,FAT_020,FAT_DON_19,1
890402,5.676362060017476,FAT_020,FAT_DON_19,1
903814,5.038447539059424,FAT_020,FAT_DON_19,1
904306,4.072842259641281,FAT_020,FAT_DON_19,1
997884,4.277700017984412,FAT_020,FAT_DON_19,1
999410,8.096367905808961,FAT_020,FAT_DON_19,1
999412,3.930814740792729,FAT_020,FAT_DON_19,1
999413,7.8117734336629905,FAT_020,FAT_DON_19,1
1002367,3.118643338166014,FAT_020,FAT_DON_19,1
1042156,6.212568049699588,FAT_020,FAT_DON_19,1
1064535,0.0,FAT_020,FAT_DON_19,1
1077285,5.114104170171548,FAT_020,FAT_DON_19,1
1121100,4.458765005383081,FAT_020,FAT_DON_19,1
1121101,6.612514308149544,FAT_020,FAT_DON_19,1
1121114,3.708278797054244,FAT_020,FAT_DON_19,1
1121115,11.94523901873335,FAT_020,FAT_DON_19,1
1121130,6.016048184509463,FAT_020,FAT_DON_19,1
1121333,10.67579031821189,FAT_020,FAT_DON_19,1
1122975,0.0,FAT_020,FAT_DON_19,1
1122978,0.0,FAT_020,FAT_DON_19,1
1122988,0.0,FAT_020,FAT_DON_19,1
1122992,0.0,FAT_020,FAT_DON_19,1
1122993,0.0,FAT_020,FAT_DON_19,1
1123263,8.214917519617345,FAT_020,FAT_DON_19,1
1123313,3.0964519914788995,FAT_020,FAT_DON_19,1
1150460,11.848614208324904,FAT_020,FAT_DON_19,1
1160721,14.763434867431004,FAT_020,FAT_DON_19,1
1203465,9.791572004924468,FAT_020,FAT_DON_19,1
1203606,6.175682172452197,FAT_020,FAT_DON_19,1
1203610,8.969851649056526,FAT_020,FAT_DON_19,1
1203611,9.157134361700091,FAT_020,FAT_DON_19,1
1235789,8.677207188000331,FAT_020,FAT_DON_19,1
1235815,0.0,FAT_020,FAT_DON_19,1
1256908,9.928232329020242,FAT_020,FAT_DON_19,1
1280705,0.0,FAT_020,FAT_DON_19,1
1322347,5.25218407342008,FAT_020,FAT_DON_19,1
1384484,5.668197655336412,FAT_020,FAT_DON_19,1
1408437,8.354667050830532,FAT_020,FAT_DON_19,1
1410647,9.468389166886087,FAT_020,FAT_DON_19,1
1410665,0.0,FAT_020,FAT_DON_19,1
1437612,12.001327264900093,FAT_020,FAT_DON_19,1
1899017,0.0,FAT_020,FAT_DON_19,1
561,3.0742279095181977,FAT_012,FAT_DON_8,1
818,3.6688592131262014,FAT_012,FAT_DON_8,1
904,2.302682706828116,FAT_012,FAT_DON_8,1
195103,4.183426498012577,FAT_012,FAT_DON_8,1
205913,4.345067091155451,FAT_012,FAT_DON_8,1
206672,4.570584714063623,FAT_012,FAT_DON_8,1
213810,3.182802922508217,FAT_012,FAT_DON_8,1
218495,3.0081767987563004,FAT_012,FAT_DON_8,1
226185,3.163985376528648,FAT_012,FAT_DON_8,1
226186,3.110136968402626,FAT_012,FAT_DON_8,1
264199,14.657343511600654,FAT_012,FAT_DON_8,1
272559,0.0,FAT_012,FAT_DON_8,1
272623,0.0,FAT_012,FAT_DON_8,1
295405,2.728325838279285,FAT_012,FAT_DON_8,1
326426,0.0,FAT_012,FAT_DON_8,1
334413,2.580878885982132,FAT_012,FAT_DON_8,1
339860,0.0,FAT_012,FAT_DON_8,1
347253,8.884321283988312,FAT_012,FAT_DON_8,1
349741,0.0,FAT_012,FAT_DON_8,1
367928,12.01006064921572,FAT_012,FAT_DON_8,1
391904,2.36858941689178,FAT_012,FAT_DON_8,1
398513,0.0,FAT_012,FAT_DON_8,1
409438,3.912420704065733,FAT_012,FAT_DON_8,1
411459,7.241694130836384,FAT_012,FAT_DON_8,1
411460,3.891974939320538,FAT_012,FAT_DON_8,1
411461,12.635273570136174,FAT_012,FAT_DON_8,1
411462,10.70104029492556,FAT_012,FAT_DON_8,1
411463,7.264157390543469,FAT_012,FAT_DON_8,1
411464,6.55977311966666,FAT_012,FAT_DON_8,1
411466,3.974181278953394,FAT_012,FAT_DON_8,1
411467,4.717332776118759,FAT_012,FAT_DON_8,1
411468,4.211043162312111,FAT_012,FAT_DON_8,1
411469,12.669452248863328,FAT_012,FAT_DON_8,1
411470,6.302823673204743,FAT_012,FAT_DON_8,1
411471,6.598243069029875,FAT_012,FAT_DON_8,1
411473,5.526972886051985,FAT_012,FAT_DON_8,1
411474,3.074898645104068,FAT_012,FAT_DON_8,1
411475,6.420988400137088,FAT_012,FAT_DON_8,1
411476,3.619937054337636,FAT_012,FAT_DON_8,1
411477,6.90084903862621,FAT_012,FAT_DON_8,1
411479,8.30837203251793,FAT_012,FAT_DON_8,1
411483,11.049668995107297,FAT_012,FAT_DON_8,1
411484,10.257856835093351,FAT_012,FAT_DON_8,1
411485,8.5942366868474,FAT_012,FAT_DON_8,1
411486,8.153340581860274,FAT_012,FAT_DON_8,1
411487,10.57157870896478,FAT_012,FAT_DON_8,1
411489,5.8805191189933606,FAT_012,FAT_DON_8,1
411490,3.709095392326722,FAT_012,FAT_DON_8,1
411901,0.0,FAT_012,FAT_DON_8,1
411902,4.757210062271478,FAT_012,FAT_DON_8,1
411903,13.965962979599109,FAT_012,FAT_DON_8,1
420247,4.0295819045008665,FAT_012,FAT_DON_8,1
428125,3.436784601650995,FAT_012,FAT_DON_8,1
428126,2.5086618330753554,FAT_012,FAT_DON_8,1
428127,4.529732399830797,FAT_012,FAT_DON_8,1
428128,7.270023578487769,FAT_012,FAT_DON_8,1
435590,10.566972517249484,FAT_012,FAT_DON_8,1
435591,5.159881249301004,FAT_012,FAT_DON_8,1
442563,0.0,FAT_012,FAT_DON_8,1
445970,9.442469466038393,FAT_012,FAT_DON_8,1
445972,4.857827250573544,FAT_012,FAT_DON_8,1
445973,7.321775306528968,FAT_012,FAT_DON_8,1
445975,2.9178105276418345,FAT_012,FAT_DON_8,1
449673,4.603373271205311,FAT_012,FAT_DON_8,1
451640,3.8434294138497984,FAT_012,FAT_DON_8,1
457387,4.424926944187535,FAT_012,FAT_DON_8,1
457388,4.435623643509803,FAT_012,FAT_DON_8,1
457390,3.8369563078882414,FAT_012,FAT_DON_8,1
457391,5.647835035403059,FAT_012,FAT_DON_8,1
457392,0.0,FAT_012,FAT_DON_8,1
457393,8.152525168339924,FAT_012,FAT_DON_8,1
457394,7.38047871614571,FAT_012,FAT_DON_8,1
457395,5.47471716423803,FAT_012,FAT_DON_8,1
457400,5.569843316724684,FAT_012,FAT_DON_8,1
457401,6.063110609336263,FAT_012,FAT_DON_8,1
457412,10.939946571837565,FAT_012,FAT_DON_8,1
457421,3.230973819695663,FAT_012,FAT_DON_8,1
457424,4.696282280742958,FAT_012,FAT_DON_8,1
469585,0.0,FAT_012,FAT_DON_8,1
469588,3.693548093339736,FAT_012,FAT_DON_8,1
469589,3.3633014039789906,FAT_012,FAT_DON_8,1
469590,3.9854810197865502,FAT_012,FAT_DON_8,1
469591,4.511584863329791,FAT_012,FAT_DON_8,1
469592,4.948200299662957,FAT_012,FAT_DON_8,1
469593,7.31653403748046,FAT_012,FAT_DON_8,1
469596,4.699176017694132,FAT_012,FAT_DON_8,1
469610,2.9461191850281883,FAT_012,FAT_DON_8,1
470145,3.95018056852538,FAT_012,FAT_DON_8,1
470146,9.662781101322702,FAT_012,FAT_DON_8,1
471870,3.653580804003929,FAT_012,FAT_DON_8,1
471872,3.425127618501413,FAT_012,FAT_DON_8,1
471875,6.966814656759508,FAT_012,FAT_DON_8,1
473819,0.0,FAT_012,FAT_DON_8,1
476272,5.26577166764416,FAT_012,FAT_DON_8,1
478749,3.220257082785018,FAT_012,FAT_DON_8,1
479437,3.003981139744368,FAT_012,FAT_DON_8,1
483215,3.757103651809635,FAT_012,FAT_DON_8,1
483216,4.279510844288956,FAT_012,FAT_DON_8,1
483217,6.362813681743174,FAT_012,FAT_DON_8,1
483218,5.230759403560846,FAT_012,FAT_DON_8,1
484018,3.433745221477173,FAT_012,FAT_DON_8,1
484020,0.0,FAT_012,FAT_DON_8,1
500632,4.366743398365109,FAT_012,FAT_DON_8,1
502558,0.0,FAT_012,FAT_DON_8,1
511145,7.29897127801524,FAT_012,FAT_DON_8,1
511680,4.115433044506302,FAT_012,FAT_DON_8,1
515619,10.974514167395997,FAT_012,FAT_DON_8,1
515620,13.484802690409968,FAT_012,FAT_DON_8,1
518635,3.00920416965335,FAT_012,FAT_DON_8,1
518636,6.086816238189283,FAT_012,FAT_DON_8,1
518637,12.259908537110288,FAT_012,FAT_DON_8,1
521003,2.661462795813048,FAT_012,FAT_DON_8,1
525259,3.7365526668495055,FAT_012,FAT_DON_8,1
525362,2.7265217173444447,FAT_012,FAT_DON_8,1
536231,8.977389681500876,FAT_012,FAT_DON_8,1
537006,0.0,FAT_012,FAT_DON_8,1
537007,6.534665125692834,FAT_012,FAT_DON_8,1
537011,4.139884929922928,FAT_012,FAT_DON_8,1
537012,4.5335713730399565,FAT_012,FAT_DON_8,1
537013,2.474513513917779,FAT_012,FAT_DON_8,1
537937,4.702945573875301,FAT_012,FAT_DON_8,1
545696,5.735849146030608,FAT_012,FAT_DON_8,1
545697,3.4934034226129413,FAT_012,FAT_DON_8,1
547042,4.308653365607138,FAT_012,FAT_DON_8,1
547043,3.087155009159515,FAT_012,FAT_DON_8,1
548480,4.752339534806139,FAT_012,FAT_DON_8,1
552396,5.252239650565317,FAT_012,FAT_DON_8,1
552398,5.932063176444112,FAT_012,FAT_DON_8,1
552531,0.0,FAT_012,FAT_DON_8,1
555970,0.0,FAT_012,FAT_DON_8,1
556258,3.721995580662354,FAT_012,FAT_DON_8,1
556259,2.77638559850863,FAT_012,FAT_DON_8,1
556268,3.285073151937832,FAT_012,FAT_DON_8,1
556270,2.4347967642798283,FAT_012,FAT_DON_8,1
563192,5.26721925280304,FAT_012,FAT_DON_8,1
563193,4.466803268807643,FAT_012,FAT_DON_8,1
565040,4.57915528369203,FAT_012,FAT_DON_8,1
565042,4.595795299785354,FAT_012,FAT_DON_8,1
566550,4.414044898071756,FAT_012,FAT_DON_8,1
566552,3.516195485628019,FAT_012,FAT_DON_8,1
568816,2.237391611045418,FAT_012,FAT_DON_8,1
573236,0.0,FAT_012,FAT_DON_8,1
580050,0.0,FAT_012,FAT_DON_8,1
585394,6.331199504978484,FAT_012,FAT_DON_8,1
585543,9.692286629688017,FAT_012,FAT_DON_8,1
585544,4.306401285832626,FAT_012,FAT_DON_8,1
586220,0.0,FAT_012,FAT_DON_8,1
591001,0.0,FAT_012,FAT_DON_8,1
592028,0.0,FAT_012,FAT_DON_8,1
622312,6.003789592139532,FAT_012,FAT_DON_8,1
626939,9.352329263074846,FAT_012,FAT_DON_8,1
633147,2.5960735055308266,FAT_012,FAT_DON_8,1
641112,5.8564691147250025,FAT_012,FAT_DON_8,1
645463,4.066257430746909,FAT_012,FAT_DON_8,1
645464,0.0,FAT_012,FAT_DON_8,1
649757,7.700214353234702,FAT_012,FAT_DON_8,1
657308,4.369964931560804,FAT_012,FAT_DON_8,1
657309,4.9657544720315485,FAT_012,FAT_DON_8,1
657313,13.055588631200555,FAT_012,FAT_DON_8,1
657314,6.0074732645535,FAT_012,FAT_DON_8,1
657317,11.04332235521905,FAT_012,FAT_DON_8,1
657319,7.034909868467447,FAT_012,FAT_DON_8,1
657321,15.556725067152929,FAT_012,FAT_DON_8,1
657322,8.984052049837558,FAT_012,FAT_DON_8,1
657323,14.25532373080842,FAT_012,FAT_DON_8,1
657324,2.4322609127499244,FAT_012,FAT_DON_8,1
658089,11.51777685693159,FAT_012,FAT_DON_8,1
658659,4.906130762118411,FAT_012,FAT_DON_8,1
665943,2.9188850924857115,FAT_012,FAT_DON_8,1
665951,5.313366163740794,FAT_012,FAT_DON_8,1
665953,4.54554564796116,FAT_012,FAT_DON_8,1
679935,5.076778282975017,FAT_012,FAT_DON_8,1
697329,2.452190445403587,FAT_012,FAT_DON_8,1
702443,4.494341467250001,FAT_012,FAT_DON_8,1
702444,3.685671728662125,FAT_012,FAT_DON_8,1
702447,3.804374400798944,FAT_012,FAT_DON_8,1
702459,3.2164191230917005,FAT_012,FAT_DON_8,1
709991,5.157973057702168,FAT_012,FAT_DON_8,1
717959,7.650235053346324,FAT_012,FAT_DON_8,1
717960,12.227397040690834,FAT_012,FAT_DON_8,1
717962,14.071858652743476,FAT_012,FAT_DON_8,1
718252,8.744103996052214,FAT_012,FAT_DON_8,1
720554,0.0,FAT_012,FAT_DON_8,1
742725,5.111213590925769,FAT_012,FAT_DON_8,1
742726,4.77851353557026,FAT_012,FAT_DON_8,1
742727,3.866954691852556,FAT_012,FAT_DON_8,1
742729,0.0,FAT_012,FAT_DON_8,1
742733,4.423995882775524,FAT_012,FAT_DON_8,1
742740,7.264109106807974,FAT_012,FAT_DON_8,1
742741,5.4343789132229015,FAT_012,FAT_DON_8,1
742742,3.0514103169561104,FAT_012,FAT_DON_8,1
742743,0.0,FAT_012,FAT_DON_8,1
742818,0.0,FAT_012,FAT_DON_8,1
742821,4.962924441877947,FAT_012,FAT_DON_8,1
748224,8.679869253016587,FAT_012,FAT_DON_8,1
759350,3.553490483471616,FAT_012,FAT_DON_8,1
762966,2.68224017792528,FAT_012,FAT_DON_8,1
762967,1.8674232101920465,FAT_012,FAT_DON_8,1
762968,10.682267083366105,FAT_012,FAT_DON_8,1
762982,5.414088381090561,FAT_012,FAT_DON_8,1
762984,7.601528337184936,FAT_012,FAT_DON_8,1
763034,3.9420904463141824,FAT_012,FAT_DON_8,1
862962,0.0,FAT_012,FAT_DON_8,1
866771,0.0,FAT_012,FAT_DON_8,1
883062,0.0,FAT_012,FAT_DON_8,1
883156,2.5193819080617863,FAT_012,FAT_DON_8,1
888048,5.982996057495092,FAT_012,FAT_DON_8,1
888833,5.9599530855809935,FAT_012,FAT_DON_8,1
890402,4.554184501047134,FAT_012,FAT_DON_8,1
903814,0.0,FAT_012,FAT_DON_8,1
904306,7.622526907267835,FAT_012,FAT_DON_8,1
997884,3.10647165392891,FAT_012,FAT_DON_8,1
999410,5.673686952277523,FAT_012,FAT_DON_8,1
999412,4.231738994621013,FAT_012,FAT_DON_8,1
999413,5.609731383670277,FAT_012,FAT_DON_8,1
1002367,3.91846785633802,FAT_012,FAT_DON_8,1
1042156,4.223924826603976,FAT_012,FAT_DON_8,1
1042403,0.0,FAT_012,FAT_DON_8,1
1077285,3.224660682221578,FAT_012,FAT_DON_8,1
1121100,4.492752505846116,FAT_012,FAT_DON_8,1
1121101,4.998432782684969,FAT_012,FAT_DON_8,1
1121111,2.55579714942552,FAT_012,FAT_DON_8,1
1121114,3.72728410733308,FAT_012,FAT_DON_8,1
1121115,10.551687266859163,FAT_012,FAT_DON_8,1
1121130,3.838612160143262,FAT_012,FAT_DON_8,1
1121315,3.944929771940287,FAT_012,FAT_DON_8,1
1121333,4.735807903437298,FAT_012,FAT_DON_8,1
1121334,0.0,FAT_012,FAT_DON_8,1
1121344,3.111325256097744,FAT_012,FAT_DON_8,1
1121864,4.098587155853516,FAT_012,FAT_DON_8,1
1122981,4.375167826970863,FAT_012,FAT_DON_8,1
1123075,3.101621282381319,FAT_012,FAT_DON_8,1
1123263,5.4841595828701495,FAT_012,FAT_DON_8,1
1123313,2.885713083679461,FAT_012,FAT_DON_8,1
1150460,4.035493370465027,FAT_012,FAT_DON_8,1
1156431,4.789752866987564,FAT_012,FAT_DON_8,1
1156433,4.648138994807193,FAT_012,FAT_DON_8,1
1160721,12.570177455508516,FAT_012,FAT_DON_8,1
1203465,3.083915524392986,FAT_012,FAT_DON_8,1
1203540,0.0,FAT_012,FAT_DON_8,1
1203606,8.682220285713637,FAT_012,FAT_DON_8,1
1203610,0.0,FAT_012,FAT_DON_8,1
1203611,4.912214241327392,FAT_012,FAT_DON_8,1
1233170,2.8901969462778454,FAT_012,FAT_DON_8,1
1235789,0.0,FAT_012,FAT_DON_8,1
1256908,8.63172248493621,FAT_012,FAT_DON_8,1
1282887,2.7430382121568875,FAT_012,FAT_DON_8,1
1292036,3.486308834584813,FAT_012,FAT_DON_8,1
1295400,0.0,FAT_012,FAT_DON_8,1
1322347,4.710694832611563,FAT_012,FAT_DON_8,1
1336236,4.807609515227244,FAT_012,FAT_DON_8,1
1384484,2.378120722691132,FAT_012,FAT_DON_8,1
1401079,2.2922472283932795,FAT_012,FAT_DON_8,1
1408437,8.626255039808331,FAT_012,FAT_DON_8,1
1410645,2.973108434209203,FAT_012,FAT_DON_8,1
1410647,7.786553559516574,FAT_012,FAT_DON_8,1
1410657,0.0,FAT_012,FAT_DON_8,1
1410665,0.0,FAT_012,FAT_DON_8,1
1437612,7.741171052338608,FAT_012,FAT_DON_8,1
561,3.231353370355388,FAT_010,FAT_010,1
904,2.485867102273088,FAT_010,FAT_010,1
213810,3.4884444595640445,FAT_010,FAT_010,1
300269,1.907366007583775,FAT_010,FAT_010,1
347253,3.3429308693116084,FAT_010,FAT_010,1
349741,9.865522435197056,FAT_010,FAT_010,1
354242,3.9926384640907058,FAT_010,FAT_010,1
364106,4.17859716336767,FAT_010,FAT_010,1
367928,9.467782168916733,FAT_010,FAT_010,1
398513,1.5721750862589787,FAT_010,FAT_010,1
409438,1.7769109360897215,FAT_010,FAT_010,1
411459,7.241281083305127,FAT_010,FAT_010,1
411460,5.285914213906241,FAT_010,FAT_010,1
411461,7.239315101389105,FAT_010,FAT_010,1
411462,9.154052910470856,FAT_010,FAT_010,1
411463,3.604607770022896,FAT_010,FAT_010,1
411466,3.4024897283690647,FAT_010,FAT_010,1
411467,3.602998199831172,FAT_010,FAT_010,1
411468,3.0191539240233025,FAT_010,FAT_010,1
411469,6.616380902006232,FAT_010,FAT_010,1
411470,4.978666519546978,FAT_010,FAT_010,1
411471,9.321561355768852,FAT_010,FAT_010,1
411473,5.027383232874369,FAT_010,FAT_010,1
411474,2.792036482310213,FAT_010,FAT_010,1
411475,3.8271306276463455,FAT_010,FAT_010,1
411479,2.026167223636185,FAT_010,FAT_010,1
411483,5.169992070677845,FAT_010,FAT_010,1
411484,4.54705734671683,FAT_010,FAT_010,1
411485,5.554212034797905,FAT_010,FAT_010,1
411486,6.56384013633406,FAT_010,FAT_010,1
411487,5.737144121589144,FAT_010,FAT_010,1
411489,9.83677975820132,FAT_010,FAT_010,1
411490,4.478135764635922,FAT_010,FAT_010,1
411902,2.6415172284691386,FAT_010,FAT_010,1
411903,3.1256335333939798,FAT_010,FAT_010,1
428125,3.7620204825066734,FAT_010,FAT_010,1
428127,4.063836250161679,FAT_010,FAT_010,1
428128,2.099223444217512,FAT_010,FAT_010,1
435590,1.796372264191616,FAT_010,FAT_010,1
435830,2.0148180995864133,FAT_010,FAT_010,1
445970,3.734028777028514,FAT_010,FAT_010,1
445972,3.134636118310026,FAT_010,FAT_010,1
445973,4.843902732003,FAT_010,FAT_010,1
445975,3.838664721166922,FAT_010,FAT_010,1
457391,1.366847802215689,FAT_010,FAT_010,1
457393,3.674168993660788,FAT_010,FAT_010,1
457394,1.313021990879638,FAT_010,FAT_010,1
457395,1.312967550527684,FAT_010,FAT_010,1
457400,1.9641464569215643,FAT_010,FAT_010,1
457401,2.0358186372815323,FAT_010,FAT_010,1
457412,4.786340893997432,FAT_010,FAT_010,1
457421,1.996010647948812,FAT_010,FAT_010,1
469593,1.441408042260948,FAT_010,FAT_010,1
469596,3.302206990702876,FAT_010,FAT_010,1
470145,2.0990938240033232,FAT_010,FAT_010,1
470146,9.671268545021205,FAT_010,FAT_010,1
471870,2.266674975214909,FAT_010,FAT_010,1
471875,8.641093447823389,FAT_010,FAT_010,1
476272,4.732113154272069,FAT_010,FAT_010,1
478749,2.1994546299734807,FAT_010,FAT_010,1
479437,2.289198103201206,FAT_010,FAT_010,1
483217,1.7014772178112605,FAT_010,FAT_010,1
483218,4.38738913503546,FAT_010,FAT_010,1
500632,4.248238675907318,FAT_010,FAT_010,1
502558,1.8629776007603984,FAT_010,FAT_010,1
511145,2.324768602650877,FAT_010,FAT_010,1
511680,2.58628353601263,FAT_010,FAT_010,1
515619,7.177103514696181,FAT_010,FAT_010,1
515620,6.842637130533667,FAT_010,FAT_010,1
518635,3.481318740456646,FAT_010,FAT_010,1
518636,4.110624072519338,FAT_010,FAT_010,1
518637,4.568222476845585,FAT_010,FAT_010,1
521003,8.817013043353937,FAT_010,FAT_010,1
525259,3.899480332388035,FAT_010,FAT_010,1
525362,2.327821342857562,FAT_010,FAT_010,1
536231,5.800232214262948,FAT_010,FAT_010,1
537007,4.240364900870354,FAT_010,FAT_010,1
537013,2.1241447000693605,FAT_010,FAT_010,1
545696,3.2584584768695706,FAT_010,FAT_010,1
547043,3.029996067792732,FAT_010,FAT_010,1
548480,1.957600131850788,FAT_010,FAT_010,1
552396,4.806963854675691,FAT_010,FAT_010,1
552398,5.3330664584967336,FAT_010,FAT_010,1
562973,2.3362773388550666,FAT_010,FAT_010,1
563192,2.961045349916489,FAT_010,FAT_010,1
566550,3.496762408544838,FAT_010,FAT_010,1
566552,3.1851521438063912,FAT_010,FAT_010,1
568816,2.1895041620006186,FAT_010,FAT_010,1
585394,4.369803462583014,FAT_010,FAT_010,1
585543,3.5388161576504387,FAT_010,FAT_010,1
622312,4.326500123999301,FAT_010,FAT_010,1
626939,4.195774901081674,FAT_010,FAT_010,1
633147,2.0155864548783007,FAT_010,FAT_010,1
645463,3.8264826491935886,FAT_010,FAT_010,1
645464,2.598336433110352,FAT_010,FAT_010,1
649757,4.096968159707376,FAT_010,FAT_010,1
649764,1.922110722708472,FAT_010,FAT_010,1
657308,2.605899211585628,FAT_010,FAT_010,1
657313,9.05061865901784,FAT_010,FAT_010,1
657314,4.5748369232692285,FAT_010,FAT_010,1
657317,7.109581730990212,FAT_010,FAT_010,1
657319,6.772795371409222,FAT_010,FAT_010,1
657321,10.812765822528176,FAT_010,FAT_010,1
657322,5.200973144002417,FAT_010,FAT_010,1
657323,6.077986448319897,FAT_010,FAT_010,1
658089,3.095511049550876,FAT_010,FAT_010,1
658659,3.1759488991800597,FAT_010,FAT_010,1
665943,2.5095874171714074,FAT_010,FAT_010,1
665951,4.468319783331523,FAT_010,FAT_010,1
697329,2.353893103463163,FAT_010,FAT_010,1
702459,1.6599392059286326,FAT_010,FAT_010,1
717959,3.268371185439738,FAT_010,FAT_010,1
717960,6.028674200514926,FAT_010,FAT_010,1
717962,9.77899538366528,FAT_010,FAT_010,1
718252,5.395733529970897,FAT_010,FAT_010,1
742733,2.863130524083432,FAT_010,FAT_010,1
742740,5.321244948079701,FAT_010,FAT_010,1
742741,4.224619831978578,FAT_010,FAT_010,1
742742,3.141532237407867,FAT_010,FAT_010,1
742818,5.72993059032431,FAT_010,FAT_010,1
748224,7.968234173178414,FAT_010,FAT_010,1
762984,2.75954031027213,FAT_010,FAT_010,1
871541,1.8439610154047696,FAT_010,FAT_010,1
883077,2.224978886205242,FAT_010,FAT_010,1
883156,2.1936587215952894,FAT_010,FAT_010,1
888048,3.426443666303772,FAT_010,FAT_010,1
999410,2.889834883623866,FAT_010,FAT_010,1
999412,3.2837541786175835,FAT_010,FAT_010,1
999413,3.50585761300642,FAT_010,FAT_010,1
1042156,2.904541189119918,FAT_010,FAT_010,1
1121111,1.846801294113136,FAT_010,FAT_010,1
1121114,2.4184465289226464,FAT_010,FAT_010,1
1121115,5.298598073987657,FAT_010,FAT_010,1
1121315,1.610294472596601,FAT_010,FAT_010,1
1121333,5.334769297406214,FAT_010,FAT_010,1
1121334,3.0184934687084817,FAT_010,FAT_010,1
1121344,2.421647344656738,FAT_010,FAT_010,1
1123075,1.871896962056231,FAT_010,FAT_010,1
1123263,3.0272120082943794,FAT_010,FAT_010,1
1123313,3.336103583164692,FAT_010,FAT_010,1
1125712,1.8996133022739208,FAT_010,FAT_010,1
1150460,3.4221028826113966,FAT_010,FAT_010,1
1160721,8.389983317490021,FAT_010,FAT_010,1
1203606,4.146970472588917,FAT_010,FAT_010,1
1203611,2.8524320244541936,FAT_010,FAT_010,1
1256908,6.935194524770398,FAT_010,FAT_010,1
1295400,2.3283291266863118,FAT_010,FAT_010,1
1384484,6.86885791313308,FAT_010,FAT_010,1
1401079,2.2405302527376527,FAT_010,FAT_010,1
1408437,4.5563574077560745,FAT_010,FAT_010,1
1410645,2.5959262088065067,FAT_010,FAT_010,1
1410647,7.15366109843678,FAT_010,FAT_010,1
1437612,8.524043380002318,FAT_010,FAT_010,1
818,3.559071562764283,FAT_014,FAT_014,1
213810,1.9378401286733964,FAT_014,FAT_014,1
226186,4.439766968344591,FAT_014,FAT_014,1
264199,3.2298054696130647,FAT_014,FAT_014,1
272559,2.211330540408309,FAT_014,FAT_014,1
295405,2.935848120618328,FAT_014,FAT_014,1
347253,7.0834312499456,FAT_014,FAT_014,1
354242,3.700772518247591,FAT_014,FAT_014,1
367928,5.957602260307556,FAT_014,FAT_014,1
411459,7.6884500964930655,FAT_014,FAT_014,1
411460,3.5345081050378475,FAT_014,FAT_014,1
411461,10.150119772034463,FAT_014,FAT_014,1
411462,9.556532333990312,FAT_014,FAT_014,1
411463,5.257644557444949,FAT_014,FAT_014,1
411467,3.022213223364001,FAT_014,FAT_014,1
411468,3.29745593198437,FAT_014,FAT_014,1
411469,10.673423700156786,FAT_014,FAT_014,1
411470,4.55167779787902,FAT_014,FAT_014,1
411471,3.632216375223536,FAT_014,FAT_014,1
411473,5.673117322304847,FAT_014,FAT_014,1
411474,7.374443328599748,FAT_014,FAT_014,1
411475,4.148024118852371,FAT_014,FAT_014,1
411476,2.696865943778931,FAT_014,FAT_014,1
411477,8.234237070268295,FAT_014,FAT_014,1
411479,8.23517945185014,FAT_014,FAT_014,1
411483,7.83127252658028,FAT_014,FAT_014,1
411484,5.368840503936359,FAT_014,FAT_014,1
411485,5.456816278083163,FAT_014,FAT_014,1
411486,6.418740482478276,FAT_014,FAT_014,1
411487,6.4460243871204455,FAT_014,FAT_014,1
411489,9.9086069168265,FAT_014,FAT_014,1
411490,4.611168980025723,FAT_014,FAT_014,1
411901,2.313975401623788,FAT_014,FAT_014,1
411902,4.032388805853558,FAT_014,FAT_014,1
411903,8.755511181580996,FAT_014,FAT_014,1
428125,3.132168851699282,FAT_014,FAT_014,1
428126,1.9504416606697124,FAT_014,FAT_014,1
428127,4.272168296100814,FAT_014,FAT_014,1
428128,2.1675608365460923,FAT_014,FAT_014,1
435590,11.44060043880153,FAT_014,FAT_014,1
435591,6.15805335346385,FAT_014,FAT_014,1
445970,10.90675117851998,FAT_014,FAT_014,1
445972,3.5222335391224298,FAT_014,FAT_014,1
445973,2.1798032635956024,FAT_014,FAT_014,1
445975,1.859123800418076,FAT_014,FAT_014,1
449673,5.8246235902377865,FAT_014,FAT_014,1
451640,1.5729698515790715,FAT_014,FAT_014,1
457387,2.5041810478635056,FAT_014,FAT_014,1
457388,3.5770108857652154,FAT_014,FAT_014,1
457390,2.072012767868389,FAT_014,FAT_014,1
457391,3.845929977923018,FAT_014,FAT_014,1
457392,2.2310382037098178,FAT_014,FAT_014,1
457393,6.91754401076542,FAT_014,FAT_014,1
457394,5.286617308272303,FAT_014,FAT_014,1
457395,4.358633583627727,FAT_014,FAT_014,1
457412,7.018244053246039,FAT_014,FAT_014,1
457421,3.479350576052981,FAT_014,FAT_014,1
457424,5.160713538669952,FAT_014,FAT_014,1
