"assembly","mouse","baseMean","fold_change","significance","mean_d0_abundance","mean_d5_abundance","type","colonization"
"AZC7E_4","AZC7E",4448.04238324186,2928.97743175817,"significantly increased",0.00000265189470091069,0.00760234561254648,"foreign","colonized"
"AZC7E_42","AZC7E",380.337542680083,0.314772452229601,"no significant difference",0.000599425901684411,0.000157813869589231,"foreign","non-colonized"
"AZC7E_45","AZC7E",5571.90713014447,12801.2141978374,"significantly increased",0.000000273273413713708,0.00861694130431381,"native","stable"
"AZC7E_47","AZC7E",4985.96558439019,0.00745880692260367,"no significant difference",0.0137266599223682,0.0000705918110081642,"native","stable"
"AZC7E_48","AZC7E",124.049454068772,141.912425053713,"significantly increased",0.00000101225421862844,0.000209787377658454,"foreign","non-colonized"
"AZC7E_5","AZC7E",249.519310806754,2.40099085667803,"significantly increased",0.000170165367256841,0.000303784523443355,"foreign","non-colonized"
"AZC7E_52","AZC7E",385.528307743725,976.190242984292,"significantly increased",0.000000232853695600513,0.000723117758752492,"native","stable"
"AZC7E_54","AZC7E",28514.8967729334,1776.39014770983,"significantly increased",0.0000317856765071204,0.0488917576264471,"foreign","colonized"
"AZC7E_55","AZC7E",699.441644302762,0.498360705470213,"no significant difference",0.00101435993035854,0.000386367021090708,"native","stable"
"AZC7E_57","AZC7E",6528.57254998982,1.34831145147329,"no significant difference",0.00723791404444765,0.0062991539022873,"native","stable"
"AZC7E_58","AZC7E",4976.59991660777,7879.31869647876,"significantly increased",0.000000293483272770306,0.00820635821167543,"foreign","colonized"
"AZC7E_60","AZC7E",2554.50397928482,1682.53353503615,"significantly increased",0.00000273906128472384,0.00436656661259407,"foreign","non-colonized"
"AZC7E_61","AZC7E",5122.61666593623,198.220745164869,"significantly increased",0.0000575347025401729,0.00853760932337862,"foreign","colonized"
"AZC7E_62","AZC7E",361.239266769815,0.866151973847694,"significantly decreased",0.000452125402162437,0.000289869081339052,"foreign","non-colonized"
"AZC7E_68","AZC7E",5312.48792977774,244.34008653828,"significantly increased",0.0000477161888726366,0.00998444023509759,"foreign","colonized"
"AZC7E_69","AZC7E",940.717287300696,2145.19194384225,"significantly increased",0.000000105267393674163,0.00158985991400707,"native","stable"
"AZC7E_70","AZC7E",7430.12007206773,4401.80398134173,"significantly increased",0.00000264978565171511,0.0137311566381024,"foreign","colonized"
