"assembly","mouse","baseMean","fold_change","significance","mean_d0_abundance","mean_d5_abundance","type","colonization"
"AZC7E_74","AZC7E",281.104223269334,0.847398801587605,"significantly decreased",0.000304153747399392,0.000254653370179578,"foreign","non-colonized"
"AZC7E_78","AZC7E",172.347912666726,1.47671990805118,"no significant difference",0.000139079156771218,0.000188806119683236,"foreign","non-colonized"
"AZC7E_81","AZC7E",95.2661073429453,186.774280322597,"significantly increased",0.000000181686160434611,0.000184246631908474,"native","stable"
"AZC7E_90","AZC7E",38.6673586477777,49.8066223140411,"significantly increased",0.000000552057384335375,0.0000730670545385702,"native","stable"
"AZC7E_96","AZC7E",2539.64684569773,0.447031418157258,"no significant difference",0.00354929099780002,0.00155588810689129,"native","stable"
"AZC9C_103","AZC9C",1998.06016089951,0.388453880937504,"significantly decreased",0.00289502272070042,0.00110413414702232,"native","unstable"
"AZC9C_108","AZC9C",544.410545979689,1.17178194261708,"no significant difference",0.000506281683500074,0.000618420792035117,"foreign","non-colonized"
"AZC9C_110","AZC9C",411.914967108468,1.36592097137788,"no significant difference",0.000349380099702426,0.000487272371301329,"foreign","non-colonized"
"AZC9C_115","AZC9C",29.407919059927,0.727503241329595,"no significant difference",0.0000330125571996248,0.0000238546102838694,"foreign","non-colonized"
"AZC9C_18","AZC9C",31596.1226453032,0.487931695849809,"significantly decreased",0.0426488719322847,0.0202242348344756,"native","unstable"
"AZC9C_25","AZC9C",889.699288242058,6.02490073901561,"significantly increased",0.000252914645284069,0.0014906499329297,"foreign","non-colonized"
"AZC9C_3","AZC9C",122.288905254652,1.75873007036106,"no significant difference",0.0000879937452042038,0.000142305972344442,"foreign","non-colonized"
"AZC9C_30","AZC9C",20.8520511918153,0.601874769575605,"no significant difference",0.0000249489477469573,0.0000147892462572781,"foreign","non-colonized"
"AZC9C_34","AZC9C",7880.66013891069,0.0488509852012811,"no significant difference",0.0152927870569005,0.000783399193618524,"native","stable"
"AZC9C_58","AZC9C",1208.1244649797,0.384709157022116,"significantly decreased",0.00174922160882867,0.000652730784634763,"native","unstable"
"AZC9C_6","AZC9C",804.226594929672,529.700642981952,"significantly increased",0.00000205285686907696,0.00157274243757053,"foreign","non-colonized"
"AZC9C_60","AZC9C",5204.69503273983,0.0000973780277401897,"significantly decreased",0.0103225898588711,0.000000163235235908828,"native","unstable"
"AZC9C_68","AZC9C",1607.48017761525,6.28257971879725,"significantly increased",0.000441931182682635,0.00270300896030252,"foreign","non-colonized"
