taxon,sample_id,abundance,growth_rate,distance,degree centrality
AZC3J_3,AZC3JfromAZC9C,0.0004705797063939,0.001440226901458,0.46677427757670353,4.962025316455696
AZC3J_30,AZC3JfromAZC9C,9.104442911774152e-05,0.0002786939652163,0.5609939910802739,8.556962025316455
AZC3J_32,AZC3JfromAZC9C,0.0046263330348537,0.01424853629068,8.00187726750684,19.367088607594937
AZC3J_33,AZC3JfromAZC9C,0.0009062669500854,0.0027737717305827,3.0828167472377723,19.962025316455694
AZC3J_34,AZC3JfromAZC9C,0.0321478345163399,0.0984474613862825,12.376095413016664,22.734177215189874
AZC3J_36,AZC3JfromAZC9C,0.0004705919441603,0.0061597182040575,0.6153066417988047,11.037974683544304
AZC3J_37,AZC3JfromAZC9C,0.0005366198703395,0.0016432608896107,3.0721617931428797,14.721518987341772
AZC3J_4,AZC3JfromAZC9C,0.0001559774895841,0.0018016358568134,0.3619580149360268,3.3544303797468356
AZC3J_43,AZC3JfromAZC9C,0.0007680204174756,0.0023589539315033,3.238200912659565,13.81012658227848
AZC3J_44,AZC3JfromAZC9C,0.0014671447919749,0.0044652488118761,0.9635723086278063,7.050632911392405
AZC3J_45,AZC3JfromAZC9C,0.0046234608033876,0.0141354298402576,7.184723271596366,21.70886075949367
AZC3J_47,AZC3JfromAZC9C,0.0017822714720311,0.005466249833355,4.957052158657439,15.848101265822784
AZC3J_49,AZC3JfromAZC9C,0.0095734671479226,0.0289991188051386,2.718440497821449,13.924050632911392
AZC3J_5,AZC3JfromAZC9C,0.0002656015341983,0.0008195492403807,1.3137603321665559,23.556962025316455
AZC3J_50,AZC3JfromAZC9C,5.751390317623967e-05,0.000176188188523,0.5502722337616667,15.30379746835443
AZC3J_52,AZC3JfromAZC9C,4.298714651178424e-07,1.3488711363666389e-06,0.3174270260737747,10.164556962025316
AZC3J_53,AZC3JfromAZC9C,0.0018669430585501,0.0056660938307499,2.3519159038272734,8.721518987341772
AZC3J_54,AZC3JfromAZC9C,7.390117920538319e-06,2.2924902079211584e-05,0.3295423297493692,11.430379746835444
AZC3J_55,AZC3JfromAZC9C,0.0481144227387605,0.1456388326972251,12.967318355539623,21.924050632911392
AZC3J_56,AZC3JfromAZC9C,0.0061902505166368,0.0189527011403471,7.92574225342735,31.037974683544302
AZC3J_57,AZC3JfromAZC9C,0.0040459047948939,0.0122951939496763,5.48123591347733,16.556962025316455
AZC3J_58,AZC3JfromAZC9C,0.0004798062195567,0.0014739435178163,0.6256051264289784,6.5696202531645564
AZC3J_59,AZC3JfromAZC9C,0.0051810236575046,0.0158291728353583,7.545639923436809,21.696202531645568
AZC3J_6,AZC3JfromAZC9C,0.0138190997120003,0.0427865318169497,11.18363714583242,30.531645569620252
AZC3J_61,AZC3JfromAZC9C,0.0038514822199094,0.0117382912440703,7.809235361076842,15.417721518987342
AZC3J_62,AZC3JfromAZC9C,0.001532423564759,0.0047361917729621,5.2435605645410135,21.367088607594937
AZC3J_63,AZC3JfromAZC9C,0.0012925356762696,0.0039731048621365,4.423100068333531,15.455696202531644
AZC3J_64,AZC3JfromAZC9C,0.013384381866478,0.0405485930510491,7.561362677040701,12.89873417721519
AZC3J_65,AZC3JfromAZC9C,0.0010377235103305,0.0031754398014175,3.3206703404248996,19.962025316455694
AZC3J_67,AZC3JfromAZC9C,0.0011810764403052,0.0036145602874088,3.5601055390909218,20.10126582278481
