taxon,distance,sample_id
AZC7E_73,0.690105162882477,TtoE
AZC7E_81,0.6749775767370443,TtoE
AZC7E_90,0.12645869656126732,TtoE
AZC7E_96,0.35979338058679217,TtoE
AZC7E_111,0.5704169944839375,TtoE
AZC7E_114,0.5659058254170753,TtoE
AZC7E_117,0.33873415318346434,TtoE
AZC9C_18,7.0175514775015015,TtoE
AZC9C_34,0.1404562522509239,TtoE
AZC9C_58,0.06704260703449173,TtoE
AZC9C_60,0.7626569629354958,TtoE
AZC9C_71,0.640955935835439,TtoE
AZC9C_75,0.654340029436646,TtoE
AZC9C_86,0.06410788515466154,TtoE
AZC9C_93,0.06518128128849156,TtoE
AZC9C_98,0.047961173067384254,TtoE
AZC3J_3,0.06538956089420875,CtoJ
AZC3J_18,0.7319528323729607,CtoJ
AZC3J_28,0.0542792701572423,CtoJ
AZC3J_34,0.24911342874325845,CtoJ
AZC3J_55,0.12539067254925862,CtoJ
AZC3J_64,0.07168437629908173,CtoJ
AZC3J_73,0.054134055542362815,CtoJ
AZC3J_74,0.25502161017404407,CtoJ
AZC3J_76,1.1446891106999288,CtoJ
AZC3J_79,0.0831018971360111,CtoJ
AZC3J_81,0.024656246407632133,CtoJ
AZC3J_87,1.3584115965202634,CtoJ
AZC3J_91,0.05143749890887368,CtoJ
AZC3J_99,0.09198366494764729,CtoJ
AZC5T_8,0.11306316781633452,CtoJ
AZC5T_14,0.16114858749776745,CtoJ
AZC5T_19,0.5294247958881364,CtoJ
AZC5T_22,0.052073157376304725,CtoJ
AZC5T_30,0.047604918227086776,CtoJ
AZC5T_37,0.1647581383246425,CtoJ
AZC5T_38,0.1120912573531168,CtoJ
AZC5T_44,1.1251220082265327,CtoJ
AZC5T_57,0.0796878385850189,CtoJ
AZC5T_64,0.39713515067560734,CtoJ
AZC5T_66,0.712755847459829,CtoJ
AZC5T_68,0.318157506292679,CtoJ
AZC5T_69,0.1438900404038565,CtoJ
AZC5T_78,0.21929485890789469,CtoJ
AZC5T_80,0.2732982901806348,CtoJ
AZC5T_85,0.10221986611366278,CtoJ
AZC5T_87,0.09288066495574222,CtoJ
AZC5T_93,0.7448077120418488,CtoJ
AZC5T_94,0.9891544396863873,CtoJ
AZC5T_97,7.6175551318834,CtoJ
AZC5T_98,0.11215777957602872,CtoJ
AZC5T_104,0.08327594253496504,CtoJ
AZC5T_107,1.2644757013943377,CtoJ
AZC5T_109,0.07576524730375489,CtoJ
AZC5T_119,0.07207574021040052,CtoJ
AZC5T_120,0.0567451163896977,CtoJ
AZC5T_122,0.07992175792548314,CtoJ
AZC7E_12,0.14472379477036187,CtoJ
AZC7E_15,1.195767626476904,CtoJ
AZC7E_16,0.12591477926769185,CtoJ
AZC7E_25,0.17710956978950812,CtoJ
AZC7E_29,0.1679220022045183,CtoJ
AZC7E_39,14.452973269077237,CtoJ
AZC7E_45,0.7032291487252472,CtoJ
AZC7E_51,0.13258776796197252,CtoJ
AZC7E_54,0.4212458086528602,CtoJ
AZC7E_57,0.12237119367116148,CtoJ
AZC7E_59,0.04867045643039976,CtoJ
AZC7E_60,0.10744760469329943,CtoJ
AZC7E_61,1.0756712302070421,CtoJ
AZC7E_64,0.3967332336662376,CtoJ
AZC7E_69,0.09630747613507791,CtoJ
AZC7E_70,0.06858134599526572,CtoJ
AZC7E_73,13.396346970121837,CtoJ
AZC7E_77,0.08407571162827246,CtoJ
AZC7E_82,0.06605636512982269,CtoJ
AZC7E_89,2.770959992740724,CtoJ
AZC7E_96,0.9076757929663041,CtoJ
AZC7E_109,0.24646109976437663,CtoJ
AZC7E_114,0.10865176427688994,CtoJ
AZC9C_6,15.58054341628274,CtoJ
AZC9C_7,0.14947085832485357,CtoJ
AZC9C_18,0.8339497039163583,CtoJ
AZC9C_29,0.10656720887311248,CtoJ
AZC9C_32,0.21964402710774417,CtoJ
AZC9C_40,0.06099631268438908,CtoJ
AZC9C_53,0.33469629508187804,CtoJ
AZC9C_54,0.5662624462194252,CtoJ
AZC9C_61,0.09639082782707033,CtoJ
AZC9C_68,0.050148769971482196,CtoJ
AZC9C_71,1.3051861596001,CtoJ
AZC9C_75,1.860432016612646,CtoJ
AZC9C_86,0.06140765368613525,CtoJ
AZC9C_93,0.034771527376649826,CtoJ
AZC9C_95,0.5405628788038925,CtoJ
AZC9C_96,0.07157180726129803,CtoJ
AZC9C_98,0.03666027069104277,CtoJ
AZC9C_106,0.20744072358027504,CtoJ
AZC9C_112,0.16064420902997995,CtoJ
AZC9C_113,0.3777879038410249,CtoJ
AZC9C_116,0.3932894987729395,CtoJ
AZC3J_3,0.0726469585287158,CtoT
AZC3J_18,0.7272363976857987,CtoT
AZC3J_28,0.07238685924746321,CtoT
AZC3J_34,0.23622435872893294,CtoT
AZC3J_55,0.14086666157012967,CtoT
AZC3J_64,0.06752885700849967,CtoT
AZC3J_73,0.06337009670187503,CtoT
AZC3J_74,0.22529223168087484,CtoT
AZC3J_76,1.1139761785161457,CtoT
AZC3J_79,0.0974890436295399,CtoT
AZC3J_81,0.04817971803721047,CtoT
AZC3J_87,1.2956882798828209,CtoT
AZC3J_91,0.05769469939662556,CtoT
AZC3J_99,0.1129449989658791,CtoT
AZC5T_8,0.11350954316165296,CtoT
AZC5T_14,0.16461451417647485,CtoT
AZC5T_19,0.4926617266130499,CtoT
AZC5T_22,0.06976738382761506,CtoT
AZC5T_30,0.05598673755473146,CtoT
AZC5T_37,0.17521359033163467,CtoT
AZC5T_38,0.11117776021653558,CtoT
AZC5T_44,1.0674075719182585,CtoT
AZC5T_57,0.08525997176671943,CtoT
AZC5T_64,0.36603019170596574,CtoT
AZC5T_66,0.7089414162610856,CtoT
AZC5T_68,0.30889466930605275,CtoT
AZC5T_69,0.13889311973577106,CtoT
AZC5T_78,0.22252601963234037,CtoT
AZC5T_80,0.2775167124624448,CtoT
AZC5T_85,0.1045048123240171,CtoT
AZC5T_87,0.1095855188013749,CtoT
AZC5T_93,0.7402615460273035,CtoT
AZC5T_94,0.9676446820345357,CtoT
AZC5T_97,7.606634496539104,CtoT
AZC5T_98,0.12763372203656445,CtoT
AZC5T_104,0.0759117798190888,CtoT
AZC5T_107,1.2335750690757021,CtoT
AZC5T_109,0.08778131614345377,CtoT
AZC5T_119,0.08073951426114646,CtoT
AZC5T_120,0.0754959408558237,CtoT
AZC5T_122,0.07936488331271765,CtoT
AZC7E_12,0.13616648230567635,CtoT
AZC7E_15,1.1268722276978274,CtoT
AZC7E_16,0.14139090929266204,CtoT
AZC7E_25,0.15914765017959748,CtoT
AZC7E_29,0.18842420941822227,CtoT
AZC7E_39,14.4471263609853,CtoT
AZC7E_45,0.6860861349854444,CtoT
AZC7E_51,0.12485465210295106,CtoT
AZC7E_54,0.3769091028924798,CtoT
AZC7E_57,0.10816667496371006,CtoT
AZC7E_59,0.04875536298845595,CtoT
AZC7E_60,0.10652301153325246,CtoT
AZC7E_61,1.0487093840221795,CtoT
AZC7E_64,0.38804268198462366,CtoT
AZC7E_69,0.09605414077212093,CtoT
AZC7E_70,0.07561123082449828,CtoT
AZC7E_73,13.333294452161189,CtoT
AZC7E_77,0.08893525300725755,CtoT
AZC7E_82,0.08341954715383985,CtoT
AZC7E_89,2.7252049386713666,CtoT
AZC7E_96,0.88983271306953,CtoT
AZC7E_109,0.21076782022506638,CtoT
AZC7E_114,0.1077597874378488,CtoT
AZC9C_6,15.557714068705206,CtoT
AZC9C_7,0.13832288096858264,CtoT
AZC9C_18,0.7972515100456903,CtoT
AZC9C_29,0.11895108932053015,CtoT
AZC9C_32,0.21332487024127778,CtoT
AZC9C_40,0.058055690688453176,CtoT
AZC9C_53,0.3457646998777643,CtoT
AZC9C_54,0.521399037656637,CtoT
AZC9C_61,0.11121772635039215,CtoT
AZC9C_68,0.056422083420284076,CtoT
AZC9C_71,1.3011182405316135,CtoT
AZC9C_75,1.7866018045173564,CtoT
AZC9C_86,0.06937914340464132,CtoT
AZC9C_93,0.04637480026006803,CtoT
AZC9C_95,0.540089956343596,CtoT
AZC9C_96,0.08117432642775915,CtoT
AZC9C_98,0.04352957336751796,CtoT
AZC9C_106,0.17722723579527058,CtoT
AZC9C_112,0.15497071215958502,CtoT
AZC9C_113,0.35977663626021794,CtoT
AZC9C_116,0.3815953280713168,CtoT
AZC3J_3,0.07249700391772976,CtoE
AZC3J_18,0.7442674010710217,CtoE
AZC3J_28,0.06524391693192078,CtoE
AZC3J_34,0.2551957586835336,CtoE
AZC3J_55,0.13861303780659795,CtoE
AZC3J_64,0.08616184322389733,CtoE
AZC3J_73,0.057608782591442545,CtoE
AZC3J_74,0.21316206227594922,CtoE
AZC3J_76,1.1197806306792786,CtoE
AZC3J_79,0.09075135713168965,CtoE
