taxon,donor,donor_abundance
1121124,D-10,10.017171993539
1121124,D-2,9.36347512488646
1121124,D-5Fryst,6.28831680232938
1121124,D-14,33.0634113976843
290402,D-6Fresk,49.5738496146919
290402,D-7Fryst,22.0003411312171
290402,D-15Fryst,32.739764716095
290402,D-13U,66.5345390670559
290402,D-4,21.3194979042518
290402,D-12,76.4535899006422
290402,D-9Fryst,20.1524131323964
290402,D-3,32.0416291655922
290402,D-10,29.3360036953644
290402,D-2,30.431294155881
290402,D-5Fryst,22.4582742940335
290402,D-14,34.9261388003707
553206,D-6Fresk,23.7954478150521
553206,D-7Fryst,12.4668599743563
553206,D-15Fryst,32.739764716095
553206,D-13U,10.2360829333932
553206,D-4,6.7834766058983
553206,D-12,12.2772188161615
553206,D-9Fryst,12.7278398730925
553206,D-3,8.32250108197201
553206,D-10,5.00858599676952
553206,D-2,5.85217195305404
553206,D-5Fryst,11.6783026328974
553206,D-14,12.5734099681335
491077,D-6Fresk,3.96590796917536
491077,D-7Fryst,10.2668258612346
491077,D-15Fryst,14.0313277354693
491077,D-13U,15.3541244000898
491077,D-4,11.9518397342018
491077,D-12,24.554437632323
491077,D-9Fryst,4.24261329103082
491077,D-3,18.725627434437
491077,D-10,12.1637088492974
491077,D-2,8.19304073427566
491077,D-5Fryst,12.5766336046588
491077,D-14,5.58818220805932
411463,D-6Fresk,18891.6026111668
411463,D-7Fryst,23723.7011864957
411463,D-15Fryst,7986.94355431214
411463,D-13U,65720.7704738512
411463,D-4,47929.7845384088
411463,D-12,55511.4448772743
411463,D-9Fryst,24520.1835155126
411463,D-3,110983.048678421
411463,D-10,12157.9847510154
411463,D-2,21441.7728187947
411463,D-5Fryst,21025.4363940742
411463,D-14,27593.9780615462
512566,D-6Fresk,69.4033894605687
512566,D-7Fryst,74.0678151417642
512566,D-15Fryst,24.9445826408343
512566,D-13U,61.4164976003593
512566,D-4,119.841420037537
512566,D-12,282.934088172449
512566,D-9Fryst,77.4276925613124
512566,D-3,77.8153851164383
512566,D-10,253.291348979487
512566,D-2,183.758199325897
512566,D-5Fryst,66.4764919103392
512566,D-14,94.9990975370084
1160721,D-6Fresk,10943.9230409394
1160721,D-7Fryst,7680.31908890788
1160721,D-15Fryst,892592.000636974
1160721,D-13U,1555.88460587577
1160721,D-4,27073.1781568356
1160721,D-12,3509.61041521999
1160721,D-9Fryst,1435.06394569117
1160721,D-3,502808.06411788
1160721,D-10,8697.76733953291
1160721,D-2,36993.3345668405
1160721,D-5Fryst,15326.4247092202
1160721,D-14,1942.35899915128
553175,D-6Fresk,57.5056655530426
553175,D-7Fryst,39.6006140361907
553175,D-15Fryst,79.5108571676594
553175,D-13U,56.2984561336627
553175,D-4,57.1750171068571
553175,D-12,41.2960996543615
553175,D-9Fryst,85.9129191433741
553175,D-3,61.5865080065929
553175,D-10,72.2667408105317
553175,D-2,19.3121674450783
553175,D-5Fryst,35.0349078986923
553175,D-14,127.596827084021
649764,D-6Fresk,33.7102177379905
649764,D-7Fryst,30.8004775837039
649764,D-15Fryst,193.320515466466
649764,D-13U,133.069078134112
649764,D-4,56.8519944113381
649764,D-12,164.626343216711
649764,D-9Fryst,51.9720128151275
649764,D-3,68.6606339262691
649764,D-10,71.5512285252789
649764,D-2,52.084330382181
649764,D-5Fryst,48.5098724751124
649764,D-14,263.575927480131
457424,D-6Fresk,73631.0473557096
457424,D-7Fryst,54986.1859339552
457424,D-15Fryst,79730.6813021818
457424,D-13U,90614.9241678635
457424,D-4,36613.0074235973
457424,D-12,68654.7656753759
457424,D-9Fryst,76498.5602505767
457424,D-3,75123.8882665285
457424,D-10,73705.6360161751
457424,D-2,37277.7501237589
457424,D-5Fryst,53348.283089019
457424,D-14,61743.8252168474
483217,D-6Fresk,143922.800201374
483217,D-7Fryst,165688.969127422
483217,D-15Fryst,112051.065222628
483217,D-13U,67368.7798261275
483217,D-4,136145.344548465
483217,D-12,117838.978419121
483217,D-9Fryst,89993.252476023
483217,D-3,100884.525865557
483217,D-10,76217.0841374124
483217,D-2,127574.422490602
483217,D-5Fryst,171338.666244041
483217,D-14,31869.4031325623
665943,D-6Fresk,838.789535480588
665943,D-7Fryst,176.002729049737
665943,D-15Fryst,1197.33996676005
665943,D-13U,266.138156268224
665943,D-4,496.162860317133
665943,D-12,289.07269758053
665943,D-9Fryst,248.192877525303
665943,D-3,222.210778888653
665943,D-10,312.678868655469
665943,D-2,383.902480120345
665943,D-5Fryst,232.667721686187
665943,D-14,1085.97007576619
634176,D-6Fresk,212.176076350881
634176,D-7Fryst,175.269384345363
634176,D-15Fryst,6.23614566020858
634176,D-13U,40.9443317335729
634176,D-4,255.510952155503
634176,D-12,29.0188808381999
634176,D-9Fryst,45.6080928785813
634176,D-3,49.9350064918321
634176,D-10,39.3531756889034
634176,D-2,104.168660764362
634176,D-5Fryst,86.2397732890887
634176,D-14,20.0243195788792
411467,D-6Fresk,3624.83988382627
411467,D-7Fryst,3963.72812714094
411467,D-15Fryst,7715.67121809307
411467,D-13U,7876.66581724608
411467,D-4,5799.22645265201
411467,D-12,10263.754930311
411467,D-9Fryst,4237.31002441703
411467,D-3,6181.95380368881
411467,D-10,7246.70842504025
411467,D-2,6793.20120310513
411467,D-5Fryst,4395.53344482824
411467,D-14,9133.88381907296
393127,D-6Fresk,3.96590796917536
393127,D-7Fryst,1.46668940874781
393127,D-15Fryst,7.79518207526073
393127,D-13U,10.2360829333932
393127,D-4,0.9690680865569
393127,D-12,16.1836066213038
393127,D-9Fryst,1.0606533227577
393127,D-3,7.07412591967621
393127,D-10,1.43102457050558
393127,D-2,2.34086878122162
393127,D-5Fryst,2.69499291528402
393127,D-14,6.51954590940254
526997,D-6Fresk,13.8806778921137
526997,D-7Fryst,9.53348115686073
526997,D-15Fryst,3.11807283010429
526997,D-13U,20.4721658667864
526997,D-4,2.58418156415173
526997,D-12,11.7191634154269
526997,D-9Fryst,6.36391993654623
526997,D-3,7.07412591967621
526997,D-10,11.4481965640446
526997,D-2,7.60782353897025
526997,D-5Fryst,4.4916548588067
526997,D-14,8.84795516276059
1246,D-6Fresk,3.96590796917536
1246,D-7Fryst,1.46668940874781
1246,D-15Fryst,6.23614566020858
1246,D-13U,5.11804146669661
1246,D-4,5.16836312830347
1246,D-12,18.9738836249769
1246,D-9Fryst,2.12130664551541
1246,D-3,2.080625270493
1246,D-10,1.43102457050558
1246,D-2,5.26695475774864
1246,D-5Fryst,0.898330971761341
1246,D-14,2.79409110402966
1444307,D-6Fresk,7.93181593835071
1444307,D-7Fryst,8.06679174811293
1444307,D-15Fryst,17.1494005655736
1444307,D-13U,15.3541244000898
1444307,D-4,13.5669532117966
1444307,D-12,18.9738836249769
1444307,D-9Fryst,5.30326661378852
1444307,D-3,14.9805019475496
1444307,D-10,17.8878071313197
1444307,D-2,9.36347512488646
1444307,D-5Fryst,7.18664777409073
1444307,D-14,20.9556832802224
536231,D-6Fresk,16268.1544895573
536231,D-7Fryst,11079.3717936809
536231,D-15Fryst,11413.7055945968
536231,D-13U,24704.7861597445
536231,D-4,77667.2538878848
536231,D-12,66867.314226823
536231,D-9Fryst,3295.44987380819
536231,D-3,355849.756137472
536231,D-10,12854.8937168516
536231,D-2,301071.423514013
536231,D-5Fryst,157090.238700934
536231,D-14,12947.3524942228
518636,D-6Fresk,1540.75524602463
518636,D-7Fryst,5304.28224673644
518636,D-15Fryst,5802.73353682408
518636,D-13U,2594.84702361518
518636,D-4,7544.51807654099
518636,D-12,5555.99956971382
518636,D-9Fryst,4461.10787551891
518636,D-3,4173.31816755486
518636,D-10,4084.85963650817
518636,D-2,10626.3738323555
518636,D-5Fryst,5115.99488418084
518636,D-14,4502.6778141438
548477,D-6Fresk,7.93181593835071
548477,D-7Fryst,11.7335152699824
548477,D-15Fryst,48.3301288666165
548477,D-13U,10.2360829333932
548477,D-4,9.04463547453107
548477,D-12,42.9702658565653
548477,D-9Fryst,9.54587990481934
548477,D-3,5.82575075738041
548477,D-10,6.4396105672751
548477,D-2,6.43738914835944
548477,D-5Fryst,7.18664777409073
548477,D-14,18.6272740268644
702459,D-6Fresk,95.1817912602085
702459,D-7Fryst,11.7335152699824
702459,D-15Fryst,115.368694713859
702459,D-13U,15.3541244000898
702459,D-4,20.6734525132139
702459,D-12,91.5210857204767
702459,D-9Fryst,41.3654795875505
702459,D-3,32.0416291655922
702459,D-10,61.5340565317399
702459,D-2,13.4599954920243
702459,D-5Fryst,17.0682884634655
702459,D-14,58.2102313339512
457416,D-6Fresk,6248.28800543577
457416,D-7Fryst,1551.0240497508
457416,D-15Fryst,3417.4078217943
457416,D-13U,2057.45266961204
457416,D-4,625.048915829201
457416,D-12,2026.85721546812
457416,D-9Fryst,4446.2587290003
457416,D-3,806.034229788989
457416,D-10,2295.36341109095
457416,D-2,3339.83453360794
457416,D-5Fryst,645.001637724643
457416,D-14,1900.44763259084
1156431,D-6Fresk,45.6079416455166
1156431,D-7Fryst,52.0674740105471
1156431,D-15Fryst,82.6289299977637
1156431,D-13U,56.2984561336627
1156431,D-4,57.1750171068571
1156431,D-12,190.296891650504
1156431,D-9Fryst,67.8818126564931
1156431,D-3,87.3862613607061
1156431,D-10,222.524320713617
1156431,D-2,110.606049912721
1156431,D-5Fryst,52.1031963621578
1156431,D-14,141.101600753498
743719,D-6Fresk,11.8977239075261
743719,D-7Fryst,13.2002046787302
743719,D-15Fryst,26.5036190558865
743719,D-13U,10.2360829333932
743719,D-4,20.9964752087328
743719,D-12,43.5283212572999
743719,D-9Fryst,8.48522658206164
743719,D-3,21.6385028131272
743719,D-10,10.017171993539
743719,D-2,21.0678190309945
743719,D-5Fryst,18.8649504069882
743719,D-14,23.7497743842521
981539,D-6Fresk,1.98295398458768
981539,D-7Fryst,3.66672352186951
981539,D-15Fryst,6.23614566020858
981539,D-13U,66.5345390670559
981539,D-4,8.7216127790121
981539,D-12,51.3410968675845
981539,D-9Fryst,6.36391993654623
981539,D-3,10.8192514065636
981539,D-10,14.3102457050558
981539,D-2,9.36347512488646
981539,D-5Fryst,5.38998583056804
981539,D-14,4.19113665604449
580050,D-6Fresk,7.93181593835071
580050,D-7Fryst,5.86675763499122
580050,D-15Fryst,17.1494005655736
580050,D-13U,5.11804146669661
580050,D-4,5.16836312830347
580050,D-12,20.0899944264461
580050,D-9Fryst,4.24261329103082
580050,D-3,6.65800086557761
580050,D-10,2.86204914101116
580050,D-2,9.36347512488646
580050,D-5Fryst,3.59332388704536
580050,D-14,4.19113665604449
1197728,D-6Fresk,83.2840673526825
1197728,D-7Fryst,88.0013645248683
1197728,D-15Fryst,67.0385658472422
1197728,D-13U,71.6525805337526
1197728,D-4,75.5873107514382
1197728,D-12,65.2924818859499
1197728,D-9Fryst,96.5194523709511
1197728,D-3,91.9636369557907
1197728,D-10,93.7321093681154
1197728,D-2,47.4025928197377
1197728,D-5Fryst,65.5781609385779
1197728,D-14,81.4943238675317
1336752,D-6Fresk,3.96590796917536
1336752,D-7Fryst,6.60010233936512
1336752,D-15Fryst,3.11807283010429
1336752,D-13U,5.11804146669661
1336752,D-4,2.58418156415173
1336752,D-12,8.92888641175383
1336752,D-9Fryst,4.24261329103082
1336752,D-3,1.6645002163944
1336752,D-10,12.1637088492974
1336752,D-2,2.92608597652702
1336752,D-5Fryst,1.79666194352268
1336752,D-14,0.93136370134322
997353,D-6Fresk,293.477189718976
997353,D-7Fryst,186.269554910971
997353,D-15Fryst,263.477154143813
997353,D-13U,189.367534267775
997353,D-4,189.614322269634
997353,D-12,391.196835914965
997353,D-9Fryst,299.104237017673
997353,D-3,188.504649506666
997353,D-10,206.783050438056
997353,D-2,132.259086139021
997353,D-5Fryst,150.919603255905
997353,D-14,500.142307621309
562973,D-6Fresk,9.91476992293839
562973,D-7Fryst,8.80013645248683
562973,D-15Fryst,20.2674733956779
562973,D-13U,15.3541244000898
562973,D-4,12.9209078207587
562973,D-12,17.8577728235077
562973,D-9Fryst,7.42457325930393
562973,D-3,10.403126352465
562973,D-10,15.7412702755614
562973,D-2,14.6304298826351
562973,D-5Fryst,4.4916548588067
562973,D-14,42.3770484111165
1198291,D-6Fresk,7.93181593835071
1198291,D-7Fryst,11.7335152699824
1198291,D-15Fryst,7.79518207526073
1198291,D-13U,15.3541244000898
1198291,D-4,7.10649930141727
1198291,D-12,12.8352742168961
1198291,D-9Fryst,10.606533227577
1198291,D-3,7.90637602787341
1198291,D-10,7.15512285252789
1198291,D-2,6.43738914835944
1198291,D-5Fryst,3.59332388704536
1198291,D-14,8.38227331208898
1196029,D-6Fresk,11.8977239075261
1196029,D-7Fryst,7.33344704373903
1196029,D-15Fryst,6.23614566020858
1196029,D-13U,30.7082488001797
1196029,D-4,16.1511347759483
1196029,D-12,76.4535899006422
1196029,D-9Fryst,10.606533227577
1196029,D-3,14.1482518393524
1196029,D-10,14.3102457050558
1196029,D-2,21.6530362262999
1196029,D-5Fryst,15.2716265199428
1196029,D-14,8.84795516276059
278197,D-6Fresk,1.98295398458768
278197,D-7Fryst,2.93337881749561
278197,D-15Fryst,17.1494005655736
278197,D-13U,5.11804146669661
278197,D-4,3.55324965070863
278197,D-12,21.76416062865
278197,D-9Fryst,4.24261329103082
278197,D-3,7.49025097377481
278197,D-10,4.29307371151674
278197,D-2,2.34086878122162
278197,D-5Fryst,1.79666194352268
278197,D-14,6.98522776007415
411474,D-6Fresk,967.681544478787
411474,D-7Fryst,611.609483447835
411474,D-15Fryst,1895.78828070341
411474,D-13U,2559.02073334831
411474,D-4,977.466676640393
411474,D-12,4093.3363643884
411474,D-9Fryst,439.11047562169
411474,D-3,1518.44032240579
411474,D-10,1452.48993906316
411474,D-2,1824.12199776694
411474,D-5Fryst,1585.55416515877
411474,D-14,1184.2289462579
1547,D-6Fresk,142.772686890313
1547,D-7Fryst,44.7340269668081
1547,D-15Fryst,221.383170937405
1547,D-13U,153.541244000898
1547,D-4,31.9792468563777
1547,D-12,338.739628245911
1547,D-9Fryst,58.3359327516738
1547,D-3,131.911642149256
1547,D-10,40.784200259409
1547,D-2,88.367796491116
1547,D-5Fryst,25.1532672093175
1547,D-14,200.243195788792
679189,D-6Fresk,2655.1753853629
679189,D-7Fryst,10266.0925165303
679189,D-15Fryst,1083.53030846124
679189,D-13U,291.728363601707
679189,D-4,7083.88771273094
679189,D-12,481.043755433238
679189,D-9Fryst,2700.42335974112
679189,D-3,2153.03102990616
679189,D-10,1715.08294775094
679189,D-2,4942.74443154944
679189,D-5Fryst,7855.90434805292
679189,D-14,609.577542529137
334390,D-6Fresk,1.98295398458768
334390,D-7Fryst,1.46668940874781
334390,D-15Fryst,4.67710924515644
334390,D-13U,10.2360829333932
334390,D-4,5.49138582382244
334390,D-12,18.9738836249769
334390,D-9Fryst,3.18195996827311
334390,D-3,3.7451254868874
334390,D-10,0.715512285252789
334390,D-2,2.92608597652702
334390,D-5Fryst,4.4916548588067
334390,D-14,4.6568185067161
457400,D-6Fresk,545.312345761611
457400,D-7Fryst,130.535357378555
457400,D-15Fryst,15.5903641505215
457400,D-13U,46.0623732002695
457400,D-4,173.140164798166
457400,D-12,36.2736010477499
457400,D-9Fryst,386.077809483805
457400,D-3,453.992434021573
457400,D-10,181.740120454208
457400,D-2,715.720629858509
457400,D-5Fryst,350.349078986923
457400,D-14,492.691398010563
944562,D-6Fresk,1.98295398458768
944562,D-7Fryst,1.46668940874781
944562,D-15Fryst,4.67710924515644
944562,D-13U,15.3541244000898
944562,D-4,2.9072042596707
944562,D-12,18.4158282242423
944562,D-9Fryst,2.12130664551541
944562,D-3,3.3290004327888
944562,D-10,3.57756142626395
944562,D-2,1.75565158591621
944562,D-5Fryst,1.79666194352268
944562,D-14,8.38227331208898
525328,D-6Fresk,3.96590796917536
525328,D-7Fryst,2.93337881749561
525328,D-15Fryst,18.7084369806257
525328,D-13U,15.3541244000898
525328,D-4,4.52231773726553
525328,D-12,21.2061052279153
525328,D-9Fryst,3.18195996827311
525328,D-3,4.16125054098601
525328,D-10,2.86204914101116
525328,D-2,4.09652036713783
525328,D-5Fryst,1.79666194352268
525328,D-14,17.6959103255212
334413,D-6Fresk,11.8977239075261
334413,D-7Fryst,5.13341293061732
334413,D-15Fryst,20.2674733956779
334413,D-13U,30.7082488001797
334413,D-4,12.9209078207587
334413,D-12,116.633578753534
334413,D-9Fryst,22.2737197779118
334413,D-3,17.4772522721412
334413,D-10,13.594733419803
334413,D-2,23.4086878122162
334413,D-5Fryst,15.2716265199428
334413,D-14,18.6272740268644
1300222,D-6Fresk,9.91476992293839
1300222,D-7Fryst,10.2668258612346
1300222,D-15Fryst,17.1494005655736
1300222,D-13U,15.3541244000898
1300222,D-4,15.5050893849104
1300222,D-12,25.1124930330576
1300222,D-9Fryst,7.42457325930393
1300222,D-3,13.7321267852538
1300222,D-10,5.00858599676952
1300222,D-2,11.7043439061081
1300222,D-5Fryst,11.6783026328974
1300222,D-14,21.4213651308941
742740,D-6Fresk,1628.00522134648
742740,D-7Fryst,1069.21657897715
742740,D-15Fryst,3665.29461178759
742740,D-13U,3874.35739028933
742740,D-4,1269.15617069402
742740,D-12,5794.84728122824
742740,D-9Fryst,1429.76067907739
742740,D-3,2421.01556474566
742740,D-10,3033.77208947183
742740,D-2,2244.30794399622
742740,D-5Fryst,1754.4403878499
742740,D-14,4305.6943913097
525309,D-6Fresk,3.96590796917536
525309,D-7Fryst,4.40006822624342
525309,D-15Fryst,4.67710924515644
525309,D-13U,5.11804146669661
525309,D-4,2.58418156415173
525309,D-12,8.92888641175383
525309,D-9Fryst,4.24261329103082
525309,D-3,4.57737559508461
525309,D-10,1.43102457050558
525309,D-2,3.51130317183242
525309,D-5Fryst,1.79666194352268
525309,D-14,6.05386405873093
563192,D-6Fresk,12940.7577034192
563192,D-7Fryst,13707.679214157
563192,D-15Fryst,3864.85127291427
563192,D-13U,23000.4783513346
563192,D-4,8165.04467463292
563192,D-12,15328.1076919777
563192,D-9Fryst,26586.3361882446
563192,D-3,32998.3006649649
563192,D-10,64337.4336653603
563192,D-2,22134.084760841
563192,D-5Fryst,7341.16070123368
563192,D-14,34075.8037410444
1171373,D-6Fresk,11.8977239075261
1171373,D-7Fryst,15.400238791852
1171373,D-15Fryst,20.2674733956779
1171373,D-13U,25.5902073334831
1171373,D-4,24.8727475549604
1171373,D-12,32.3672132426076
1171373,D-9Fryst,11.6671865503348
1171373,D-3,19.1417524885356
1171373,D-10,15.7412702755614
1171373,D-2,29.2608597652702
1171373,D-5Fryst,17.9666194352268
1171373,D-14,22.3527288322373
451515,D-6Fresk,19.8295398458768
451515,D-7Fryst,24.9337199487127
451515,D-15Fryst,43.6530196214601
451515,D-13U,40.9443317335729
451515,D-4,7.42952199693624
451515,D-12,65.2924818859499
451515,D-9Fryst,10.606533227577
451515,D-3,8.73862613607061
451515,D-10,7.15512285252789
451515,D-2,7.60782353897025
451515,D-5Fryst,6.28831680232938
451515,D-14,16.764546624178
457392,D-6Fresk,3513.79446068936
457392,D-7Fryst,4873.07556056458
457392,D-15Fryst,2708.04625294558
457392,D-13U,3848.76718295585
457392,D-4,5319.53774980634
457392,D-12,3650.79843160585
457392,D-9Fryst,4484.44224861958
457392,D-3,4195.78892047619
457392,D-10,5855.03703022357
457392,D-2,4362.79419100179
457392,D-5Fryst,4821.34232544312
457392,D-14,4822.13556370452
645464,D-6Fresk,1.98295398458768
645464,D-7Fryst,5.86675763499122
645464,D-15Fryst,59.2433837719815
645464,D-13U,30.7082488001797
645464,D-4,6.46045391037934
645464,D-12,49.6669306653807
645464,D-9Fryst,2.12130664551541
645464,D-3,7.90637602787341
645464,D-10,10.017171993539
645464,D-2,8.77825792958106
645464,D-5Fryst,1.79666194352268
645464,D-14,6.51954590940254
553482,D-6Fresk,9.91476992293839
553482,D-7Fryst,4.40006822624342
553482,D-15Fryst,9.35421849031287
553482,D-13U,5.11804146669661
553482,D-4,13.5669532117966
553482,D-12,32.9252686433422
553482,D-9Fryst,4.24261329103082
553482,D-3,14.9805019475496
553482,D-10,8.58614742303347
553482,D-2,5.85217195305404
553482,D-5Fryst,8.98330971761341
553482,D-14,4.6568185067161
521095,D-6Fresk,132.857916967374
521095,D-7Fryst,35.2005458099473
521095,D-15Fryst,67.0385658472422
521095,D-13U,66.5345390670559
521095,D-4,19.381361731138
521095,D-12,144.536348790265
521095,D-9Fryst,43.4867862330659
521095,D-3,166.033896585342
521095,D-10,301.230672091424
521095,D-2,51.4991131868756
521095,D-5Fryst,26.9499291528402
521095,D-14,225.390015725059
525369,D-6Fresk,3.96590796917536
525369,D-7Fryst,8.80013645248683
525369,D-15Fryst,7.79518207526073
525369,D-13U,10.2360829333932
525369,D-4,3.23022695518967
525369,D-12,12.8352742168961
525369,D-9Fryst,5.30326661378852
525369,D-3,9.15475119016921
525369,D-10,4.29307371151674
525369,D-2,2.92608597652702
525369,D-5Fryst,3.59332388704536
525369,D-14,4.19113665604449
445970,D-6Fresk,147646.787784429
445970,D-7Fryst,47626.3384808587
445970,D-15Fryst,321655.716044313
445970,D-13U,139906.781533619
445970,D-4,55391.2857822014
445970,D-12,125345.939669803
445970,D-9Fryst,280592.654575582
445970,D-3,73552.6000622522
445970,D-10,127424.151856099
445970,D-2,47143.9268194127
445970,D-5Fryst,36773.1783290505
445970,D-14,489513.119379729
321955,D-6Fresk,9.91476992293839
321955,D-7Fryst,2.93337881749561
321955,D-15Fryst,14.0313277354693
321955,D-13U,10.2360829333932
321955,D-4,120.487465428575
321955,D-12,17.8577728235077
321955,D-9Fryst,6.36391993654623
321955,D-3,3.7451254868874
321955,D-10,4.29307371151674
321955,D-2,3.51130317183242
321955,D-5Fryst,3.59332388704536
321955,D-14,12.5734099681335
553220,D-6Fresk,19.8295398458768
553220,D-7Fryst,132.735391491676
553220,D-15Fryst,1.55903641505215
553220,D-13U,10.2360829333932
553220,D-4,117.580261168904
553220,D-12,15.0674958198346
553220,D-9Fryst,23.3343731006695
553220,D-3,22.0546278672258
553220,D-10,12.1637088492974
553220,D-2,130.503434553105
553220,D-5Fryst,47.6115415033511
553220,D-14,2.79409110402966
411490,D-6Fresk,892.329293064455
411490,D-7Fryst,481.07412606928
411490,D-15Fryst,681.298913377787
411490,D-13U,450.387649069302
411490,D-4,541.063014994269
411490,D-12,1061.97942759797
411490,D-9Fryst,145.309505217806
411490,D-3,645.826083961028
411490,D-10,324.127065219513
411490,D-2,633.205005320447
411490,D-5Fryst,1549.62092628831
411490,D-14,256.590699720057
457388,D-6Fresk,98939.4890610022
457388,D-7Fryst,96157.6243269148
457388,D-15Fryst,66047.0186872691
457388,D-13U,107079.663566226
457388,D-4,57150.1443593022
457388,D-12,87313.9060543385
457388,D-9Fryst,110188.09174133
457388,D-3,90997.3945801738
457388,D-10,87105.0345821041
457388,D-2,53633.4002981544
457388,D-5Fryst,72073.0938644124
457388,D-14,85280.3173134919
1292036,D-6Fresk,107.079515167735
1292036,D-7Fryst,219.270066607797
1292036,D-15Fryst,18.7084369806257
1292036,D-13U,97.2427878672356
1292036,D-4,43.9310865905795
1292036,D-12,156.255512205692
1292036,D-9Fryst,82.730959175101
1292036,D-3,119.427890526298
1292036,D-10,301.946184376677
1292036,D-2,152.156470779405
1292036,D-5Fryst,23.3566052657949
1292036,D-14,208.15978725021
479436,D-6Fresk,4673.82254167316
479436,D-7Fryst,1094.88364363024
479436,D-15Fryst,4023.87298724959
479436,D-13U,2548.78465041491
479436,D-4,407.654641744936
479436,D-12,2261.79853917739
479436,D-9Fryst,3507.58053835973
479436,D-3,592.145951982308
479436,D-10,2313.96673050752
479436,D-2,2195.73491678588
479436,D-5Fryst,530.015273339191
479436,D-14,2472.77062706625
469593,D-6Fresk,502889.028215343
469593,D-7Fryst,961895.248215551
469593,D-15Fryst,120123.755779768
469593,D-13U,235117.706938576
469593,D-4,576454.027560718
469593,D-12,410661.250237187
469593,D-9Fryst,387118.31039343
469593,D-3,444349.984268
469593,D-10,291838.857835196
469593,D-2,630663.407041236
469593,D-5Fryst,756872.590300026
469593,D-14,61812.2804488961
675806,D-6Fresk,5.94886195376303
675806,D-7Fryst,3.66672352186951
675806,D-15Fryst,4.67710924515644
675806,D-13U,10.2360829333932
675806,D-4,3.55324965070863
675806,D-12,29.0188808381999
675806,D-9Fryst,5.30326661378852
675806,D-3,5.40962570328181
675806,D-10,4.29307371151674
675806,D-2,4.09652036713783
675806,D-5Fryst,2.69499291528402
675806,D-14,6.98522776007415
411476,D-6Fresk,396095.058421389
411476,D-7Fryst,307720.971436446
411476,D-15Fryst,431893.621916236
411476,D-13U,521446.536792917
411476,D-4,389197.770968373
411476,D-12,320289.200586823
411476,D-9Fryst,442629.7233466
411476,D-3,373097.723504805
411476,D-10,451852.447747704
411476,D-2,242798.421291478
411476,D-5Fryst,353957.674500488
411476,D-14,317479.998740922
1282887,D-6Fresk,192.346536505005
1282887,D-7Fryst,338.071908716369
1282887,D-15Fryst,151.226532260058
1282887,D-13U,1161.79541294013
1282887,D-4,301.703197614715
1282887,D-12,2697.63980715113
1282887,D-9Fryst,164.401265027444
1282887,D-3,1339.92267419749
1282887,D-10,280.480815819093
1282887,D-2,975.557064574109
1282887,D-5Fryst,424.012218671353
1282887,D-14,165.317056988421
644284,D-6Fresk,3.96590796917536
644284,D-7Fryst,2.93337881749561
644284,D-15Fryst,9.35421849031287
644284,D-13U,5.11804146669661
644284,D-4,3.8762723462276
644284,D-12,4.46444320587691
644284,D-9Fryst,4.24261329103082
644284,D-3,3.7451254868874
644284,D-10,3.57756142626395
644284,D-2,7.60782353897025
644284,D-5Fryst,3.59332388704536
644284,D-14,2.32840925335805
1217986,D-6Fresk,5.94886195376303
1217986,D-7Fryst,3.66672352186951
1217986,D-15Fryst,3.11807283010429
1217986,D-13U,5.11804146669661
1217986,D-4,1.29209078207587
1217986,D-12,39.6219334521576
1217986,D-9Fryst,6.36391993654623
1217986,D-3,3.3290004327888
1217986,D-10,2.86204914101116
1217986,D-2,1.17043439061081
1217986,D-5Fryst,4.4916548588067
1217986,D-14,2.32840925335805
469378,D-6Fresk,7.93181593835071
469378,D-7Fryst,2.20003411312171
469378,D-15Fryst,20.2674733956779
469378,D-13U,15.3541244000898
469378,D-4,1.61511347759483
469378,D-12,10.0449972132231
469378,D-9Fryst,13.7884931958502
469378,D-3,5.40962570328181
469378,D-10,3.57756142626395
469378,D-2,9.94869232019187
469378,D-5Fryst,3.59332388704536
469378,D-14,13.5047736694767
1304881,D-6Fresk,160.619272751602
1304881,D-7Fryst,104.134948021094
1304881,D-15Fryst,199.556661126675
1304881,D-13U,537.394354003144
1304881,D-4,137.60766829108
1304881,D-12,385.058226506884
1304881,D-9Fryst,56.2146261061583
1304881,D-3,245.929906972273
1304881,D-10,256.868910405751
1304881,D-2,271.540778621707
1304881,D-5Fryst,301.83920651181
1304881,D-14,145.292737409542
1122917,D-6Fresk,3.96590796917536
1122917,D-7Fryst,9.53348115686073
1122917,D-15Fryst,28.0626554709386
1122917,D-13U,25.5902073334831
1122917,D-4,10.3367262566069
1122917,D-12,27.3447146359961
1122917,D-9Fryst,3.18195996827311
1122917,D-3,17.0611272180426
1122917,D-10,12.1637088492974
1122917,D-2,9.94869232019187
1122917,D-5Fryst,26.9499291528402
1122917,D-14,12.5734099681335
1121333,D-6Fresk,299.426051672739
1121333,D-7Fryst,132.735391491676
1121333,D-15Fryst,593.992874134867
1121333,D-13U,609.046934536897
1121333,D-4,195.428730788975
1121333,D-12,1614.45427432524
1121333,D-9Fryst,162.279958381929
1121333,D-3,470.221311131419
1121333,D-10,264.739545543532
1121333,D-2,261.592086301516
1121333,D-5Fryst,135.647976735962
1121333,D-14,378.599344596019
1033992,D-6Fresk,13.8806778921137
1033992,D-7Fryst,8.80013645248683
1033992,D-15Fryst,21.82650981073
