donor,recipient,taxon,pre_abundance,post_abundance,log_fold_change
D-3,16-0,536233,258.578872035357,47.7602698059889,-2.43672150845417
D-3,16-0,1203540,799.243786291105,280.438507322345,-1.51095116183252
D-3,16-0,649754,23.5071701850325,7.34773381630598,-1.67772960795796
D-3,16-0,879088,5.87679254625812,1.22462230271766,-2.26269210867912
D-3,16-0,887898,76.3983031013556,72.2527158603422,-0.0804887774583712
D-3,16-0,546266,70.5215105550975,12.2462230271766,-2.52572651451291
D-3,16-0,1121130,47.014340370065,24346.1036891785,9.01637431240078
D-3,16-0,28112,99.9054732863881,260.844550478862,1.38455467029638
D-3,16-0,471854,29.3839627312906,47.7602698059889,0.700782015295766
D-3,16-0,767029,52.8911329163231,14.695467632612,-1.84765460940028
D-3,16-0,1296619,11.7535850925162,1.22462230271766,-3.26269210867912
D-3,16-0,1123242,11.7535850925162,12.2462230271766,0.0592359862082422
D-3,16-0,743710,11.7535850925162,5.51080036222949,-1.09276710723681
D-3,16-0,306263,17.6303776387744,1.8369334540765,-3.26269210867912
D-3,16-0,658089,104624.537701033,6976.67325858253,-3.90653816891124
D-3,16-0,1214102,35.2607552775487,22.6555126002768,-0.638201243771327
D-3,16-0,257314,11.7535850925162,9.79697842174131,-0.26269210867912
D-3,16-0,592010,23.5071701850325,10.4092895731001,-1.17522926742878
D-3,16-0,1423757,11.7535850925162,3.67386690815299,-1.67772960795796
D-3,16-0,762982,4742.57158483031,58720.0271041606,3.63011117901361
D-3,16-0,888048,3808.16156997526,1461.58671829353,-1.38155926048197
D-3,16-0,742727,1598.48757258221,23918.71050553,3.90336018066042
D-3,16-0,272620,17.6303776387744,7655.72632543947,8.76233207030338
D-3,16-0,1246477,47.014340370065,18.9816456921238,-1.30849579829224
D-3,16-0,996285,41.1375478238069,30.6155575679416,-0.426190840961999
D-3,16-0,469610,23.5071701850325,21.4308902975591,-0.133409091734154
D-3,16-0,556258,669.954350273426,12071.7143490394,4.17142396715132
D-3,16-0,1212545,29.3839627312906,3.67386690815299,-2.99965770284533
D-3,16-0,1410657,270.332457127874,78.3758273739305,-1.78625406473613
D-3,16-0,480119,11.7535850925162,14.695467632612,0.322270392042036
D-3,16-0,411461,72125.8749202259,10989.7605445883,-2.71435696261198
D-3,16-0,1408472,258.578872035357,751.918093868646,1.53997111805376
D-3,16-0,1261127,41.1375478238069,63.6803597413185,0.630392687404368
D-3,16-0,1123318,17.6303776387744,3.06155575679416,-2.52572651451291
D-3,16-0,1203465,458.389818608134,3907.15745682071,3.09147249114046
D-3,16-0,511145,23.5071701850325,1141.96029728422,5.60226780646348
D-3,16-0,889204,35.2607552775487,24.4924460543533,-0.525726514512914
D-3,16-0,299033,58.7679254625812,4.28617805951182,-3.77726528150888
D-3,16-0,1121482,35.2607552775487,51.4341367141419,0.544662813378484
D-3,16-0,1429046,41.1375478238069,37.3509802328887,-0.139309693173838
D-3,16-0,1122978,164.550191295227,391.879136869652,1.25188106415064
D-3,16-0,411483,74987.8728902536,49343.7064434028,-0.603791212985495
D-3,16-0,1160707,29.3839627312906,3.06155575679416,-3.26269210867912
D-3,16-0,1122982,105.782265832646,328.811088279693,1.63616116786398
D-3,16-0,411487,26463.1968358003,3433.84093682033,-2.94609223701034
D-3,16-0,999410,16643.076491003,4383.53553257788,-1.92475529440339
D-3,16-0,997348,47.014340370065,11.6339118758178,-2.01476459523553
D-3,16-0,1401079,205.687739119034,60.6188039845244,-1.76261850554448
D-3,16-0,457395,10713.3928118286,98331.6601078662,3.19824056189384
D-3,16-0,575587,11.7535850925162,3.06155575679416,-1.94076401379176
D-3,16-0,471871,276.209249674132,16.5324010866885,-4.06239345819329
D-3,16-0,1286820,534.788121709489,199.00112419162,-1.426190840962
D-3,16-0,1235795,64.6447180088393,23.2678237516356,-1.47419621387283
D-3,16-0,1446473,88.1518881938718,41.6371582924006,-1.0821198630373
D-3,16-0,469591,77761.7189720875,74506.633208494,-0.0616912388191352
D-3,16-0,697329,1134.22096142782,1129.71407425704,-0.00574404499944232
D-3,16-0,1051501,29.3839627312906,6.73542266494715,-2.12518858492919
D-3,16-0,718251,47.014340370065,28.1663129625063,-0.739130152622107
D-3,16-0,1123075,3432.04684701474,521.689100957725,-2.7178070473333
D-3,16-0,265669,17.6303776387744,3.06155575679416,-2.52572651451291
D-3,16-0,1035184,52.8911329163231,6.12311151358832,-3.11068901523407
D-3,16-0,644042,35.2607552775487,3.67386690815299,-3.26269210867912
D-3,16-0,283165,47.014340370065,12.8585341785355,-1.87037468590036
D-3,16-0,525279,29.3839627312906,6.12311151358832,-2.26269210867912
D-3,16-0,1410676,11.7535850925162,12.8585341785355,0.12962531409964
D-3,16-0,420247,35.2607552775487,19.5939568434826,-0.847654609400276
D-3,16-0,1244083,17.6303776387744,1.8369334540765,-3.26269210867912
D-3,16-0,451640,2632.80306072364,655.17293195395,-2.00665194944821
D-3,16-0,742733,10014.0544988238,5759.39868968117,-0.798036112046977
D-3,16-0,1415164,5.87679254625812,4.89848921087066,-0.26269210867912
D-3,16-0,1441930,5.87679254625812,11.6339118758178,0.985235404764465
D-3,16-0,546273,170.426983841486,38.5756025356064,-2.14339318030678
D-3,16-0,411462,185453.942382268,35360.3566798212,-2.39085620462014
D-3,16-0,1235815,146.919813656453,386.980647658782,1.39723244972326
D-3,16-0,387344,17.6303776387744,1.8369334540765,-3.26269210867912
D-3,16-0,1437603,52.8911329163231,23.8801349029944,-1.14721489125918
D-3,16-0,1353979,17.6303776387744,3.06155575679416,-2.52572651451291
D-3,16-0,1121334,2227.30437503183,813.761520155888,-1.45262075757404
D-3,16-0,626095,23.5071701850325,2.44924460543533,-3.26269210867912
D-3,16-0,449673,11259.9345186306,271238.532273179,4.59029180030573
D-3,16-0,904,1551.47323221214,96.1328507633366,-4.01246547914595
D-3,16-0,176280,35.2607552775487,3.67386690815299,-3.26269210867912
D-3,16-0,1163399,52.8911329163231,33.0648021733769,-0.677729607957964
D-3,16-0,511680,13369.7030427372,4591.72132403988,-1.54186043054582
D-3,16-0,351627,99.9054732863881,18.9816456921238,-2.39595863954258
D-3,16-0,657323,198447.530702044,7070.35686474043,-4.81083076610481
D-3,16-0,883166,17.6303776387744,4.28617805951182,-2.04029968734267
D-3,16-0,1256908,148900.292744542,15263.692381073,-3.28617068401643
D-3,16-0,937593,23.5071701850325,8.57235611902365,-1.45533718662152
D-3,16-0,1050720,111.659058378904,38.5756025356064,-1.53333969862279
D-3,16-0,945711,29.3839627312906,10.4092895731001,-1.49715736231614
D-3,16-0,1167632,23.5071701850325,1.8369334540765,-3.67772960795796
D-3,16-0,553184,52.8911329163231,40.4125359896829,-0.388222990762979
D-3,16-0,1035191,64.6447180088393,37.9632913842476,-0.767927416929542
D-3,16-0,1121111,981.424355225106,175.733300439985,-2.48148947447748
D-3,16-0,1122976,41.1375478238069,415.759271772647,3.33722073350801
D-3,16-0,679192,217.441324211551,46.5356475032712,-2.22421796086448
D-3,16-0,409438,58.7679254625812,1707.73580113978,4.86091201546183
D-3,16-0,525919,47.014340370065,6.73542266494715,-2.80326049004182
D-3,16-0,378753,58.7679254625812,20.2062679948415,-1.54022608420803
D-3,16-0,742725,1134.22096142782,6179.44413951333,2.4457753450291
D-3,16-0,655812,41.1375478238069,14.695467632612,-1.48508453001557
D-3,16-0,1136177,47.014340370065,5.51080036222949,-3.09276710723681
D-3,16-0,411903,1486.8285142033,38169.6402422555,4.68211542237339
D-3,16-0,1123263,1128.34416888156,1520.36858882398,0.430213936776564
D-3,16-0,469618,35.2607552775487,5.51080036222949,-2.67772960795796
D-3,16-0,1115512,41.1375478238069,23.8801349029944,-0.784644811874476
D-3,16-0,575594,35.2607552775487,9.18466727038248,-1.94076401379176
D-3,16-0,457393,1016.68511050266,493359.300917806,8.92262198259173
D-3,16-0,563193,22114.3703515693,50020.9225768057,1.17754750068829
D-3,16-0,1123488,41.1375478238069,11.6339118758178,-1.82211951729314
D-3,16-0,613026,17.6303776387744,0.612311151358832,-4.84765460940028
D-3,16-0,1316928,41.1375478238069,23.8801349029944,-0.784644811874476
D-3,16-0,347253,5200.96140343844,629.455863596879,-3.0466012044556
D-3,16-0,692420,17.6303776387744,9.79697842174131,-0.847654609400276
D-3,16-0,469588,646.447180088393,11760.0479729977,4.18521764006296
D-3,16-0,742818,205.687739119034,406.574604502264,0.983064305722838
D-3,16-0,546269,323.223590044197,44.6987140491947,-2.85422726332376
D-3,16-0,645127,23.5071701850325,7.96004496766481,-1.56225239053803
D-3,16-0,556269,23.5071701850325,12.2462230271766,-0.940764013791758
D-3,16-0,718252,93482.139033328,61446.6486611615,-0.605356418611533
D-3,16-0,1231627,47.014340370065,12.8585341785355,-1.87037468590036
D-3,16-0,469609,311.47000495168,220.432014489179,-0.498759466912645
D-3,16-0,862962,417.252270784327,18042.9726970907,5.43437334024854
D-3,16-0,469592,23994.9439663719,42414.7934546263,0.821837092478362
D-3,16-0,411485,103819.417122196,26938.0167928805,-1.94636074609099
D-3,16-0,585544,79695.1837198064,16744.87305621,-2.25077310041688
D-3,16-0,883077,5.87679254625812,42.2494694437594,2.84583234809905
D-3,16-0,1074451,5.87679254625812,4.89848921087066,-0.26269210867912
D-3,16-0,471872,258.578872035357,82.6620054334423,-1.64530813026559
D-3,16-0,500638,5.87679254625812,39.1879136869652,2.73730789132088
D-3,16-0,428128,7369.49785300769,2035.93457826812,-1.85587511620524
D-3,16-0,367928,129166.023374207,21572.334173523,-2.58197243175101
D-3,16-0,300269,52.8911329163231,1257.68710489104,4.57160335619676
D-3,16-0,1235789,1339.90870054685,4688.46648595458,1.80698141912769
D-3,16-0,657317,437415.546010538,91871.7774610305,-2.25131084937679
D-3,16-0,997352,76.3983031013556,236.352104424509,1.62932521044787
D-3,16-0,190304,17.6303776387744,14.0831564812531,-0.324092653343264
D-3,16-0,762967,58.7679254625812,1067.25833681844,4.1827366505592
D-3,16-0,585501,235.071701850325,80.8250719793658,-1.54022608420803
D-3,16-0,591365,35.2607552775487,9.18466727038248,-1.94076401379176
D-3,16-0,1005994,17.6303776387744,27.5540018111474,0.644198486929398
D-3,16-0,592028,834.504541568653,379.632913842476,-1.13631482290956
D-3,16-0,762376,111.659058378904,45.3110252005536,-1.30116625649376
D-3,16-0,1121367,11.7535850925162,11.6339118758178,-0.0147645952355347
D-3,16-0,998088,76.3983031013556,18.369334540765,-2.05624123121169
D-3,16-0,411470,15973.1221407296,3582.63254660053,-2.15655434662724
D-3,16-0,868129,387.868308053036,3607.73730380624,3.21745548699828
D-3,16-0,226185,346.730760229229,27.5540018111474,-3.65348206171129
D-3,16-0,272558,17.6303776387744,11.6339118758178,-0.599727095956691
D-3,16-0,1122975,652.323972634652,2105.12573837166,1.69024585444883
D-3,16-0,1321814,223.318116757809,42.8617805951182,-2.38133660517774
D-3,16-0,657313,170039.115533433,16255.0241351229,-3.386909056636
D-3,16-0,1400136,23.5071701850325,120.012985666331,2.35201773543609
D-3,16-0,435837,23.5071701850325,4.28617805951182,-2.45533718662152
D-3,16-0,321967,276.209249674132,13.4708453298943,-4.35784934171946
D-3,16-0,1423814,11.7535850925162,9.79697842174131,-0.26269210867912
D-3,16-0,380703,58.7679254625812,41.0248471410417,-0.51853101310871
D-3,16-0,762948,76.3983031013556,32.4524910220181,-1.23521137225701
D-3,16-0,326426,217.441324211551,135.933075601661,-0.677729607957964
D-3,16-0,887929,164.550191295227,75.3142716171363,-1.12753252539748
D-3,16-0,244366,11.7535850925162,628.84355244552,5.74152835763907
D-3,16-0,411479,9655.57015350209,247310.024789227,4.67881545913201
D-3,16-0,1042403,863.888504299944,34.2894244760946,-4.65500953145788
D-3,16-0,537006,1098.96020615027,12143.3547537484,3.46595598751997
D-3,16-0,1322347,9778.98279697352,5125.04433687342,-0.932119919382506
D-3,16-0,748224,998002.786998101,68005.1134033659,-3.87532871051079
D-3,16-0,314315,64.6447180088393,6.73542266494715,-3.26269210867912
D-3,16-0,360105,5.87679254625812,8.57235611902365,0.544662813378484
D-3,16-0,1175296,105.782265832646,14.0831564812531,-2.90905515406442
D-3,16-0,1033739,47.014340370065,18.9816456921238,-1.30849579829224
D-3,16-0,352165,928.533222308783,241.862904786739,-1.94076401379176
D-3,16-0,1156433,152.796606202711,60.6188039845244,-1.3337752067406
D-3,16-0,1120942,17.6303776387744,23.2678237516356,0.400272904043309
D-3,16-0,439375,41.1375478238069,18.9816456921238,-1.11585072034985
D-3,16-0,1121114,7281.34596481381,1064.80909221301,-2.77361036351313
D-3,16-0,717960,34120.6575235747,6793.59222432624,-2.32839891822141
D-3,16-0,442563,746.352653374782,33.0648021733769,-4.49648929328782
D-3,16-0,641118,52.8911329163231,20.2062679948415,-1.38822299076298
D-3,16-0,1255680,17.6303776387744,31.8401798706593,0.852785108740816
D-3,16-0,762983,35.2607552775487,9.79697842174131,-1.84765460940028
D-3,16-0,566550,9820.12034479732,3690.39930923968,-1.41196377728586
D-3,16-0,1121097,47.014340370065,340.445000155511,2.85624896404439
D-3,16-0,591020,52.8911329163231,1316.46897542149,4.63750383435539
D-3,16-0,545697,229.194909304067,26.9416906597886,-3.08866270890407
D-3,16-0,358681,146.919813656453,14.0831564812531,-3.38298634239683
D-3,16-0,525306,4407.59440969359,1126.65251850025,-1.96794884311799
D-3,16-0,525278,29.3839627312906,1.8369334540765,-3.99965770284533
D-3,16-0,680646,287.962834766648,41.6371582924006,-2.78993911154399
D-3,16-0,553177,17.6303776387744,30.0032464165828,0.767055234714932
D-3,16-0,1315312,17.6303776387744,1.8369334540765,-3.26269210867912
D-3,16-0,1448136,176.303776387744,61.2311151358832,-1.52572651451291
D-3,16-0,552531,905.026052123751,40.4125359896829,-4.48508453001557
D-3,16-0,1260282,17.6303776387744,30.0032464165828,0.767055234714932
D-3,16-0,565042,10807.4214925687,5781.44189113009,-0.902521105487065
D-3,16-0,864566,11.7535850925162,0.612311151358832,-4.26269210867912
D-3,16-0,1223528,41.1375478238069,14.695467632612,-1.48508453001557
D-3,16-0,411901,417.252270784327,834941.975192541,10.9665403236583
D-3,16-0,702443,470.14340370065,45803.3233662461,6.60620759350056
D-3,16-0,469616,82.2750956476137,4.28617805951182,-4.26269210867912
D-3,16-0,220668,35.2607552775487,2.44924460543533,-3.84765460940028
D-3,16-0,927666,258.578872035357,64.2926708926774,-2.00787820965029
D-3,16-0,702447,640.570387542135,11861.6916241233,4.21080885414558
D-3,16-0,553218,11.7535850925162,5.51080036222949,-1.09276710723681
D-3,16-0,435590,229.194909304067,474748.103472254,11.0163715213078
D-3,16-0,537970,11.7535850925162,3.06155575679416,-1.94076401379176
D-3,16-0,633147,440.759440969359,192.265701526673,-1.19689005028337
D-3,16-0,657321,504728.327835379,48754.6631157956,-3.37189494361539
D-3,16-0,879243,29.3839627312906,562.713948098767,4.25930084772255
D-3,16-0,411465,170.426983841486,18.9816456921238,-3.16647679341982
D-3,16-0,883156,2574.03513526106,354.528156636764,-2.86005963029106
D-3,16-0,888832,211.564531665292,664.969910375691,1.65219127768293
D-3,16-0,695560,23.5071701850325,1.22462230271766,-4.26269210867912
D-3,16-0,420889,5.87679254625812,3.67386690815299,-0.677729607957964
D-3,16-0,1336236,957.917185040074,448.211762794665,-1.09572042462616
D-3,16-0,1122992,152.796606202711,2130.23049557738,3.80132513679968
D-3,16-0,483215,1245.88001980672,32603.7318764037,4.70980006076213
D-3,16-0,1233170,205.687739119034,15.9200899353296,-3.69153540748299
D-3,16-0,997872,41.1375478238069,50.2095144114242,0.287504973881359
D-3,16-0,1437882,52.8911329163231,45.9233363519124,-0.203798419625552
D-3,16-0,390333,35.2607552775487,3.06155575679416,-3.52572651451291
D-3,16-0,484020,740.475860828523,281.050818473704,-1.39762168876523
D-3,16-0,1254439,875.64208939246,64.9049820440362,-3.75394017457808
D-3,16-0,264199,33039.3276950632,8493.36798049836,-1.95977566809395
D-3,16-0,525246,41.1375478238069,23.2678237516356,-0.822119517293139
D-3,16-0,267747,47.014340370065,30.6155575679416,-0.618835918904395
D-3,16-0,1002368,23.5071701850325,39.8002248383241,0.759675704349334
D-3,16-0,405531,58.7679254625812,11.021600724459,-2.41469520212417
D-3,16-0,556259,29.3839627312906,21375.1699827855,9.50669120615624
D-3,16-0,1206781,64.6447180088393,37.9632913842476,-0.767927416929542
D-3,16-0,1216976,52.8911329163231,76.538893919854,0.533167174540655
D-3,16-0,1259823,17.6303776387744,38.5756025356064,1.12962531409964
D-3,16-0,1122991,82.2750956476137,428.005494799824,2.37910161463871
D-3,16-0,553481,29.3839627312906,20.2062679948415,-0.540226084208029
D-3,16-0,555970,758.106238467298,32.4524910220181,-4.54599890953917
D-3,16-0,1331262,117.535850925162,46.5356475032712,-1.3366926901229
D-3,16-0,478749,16596.0621506329,1045.82744652088,-3.98812422232981
D-3,16-0,886872,35.2607552775487,7.34773381630598,-2.26269210867912
D-3,16-0,471875,12270.742836587,21189.6397039237,0.788136468803979
D-3,16-0,1028307,41.1375478238069,87.560494644313,1.08982430604167
D-3,16-0,457391,258.578872035357,47479.8312986665,7.52056659847599
D-3,16-0,742816,41.1375478238069,17.1447122380473,-1.26269210867912
D-3,16-0,66692,41.1375478238069,7.96004496766481,-2.36960731259563
D-3,16-0,548480,12535.1985011686,5463.0400924235,-1.19820892624612
D-3,16-0,862965,5.87679254625812,9.18466727038248,0.644198486929398
D-3,16-0,469595,11.7535850925162,47.7602698059889,2.02271011018313
D-3,16-0,1144300,5.87679254625812,1.8369334540765,-1.67772960795796
D-3,16-0,440497,11.7535850925162,2.44924460543533,-2.26269210867912
D-3,16-0,557598,35.2607552775487,26.9416906597886,-0.388222990762979
D-3,16-0,521097,23.5071701850325,23.8801349029944,0.022710110183128
D-3,16-0,658659,19669.6246523259,1600.58134965199,-3.61930151857022
D-3,16-0,537937,12217.8517036706,6105.96680135027,-1.00069898404599
D-3,16-0,527004,35.2607552775487,21.4308902975591,-0.71837159245531
D-3,16-0,428126,2726.83174146377,216.758147581026,-3.65306755372369
D-3,16-0,1176165,29.3839627312906,17.1447122380473,-0.777265281508878
D-3,16-0,1336753,11.7535850925162,5.51080036222949,-1.09276710723681
D-3,16-0,1202534,223.318116757809,15.9200899353296,-3.81017990398161
D-3,16-0,706433,88.1518881938718,26.9416906597886,-1.71015108565034
D-3,16-0,1002367,1386.92304091692,5897.16869873691,2.08813472948112
D-3,16-0,717959,27186.0423189901,309918.840015667,3.51095241168927
D-3,16-0,1006551,58.7679254625812,159.813210504655,1.4432857930034
D-3,16-0,909954,23.5071701850325,8.57235611902365,-1.45533718662152
D-3,16-0,1278306,47.014340370065,3.67386690815299,-3.67772960795796
D-3,16-0,888826,11.7535850925162,10.4092895731001,-0.175229267428781
D-3,16-0,675812,17.6303776387744,9.79697842174131,-0.847654609400276
D-3,16-0,1046625,17.6303776387744,11.021600724459,-0.677729607957964
D-3,16-0,749219,5.87679254625812,3.06155575679416,-0.940764013791758
D-3,16-0,879089,5.87679254625812,1.22462230271766,-2.26269210867912
D-3,16-0,435838,23.5071701850325,2.44924460543533,-3.26269210867912
D-3,16-0,360106,5.87679254625812,1.22462230271766,-2.26269210867912
D-3,16-0,525310,17.6303776387744,4.89848921087066,-1.84765460940028
D-3,16-0,525337,205.687739119034,14.0831564812531,-3.86841316956707
D-3,16-0,474186,23.5071701850325,2.44924460543533,-3.26269210867912
D-3,16-0,469613,11.7535850925162,31.2278687193004,1.40973323329238
D-3,16-0,192222,23.5071701850325,1.22462230271766,-4.26269210867912
D-3,16-0,521000,11.7535850925162,4.89848921087066,-1.26269210867912
D-3,16-0,575586,11.7535850925162,2.44924460543533,-2.26269210867912
D-3,16-0,223926,5.87679254625812,3.67386690815299,-0.677729607957964
D-3,16-0,888066,17.6303776387744,12.2462230271766,-0.525726514512914
D-3,16-0,339860,11.7535850925162,2.44924460543533,-2.26269210867912
D-3,16-0,525318,11.7535850925162,1.8369334540765,-2.67772960795796
D-3,16-0,871585,11.7535850925162,0.612311151358832,-4.26269210867912
D-3,16-0,527012,29.3839627312906,9.79697842174131,-1.58462020356648
D-3,16-0,520999,17.6303776387744,8.57235611902365,-1.04029968734267
D-3,16-0,1237085,5.87679254625812,0.612311151358832,-3.26269210867912
D-3,16-0,1217689,5.87679254625812,1.22462230271766,-2.26269210867912
D-3,16-0,1112856,11.7535850925162,1.22462230271766,-3.26269210867912
D-3,16-0,273057,5.87679254625812,0.612311151358832,-3.26269210867912
D-7Fryst,18-0,465515,136.684836048781,1931.46318191929,3.82076907386744
D-7Fryst,18-0,469602,10.4339569502886,5.66411490298912,-0.881363948506649
D-7Fryst,18-0,1002364,8.34716556023087,11.3282298059782,0.440564146380714
D-7Fryst,18-0,469599,3.13018708508658,11.3282298059782,1.85560164565956
D-7Fryst,18-0,502347,26939.4334499501,27793.8118289676,0.0450441984348359
D-7Fryst,18-0,525367,6.26037417017315,16.9923447089674,1.44056414638071
D-7Fryst,18-0,568703,123.120692013405,775.983741709509,2.6559531799794
D-7Fryst,18-0,565040,83037.6029931767,26117.2338176828,-1.66876269542426
D-7Fryst,18-0,546262,49.0395976663564,62.3052639328803,0.345406913340374
D-7Fryst,18-0,1121126,8.34716556023087,16.9923447089674,1.02552664710187
D-7Fryst,18-0,545696,305.714938643456,1234.77704885163,2.01399161673539
D-7Fryst,18-0,1122949,338.06020518935,1319.73877239646,1.96490028815037
D-7Fryst,18-0,702444,5902.48944677826,611.724409522825,-3.27036980709959
D-7Fryst,18-0,1423799,38.6056407160678,79.2976086418477,1.03846570280937
D-7Fryst,18-0,1140001,75.1244900420778,481.449766754075,2.6800300810761
D-7Fryst,18-0,767031,18.7811225105195,11.3282298059782,-0.729360855061599
D-7Fryst,18-0,1127131,21.911309595606,90.6258384478259,2.04824672360195
D-7Fryst,18-0,537972,2.08679139005772,5.66411490298912,1.44056414638071
D-7Fryst,18-0,537007,10082.3326010639,5471.53499628749,-0.881811920887484
D-7Fryst,18-0,749518,424.662047876746,1614.2727473519,1.92649727116657
D-7Fryst,18-0,936154,22.9547052906349,84.9617235448368,1.88802312335194
D-7Fryst,18-0,1203611,16418.8746569741,7810.814451222,-1.07181035438384
D-7Fryst,18-0,657309,3447.37937637535,668.365558552716,-2.36679077567689
D-7Fryst,18-0,206672,15098.9791027626,24225.4194400845,0.682070637792215
D-7Fryst,18-0,426355,6.26037417017315,50.9770341269021,3.02552664710187
D-7Fryst,18-0,553174,11.4773526453174,113.282298059782,3.30306062263078
D-7Fryst,18-0,1397694,6.26037417017315,11.3282298059782,0.855601645659558
D-7Fryst,18-0,1178544,10.4339569502886,5.66411490298912,-0.881363948506649
D-7Fryst,18-0,469617,532.131804464718,5.66411490298912,-6.55378929047814
D-7Fryst,18-0,1384484,50.0829933613852,577.73972010489,3.52802698763105
D-7Fryst,18-0,1121100,26914.3919532694,4310.39144117472,-2.64248703615578
D-7Fryst,18-0,450749,2655.44204384845,82803.6957667979,4.96267121333113
D-7Fryst,18-0,1120988,4.17358278011544,11.3282298059782,1.44056414638071
D-7Fryst,18-0,548479,156.509354254329,419.144502821195,1.42119882151378
D-7Fryst,18-0,1122603,6.26037417017315,5.66411490298912,-0.144398354340442
D-7Fryst,18-0,566552,61028.214202238,103845.882631403,0.76689573590231
D-7Fryst,18-0,1236550,22.9547052906349,203.908136507608,3.15105752918573
D-7Fryst,18-0,1208104,23.9981009856638,22.6564596119565,-0.0829978096762991
D-7Fryst,18-0,717962,7772.25453226997,16884.7265258106,1.11931375947389
D-7Fryst,18-0,1089456,3144.79462481698,373.831583597282,-3.07250543585866
D-7Fryst,18-0,565653,386.056407160678,1557.63159832201,2.01247049427642
D-7Fryst,18-0,585520,107.469756587972,226.564596119565,1.07599171408486
D-7Fryst,18-0,537012,94483.6537676433,1568.95982812799,-5.91218443720395
D-7Fryst,18-0,413999,3.13018708508658,5.66411490298912,0.855601645659558
D-7Fryst,18-0,1211815,18.7811225105195,118.946412962772,2.66295656771716
D-7Fryst,18-0,762984,3187.57384831316,311.526319664402,-3.35503280480072
D-7Fryst,18-0,1121019,12.5207483403463,11.3282298059782,-0.144398354340442
D-7Fryst,18-0,272623,2661.70241801862,19535.5323004095,2.8756793762391
D-7Fryst,18-0,1185325,148.162188694098,135.938757671739,-0.124220472402812
D-7Fryst,18-0,754252,255.63194528207,67.9693788358694,-1.9111112919007
D-7Fryst,18-0,568816,56150.339327978,45035.3775936665,-0.318235983560142
D-7Fryst,18-0,525268,34.4320579359523,362.503353791304,3.39617002702226
D-7Fryst,18-0,290338,2853.68722590393,3834.60578932363,0.426251052275792
D-7Fryst,18-0,398511,4.17358278011544,11.3282298059782,1.44056414638071
D-7Fryst,18-0,205921,156.509354254329,192.57990670163,0.299208297135172
D-7Fryst,18-0,324831,4145.41109634966,2418.57706357635,-0.777356672086895
D-7Fryst,18-0,1089547,4.17358278011544,11.3282298059782,1.44056414638071
D-7Fryst,18-0,457401,238863.533067262,249878.093060268,0.0650378086142134
D-7Fryst,18-0,457398,2.08679139005772,33.9846894179347,4.02552664710187
D-7Fryst,18-0,742817,286.933816132936,124.610527865761,-1.20329204339401
D-7Fryst,18-0,561180,10.4339569502886,45.3129192239129,2.11863605149335
D-7Fryst,18-0,999413,3741.61696237349,1500.99044929212,-1.3177470770371
D-7Fryst,18-0,1064537,121.033900623348,67.9693788358694,-0.832454348025702
D-7Fryst,18-0,411469,173201.598583401,96289.953350815,-0.846995061743198
D-7Fryst,18-0,562982,335.973413799293,1353.7234618144,2.01051407624685
D-7Fryst,18-0,518635,5936.92150471421,7085.80774363939,0.25521728335259
D-7Fryst,18-0,1156918,18.7811225105195,22.6564596119565,0.270639144938401
D-7Fryst,18-0,500633,41.7358278011544,402.152158112227,3.26838317099803
D-7Fryst,18-0,1125724,165.899915509589,203.908136507608,0.297606192538671
D-7Fryst,18-0,1122985,6.26037417017315,11.3282298059782,0.855601645659558
D-7Fryst,18-0,1170318,56.3433675315584,5397.90150254863,6.58200904812719
D-7Fryst,18-0,1307436,5.21697847514429,5.66411490298912,0.118636051493351
D-7Fryst,18-0,688245,26.0848923757215,39.6488043209238,0.604062878663594
D-7Fryst,18-0,411475,2443.63271775759,5998.29768226548,1.29552565987184
D-7Fryst,18-0,1437595,10.4339569502886,50.9770341269021,2.28856105293566
D-7Fryst,18-0,393305,207.635743310743,198.244021604619,-0.0667774572179686
D-7Fryst,18-0,634498,1.04339569502886,5.66411490298912,2.44056414638071
D-7Fryst,18-0,388919,3037.32486822901,16414.6049888625,2.43410690181488
D-7Fryst,18-0,742766,40.6924321061255,5.66411490298912,-2.84483807248153
D-7Fryst,18-0,1218102,19.8245182055483,11.3282298059782,-0.807363367062872
D-7Fryst,18-0,585054,78944.3616815785,79909.3330513705,0.0175277828619414
D-7Fryst,18-0,742741,748.114713335692,708.01436287364,-0.0794808776591036
D-7Fryst,18-0,1408440,31.3018708508658,243.556940828532,2.95993830547429
D-7Fryst,18-0,364106,347107.489260946,365924.479192709,0.0761634372695287
D-7Fryst,18-0,321956,219.11309595606,11.3282298059782,-4.27368137128541
D-7Fryst,18-0,910954,33.3886622409235,526.762685977988,3.97972295748874
D-7Fryst,18-0,546270,89.7320297724819,1030.86891234402,3.52209403187731
D-7Fryst,18-0,523794,3.13018708508658,33.9846894179347,3.44056414638071
D-7Fryst,18-0,762968,992.269305972445,1908.80672230733,0.943867396702009
D-7Fryst,18-0,445971,21.911309595606,39.6488043209238,0.855601645659558
D-7Fryst,18-0,1121342,10.4339569502886,11.3282298059782,0.118636051493351
D-7Fryst,18-0,930942,182.59424663005,441.800962433151,1.27475525341063
D-7Fryst,18-0,1140002,186.767829410166,28.3205745149456,-2.72132353599618
D-7Fryst,18-0,888727,6.26037417017315,28.3205745149456,2.17752974054692
D-7Fryst,18-0,428127,884.799549384472,1591.61628773994,0.847070012038441
