taxon,average_distance,comparison,sample_id
483218,2.404501471,D-6Fresk vs 25-0,D-6Fresk
484018,8.10546877,D-6Fresk vs 25-0,D-6Fresk
484020,2.160781293,D-6Fresk vs 25-0,D-6Fresk
500632,2.359498087,D-6Fresk vs 25-0,D-6Fresk
511680,2.251317618,D-6Fresk vs 25-0,D-6Fresk
515619,8.570608506,D-6Fresk vs 25-0,D-6Fresk
515620,6.762877899,D-6Fresk vs 25-0,D-6Fresk
518636,2.202124675,D-6Fresk vs 25-0,D-6Fresk
518637,1.999446491,D-6Fresk vs 25-0,D-6Fresk
525259,2.181038713,D-6Fresk vs 25-0,D-6Fresk
536231,4.420384027,D-6Fresk vs 25-0,D-6Fresk
537006,4.632661708,D-6Fresk vs 25-0,D-6Fresk
537007,2.540425668,D-6Fresk vs 25-0,D-6Fresk
537011,4.317451626,D-6Fresk vs 25-0,D-6Fresk
537012,3.190998089,D-6Fresk vs 25-0,D-6Fresk
545696,2.309793841,D-6Fresk vs 25-0,D-6Fresk
546273,4.92004184,D-6Fresk vs 25-0,D-6Fresk
547042,5.635132944,D-6Fresk vs 25-0,D-6Fresk
547043,2.108570316,D-6Fresk vs 25-0,D-6Fresk
552396,2.242498037,D-6Fresk vs 25-0,D-6Fresk
552398,3.689160503,D-6Fresk vs 25-0,D-6Fresk
556270,2.119810991,D-6Fresk vs 25-0,D-6Fresk
561,4.969734477,D-6Fresk vs 25-0,D-6Fresk
563192,5.641341624,D-6Fresk vs 25-0,D-6Fresk
563193,5.144110956,D-6Fresk vs 25-0,D-6Fresk
566550,2.300390573,D-6Fresk vs 25-0,D-6Fresk
566552,2.182775744,D-6Fresk vs 25-0,D-6Fresk
585394,3.905824612,D-6Fresk vs 25-0,D-6Fresk
592028,6.000503719,D-6Fresk vs 25-0,D-6Fresk
622312,8.182969356,D-6Fresk vs 25-0,D-6Fresk
626522,2.370602211,D-6Fresk vs 25-0,D-6Fresk
649757,4.487035829,D-6Fresk vs 25-0,D-6Fresk
657309,8.353889261,D-6Fresk vs 25-0,D-6Fresk
657313,4.825179399,D-6Fresk vs 25-0,D-6Fresk
657314,3.81135569,D-6Fresk vs 25-0,D-6Fresk
657321,2.752003212,D-6Fresk vs 25-0,D-6Fresk
665943,2.282412478,D-6Fresk vs 25-0,D-6Fresk
665951,5.541029017,D-6Fresk vs 25-0,D-6Fresk
665953,11.6752205,D-6Fresk vs 25-0,D-6Fresk
679189,4.035862542,D-6Fresk vs 25-0,D-6Fresk
679935,6.58429017,D-6Fresk vs 25-0,D-6Fresk
709991,11.11523677,D-6Fresk vs 25-0,D-6Fresk
717959,12.07358404,D-6Fresk vs 25-0,D-6Fresk
717960,3.196537339,D-6Fresk vs 25-0,D-6Fresk
717962,3.698697129,D-6Fresk vs 25-0,D-6Fresk
742725,2.350260316,D-6Fresk vs 25-0,D-6Fresk
742726,8.681685778,D-6Fresk vs 25-0,D-6Fresk
742727,6.069146368,D-6Fresk vs 25-0,D-6Fresk
742733,3.205762131,D-6Fresk vs 25-0,D-6Fresk
742740,3.152432787,D-6Fresk vs 25-0,D-6Fresk
742817,2.746635242,D-6Fresk vs 25-0,D-6Fresk
748224,9.214779419,D-6Fresk vs 25-0,D-6Fresk
762968,5.182784266,D-6Fresk vs 25-0,D-6Fresk
762982,10.2774364,D-6Fresk vs 25-0,D-6Fresk
762984,4.981956283,D-6Fresk vs 25-0,D-6Fresk
763034,4.657721858,D-6Fresk vs 25-0,D-6Fresk
862965,9.430456965,D-6Fresk vs 25-0,D-6Fresk
866776,3.675787244,D-6Fresk vs 25-0,D-6Fresk
868129,2.856899743,D-6Fresk vs 25-0,D-6Fresk
888048,2.48577152,D-6Fresk vs 25-0,D-6Fresk
997884,6.843669217,D-6Fresk vs 25-0,D-6Fresk
999410,2.438784178,D-6Fresk vs 25-0,D-6Fresk
1002367,3.434961697,D-6Fresk vs 30-0,D-6Fresk
1035839,1.998506939,D-6Fresk vs 30-0,D-6Fresk
1077285,12.61060332,D-6Fresk vs 30-0,D-6Fresk
1121097,1.977617785,D-6Fresk vs 30-0,D-6Fresk
1121100,8.059767874,D-6Fresk vs 30-0,D-6Fresk
1121101,2.413840942,D-6Fresk vs 30-0,D-6Fresk
1121115,7.560019239,D-6Fresk vs 30-0,D-6Fresk
1121130,3.583536872,D-6Fresk vs 30-0,D-6Fresk
1122975,2.591671201,D-6Fresk vs 30-0,D-6Fresk
1122981,1.974374384,D-6Fresk vs 30-0,D-6Fresk
1150460,2.637473401,D-6Fresk vs 30-0,D-6Fresk
1160721,5.570640399,D-6Fresk vs 30-0,D-6Fresk
1203465,2.554340657,D-6Fresk vs 30-0,D-6Fresk
1203540,3.108036092,D-6Fresk vs 30-0,D-6Fresk
1203606,2.328140678,D-6Fresk vs 30-0,D-6Fresk
1203610,2.500179371,D-6Fresk vs 30-0,D-6Fresk
1203611,6.788180634,D-6Fresk vs 30-0,D-6Fresk
1235789,3.287893054,D-6Fresk vs 30-0,D-6Fresk
1235811,1.997626602,D-6Fresk vs 30-0,D-6Fresk
1256908,3.962772164,D-6Fresk vs 30-0,D-6Fresk
1322347,13.2203606,D-6Fresk vs 30-0,D-6Fresk
1408437,3.167280969,D-6Fresk vs 30-0,D-6Fresk
1437612,4.369811764,D-6Fresk vs 30-0,D-6Fresk
226186,6.050802615,D-6Fresk vs 30-0,D-6Fresk
267747,2.21300331,D-6Fresk vs 30-0,D-6Fresk
364106,5.899723925,D-6Fresk vs 30-0,D-6Fresk
367928,3.743502352,D-6Fresk vs 30-0,D-6Fresk
411459,5.302131416,D-6Fresk vs 30-0,D-6Fresk
411461,5.954122416,D-6Fresk vs 30-0,D-6Fresk
411462,7.101481871,D-6Fresk vs 30-0,D-6Fresk
411463,5.140141369,D-6Fresk vs 30-0,D-6Fresk
411467,2.737438356,D-6Fresk vs 30-0,D-6Fresk
411469,4.942429178,D-6Fresk vs 30-0,D-6Fresk
411470,2.944757475,D-6Fresk vs 30-0,D-6Fresk
411471,5.188875639,D-6Fresk vs 30-0,D-6Fresk
411474,2.137887029,D-6Fresk vs 30-0,D-6Fresk
411475,4.640069327,D-6Fresk vs 30-0,D-6Fresk
411476,14.53712007,D-6Fresk vs 30-0,D-6Fresk
411477,13.5979821,D-6Fresk vs 30-0,D-6Fresk
411479,7.917598554,D-6Fresk vs 30-0,D-6Fresk
411483,13.08004539,D-6Fresk vs 30-0,D-6Fresk
411484,7.645374895,D-6Fresk vs 30-0,D-6Fresk
411490,2.097653793,D-6Fresk vs 30-0,D-6Fresk
411901,6.575625096,D-6Fresk vs 30-0,D-6Fresk
411902,4.229893449,D-6Fresk vs 30-0,D-6Fresk
411903,5.550584686,D-6Fresk vs 30-0,D-6Fresk
428125,5.42790345,D-6Fresk vs 30-0,D-6Fresk
428127,2.086774909,D-6Fresk vs 30-0,D-6Fresk
435590,13.70574683,D-6Fresk vs 30-0,D-6Fresk
435591,6.199815122,D-6Fresk vs 30-0,D-6Fresk
445970,10.071951,D-6Fresk vs 30-0,D-6Fresk
445972,2.49346256,D-6Fresk vs 30-0,D-6Fresk
445973,1.998153366,D-6Fresk vs 30-0,D-6Fresk
449673,10.07993014,D-6Fresk vs 30-0,D-6Fresk
450749,6.08739811,D-6Fresk vs 30-0,D-6Fresk
457412,6.245772304,D-6Fresk vs 30-0,D-6Fresk
457421,2.156265455,D-6Fresk vs 30-0,D-6Fresk
457424,8.716812028,D-6Fresk vs 30-0,D-6Fresk
469593,15.46324153,D-6Fresk vs 30-0,D-6Fresk
470145,11.76954345,D-6Fresk vs 30-0,D-6Fresk
470146,3.17260561,D-6Fresk vs 30-0,D-6Fresk
471870,4.331918658,D-6Fresk vs 30-0,D-6Fresk
471875,3.790728059,D-6Fresk vs 30-0,D-6Fresk
479436,4.585968407,D-6Fresk vs 30-0,D-6Fresk
479437,2.290103591,D-6Fresk vs 30-0,D-6Fresk
483215,6.747577444,D-6Fresk vs 30-0,D-6Fresk
483217,8.395115144,D-6Fresk vs 30-0,D-6Fresk
483218,2.440167502,D-6Fresk vs 30-0,D-6Fresk
484018,8.242793169,D-6Fresk vs 30-0,D-6Fresk
484020,2.291861291,D-6Fresk vs 30-0,D-6Fresk
500632,2.207811514,D-6Fresk vs 30-0,D-6Fresk
511680,2.282373941,D-6Fresk vs 30-0,D-6Fresk
515619,8.677541518,D-6Fresk vs 30-0,D-6Fresk
515620,6.775090136,D-6Fresk vs 30-0,D-6Fresk
518636,2.242087568,D-6Fresk vs 30-0,D-6Fresk
518637,2.153971241,D-6Fresk vs 30-0,D-6Fresk
525259,2.318081481,D-6Fresk vs 30-0,D-6Fresk
536231,4.282436022,D-6Fresk vs 30-0,D-6Fresk
537006,5.053518695,D-6Fresk vs 30-0,D-6Fresk
537007,2.757545413,D-6Fresk vs 30-0,D-6Fresk
537011,3.85532563,D-6Fresk vs 30-0,D-6Fresk
537012,3.489072414,D-6Fresk vs 30-0,D-6Fresk
545696,2.261426374,D-6Fresk vs 30-0,D-6Fresk
546273,5.141315545,D-6Fresk vs 30-0,D-6Fresk
547042,5.825535109,D-6Fresk vs 30-0,D-6Fresk
547043,2.022898993,D-6Fresk vs 30-0,D-6Fresk
552396,2.384371744,D-6Fresk vs 30-0,D-6Fresk
552398,3.900934392,D-6Fresk vs 30-0,D-6Fresk
556270,2.286231592,D-6Fresk vs 30-0,D-6Fresk
561,5.192809225,D-6Fresk vs 30-0,D-6Fresk
563192,5.343412687,D-6Fresk vs 30-0,D-6Fresk
563193,5.602191794,D-6Fresk vs 30-0,D-6Fresk
566550,2.327368653,D-6Fresk vs 30-0,D-6Fresk
566552,2.033973502,D-6Fresk vs 30-0,D-6Fresk
585394,3.713717677,D-6Fresk vs 30-0,D-6Fresk
592028,5.454815742,D-6Fresk vs 30-0,D-6Fresk
622312,8.61750204,D-6Fresk vs 30-0,D-6Fresk
626522,2.248330675,D-6Fresk vs 30-0,D-6Fresk
649757,4.420314459,D-6Fresk vs 30-0,D-6Fresk
657309,8.741346839,D-6Fresk vs 30-0,D-6Fresk
657313,4.88637073,D-6Fresk vs 30-0,D-6Fresk
657314,4.160629683,D-6Fresk vs 30-0,D-6Fresk
657321,2.949116579,D-6Fresk vs 30-0,D-6Fresk
665943,2.268964823,D-6Fresk vs 30-0,D-6Fresk
665951,5.674193399,D-6Fresk vs 30-0,D-6Fresk
665953,13.44035121,D-6Fresk vs 30-0,D-6Fresk
679189,3.700424401,D-6Fresk vs 30-0,D-6Fresk
679935,7.382998933,D-6Fresk vs 30-0,D-6Fresk
709991,11.29212538,D-6Fresk vs 30-0,D-6Fresk
717959,12.25330323,D-6Fresk vs 30-0,D-6Fresk
717960,3.110759327,D-6Fresk vs 30-0,D-6Fresk
717962,3.807442017,D-6Fresk vs 30-0,D-6Fresk
742725,2.177958383,D-6Fresk vs 30-0,D-6Fresk
742726,9.16473974,D-6Fresk vs 30-0,D-6Fresk
742727,6.563278598,D-6Fresk vs 30-0,D-6Fresk
742733,3.235709463,D-6Fresk vs 30-0,D-6Fresk
742740,3.215634433,D-6Fresk vs 30-0,D-6Fresk
742817,2.457364404,D-6Fresk vs 30-0,D-6Fresk
748224,10.143077,D-6Fresk vs 30-0,D-6Fresk
762968,5.427873197,D-6Fresk vs 30-0,D-6Fresk
762982,10.91562621,D-6Fresk vs 30-0,D-6Fresk
762984,5.388919785,D-6Fresk vs 30-0,D-6Fresk
763034,4.637645451,D-6Fresk vs 30-0,D-6Fresk
862965,9.9463903,D-6Fresk vs 30-0,D-6Fresk
866776,3.50958311,D-6Fresk vs 30-0,D-6Fresk
868129,2.776463134,D-6Fresk vs 30-0,D-6Fresk
888048,2.115840386,D-6Fresk vs 30-0,D-6Fresk
997884,7.449283731,D-6Fresk vs 30-0,D-6Fresk
999410,2.569377133,D-6Fresk vs 30-0,D-6Fresk
1002367,3.395380213,D-4 vs 31-0,D-4
1077285,7.875349732,D-4 vs 31-0,D-4
1121100,8.671042114,D-4 vs 31-0,D-4
1121101,2.261527168,D-4 vs 31-0,D-4
1121115,3.752371013,D-4 vs 31-0,D-4
1121130,3.270830374,D-4 vs 31-0,D-4
1122975,2.0163524,D-4 vs 31-0,D-4
1122981,1.425663679,D-4 vs 31-0,D-4
1160721,7.462387863,D-4 vs 31-0,D-4
1203465,2.638930306,D-4 vs 31-0,D-4
1203606,1.789307975,D-4 vs 31-0,D-4
1203610,2.301982606,D-4 vs 31-0,D-4
1203611,8.095182915,D-4 vs 31-0,D-4
1235789,2.383380274,D-4 vs 31-0,D-4
1235811,1.473524218,D-4 vs 31-0,D-4
1256908,2.342503699,D-4 vs 31-0,D-4
1322347,9.096199262,D-4 vs 31-0,D-4
1408437,1.934829497,D-4 vs 31-0,D-4
1437612,4.11898135,D-4 vs 31-0,D-4
226186,5.38789335,D-4 vs 31-0,D-4
264199,4.383383963,D-4 vs 31-0,D-4
347253,1.795763175,D-4 vs 31-0,D-4
367928,2.812993507,D-4 vs 31-0,D-4
411459,2.516473476,D-4 vs 31-0,D-4
411461,3.582545635,D-4 vs 31-0,D-4
411462,3.709831253,D-4 vs 31-0,D-4
411463,8.591658718,D-4 vs 31-0,D-4
411467,2.756704255,D-4 vs 31-0,D-4
411470,2.461239769,D-4 vs 31-0,D-4
411471,4.207101977,D-4 vs 31-0,D-4
411473,1.935210089,D-4 vs 31-0,D-4
411474,1.645196311,D-4 vs 31-0,D-4
411475,5.002505799,D-4 vs 31-0,D-4
411476,12.78537556,D-4 vs 31-0,D-4
411477,11.14794132,D-4 vs 31-0,D-4
411479,8.096115556,D-4 vs 31-0,D-4
411485,11.87317722,D-4 vs 31-0,D-4
411486,4.849626252,D-4 vs 31-0,D-4
411487,2.527425587,D-4 vs 31-0,D-4
411901,6.09740775,D-4 vs 31-0,D-4
411902,2.2368736,D-4 vs 31-0,D-4
411903,2.361063586,D-4 vs 31-0,D-4
428125,2.534531958,D-4 vs 31-0,D-4
435590,12.49259879,D-4 vs 31-0,D-4
435591,4.790508639,D-4 vs 31-0,D-4
445970,8.522607272,D-4 vs 31-0,D-4
445972,2.043145947,D-4 vs 31-0,D-4
445973,1.65668444,D-4 vs 31-0,D-4
449673,10.96098503,D-4 vs 31-0,D-4
457412,4.145440136,D-4 vs 31-0,D-4
457416,1.944537238,D-4 vs 31-0,D-4
457421,1.843506868,D-4 vs 31-0,D-4
457424,7.739651002,D-4 vs 31-0,D-4
469593,13.944569,D-4 vs 31-0,D-4
469596,1.856966161,D-4 vs 31-0,D-4
470145,10.5746315,D-4 vs 31-0,D-4
470146,2.270570211,D-4 vs 31-0,D-4
471870,3.478000926,D-4 vs 31-0,D-4
471875,3.427264974,D-4 vs 31-0,D-4
476272,2.034150563,D-4 vs 31-0,D-4
483215,5.365785467,D-4 vs 31-0,D-4
483216,14.79259966,D-4 vs 31-0,D-4
483217,7.642930604,D-4 vs 31-0,D-4
483218,2.276840882,D-4 vs 31-0,D-4
484018,7.197748798,D-4 vs 31-0,D-4
500632,1.866005809,D-4 vs 31-0,D-4
511680,2.724068726,D-4 vs 31-0,D-4
515620,5.642585729,D-4 vs 31-0,D-4
518636,3.70788892,D-4 vs 31-0,D-4
536231,6.372601939,D-4 vs 31-0,D-4
537006,4.80785722,D-4 vs 31-0,D-4
537007,1.811872518,D-4 vs 31-0,D-4
537011,3.43862235,D-4 vs 31-0,D-4
537012,2.207764882,D-4 vs 31-0,D-4
545696,1.860590801,D-4 vs 31-0,D-4
546273,1.658554266,D-4 vs 31-0,D-4
547042,5.163583385,D-4 vs 31-0,D-4
552398,3.103124141,D-4 vs 31-0,D-4
563192,3.853815977,D-4 vs 31-0,D-4
563193,5.364848399,D-4 vs 31-0,D-4
566550,1.802158382,D-4 vs 31-0,D-4
585394,3.061242508,D-4 vs 31-0,D-4
592028,7.050857572,D-4 vs 31-0,D-4
622312,3.901508493,D-4 vs 31-0,D-4
626522,1.92283049,D-4 vs 31-0,D-4
645463,1.988604888,D-4 vs 31-0,D-4
649757,2.030007254,D-4 vs 31-0,D-4
657308,1.929569729,D-4 vs 31-0,D-4
657309,8.156072018,D-4 vs 31-0,D-4
657313,3.085027438,D-4 vs 31-0,D-4
657314,2.576597197,D-4 vs 31-0,D-4
657317,7.42305867,D-4 vs 31-0,D-4
657319,2.042350345,D-4 vs 31-0,D-4
657321,4.246706168,D-4 vs 31-0,D-4
658659,1.920135773,D-4 vs 31-0,D-4
665943,1.664453,D-4 vs 31-0,D-4
665951,2.953879264,D-4 vs 31-0,D-4
679189,5.230644716,D-4 vs 31-0,D-4
679935,5.872974298,D-4 vs 31-0,D-4
709991,8.847457916,D-4 vs 31-0,D-4
717959,7.786943682,D-4 vs 31-0,D-4
717960,2.158225219,D-4 vs 31-0,D-4
717962,2.564030868,D-4 vs 31-0,D-4
742725,2.103257694,D-4 vs 31-0,D-4
742726,6.338505242,D-4 vs 31-0,D-4
742727,5.318476371,D-4 vs 31-0,D-4
742733,2.205885229,D-4 vs 31-0,D-4
742741,2.530126938,D-4 vs 31-0,D-4
742817,3.423791432,D-4 vs 31-0,D-4
748224,10.35794785,D-4 vs 31-0,D-4
762968,3.714871297,D-4 vs 31-0,D-4
762982,7.340431004,D-4 vs 31-0,D-4
762984,5.43590333,D-4 vs 31-0,D-4
763034,4.079667597,D-4 vs 31-0,D-4
862965,7.434151982,D-4 vs 31-0,D-4
868129,1.722561415,D-4 vs 31-0,D-4
888048,2.150993331,D-4 vs 31-0,D-4
997884,7.874955038,D-4 vs 31-0,D-4
999410,1.881291526,D-4 vs 31-0,D-4
1002367,3.537415031,D-7Fryst vs 32-0,D-7Fryst
1077285,11.10759502,D-7Fryst vs 32-0,D-7Fryst
1121097,2.591328145,D-7Fryst vs 32-0,D-7Fryst
1121100,9.246378922,D-7Fryst vs 32-0,D-7Fryst
1121101,3.391445374,D-7Fryst vs 32-0,D-7Fryst
1121115,4.301229195,D-7Fryst vs 32-0,D-7Fryst
1121130,5.745427173,D-7Fryst vs 32-0,D-7Fryst
1122975,2.949317366,D-7Fryst vs 32-0,D-7Fryst
1122981,2.442618038,D-7Fryst vs 32-0,D-7Fryst
1160721,6.637874175,D-7Fryst vs 32-0,D-7Fryst
1203465,3.697423654,D-7Fryst vs 32-0,D-7Fryst
1203610,3.21417841,D-7Fryst vs 32-0,D-7Fryst
1203611,7.52163462,D-7Fryst vs 32-0,D-7Fryst
1235789,4.156156004,D-7Fryst vs 32-0,D-7Fryst
1235811,2.846037408,D-7Fryst vs 32-0,D-7Fryst
1256908,2.94505798,D-7Fryst vs 32-0,D-7Fryst
1408437,2.691386288,D-7Fryst vs 32-0,D-7Fryst
1437612,4.419560169,D-7Fryst vs 32-0,D-7Fryst
226186,6.574452044,D-7Fryst vs 32-0,D-7Fryst
347253,2.854905887,D-7Fryst vs 32-0,D-7Fryst
364106,3.006134462,D-7Fryst vs 32-0,D-7Fryst
367928,3.153594726,D-7Fryst vs 32-0,D-7Fryst
411459,3.302055221,D-7Fryst vs 32-0,D-7Fryst
411461,6.259488109,D-7Fryst vs 32-0,D-7Fryst
411462,4.358044881,D-7Fryst vs 32-0,D-7Fryst
411463,8.387362979,D-7Fryst vs 32-0,D-7Fryst
411467,3.656779462,D-7Fryst vs 32-0,D-7Fryst
411469,3.299892117,D-7Fryst vs 32-0,D-7Fryst
411470,2.663857793,D-7Fryst vs 32-0,D-7Fryst
411471,6.491942189,D-7Fryst vs 32-0,D-7Fryst
411475,6.629490446,D-7Fryst vs 32-0,D-7Fryst
411476,14.3943289,D-7Fryst vs 32-0,D-7Fryst
411477,14.87298557,D-7Fryst vs 32-0,D-7Fryst
411479,9.746813765,D-7Fryst vs 32-0,D-7Fryst
411486,6.945137905,D-7Fryst vs 32-0,D-7Fryst
411901,8.573069085,D-7Fryst vs 32-0,D-7Fryst
411902,3.733785584,D-7Fryst vs 32-0,D-7Fryst
411903,4.410929529,D-7Fryst vs 32-0,D-7Fryst
428125,8.056032551,D-7Fryst vs 32-0,D-7Fryst
435590,14.98996965,D-7Fryst vs 32-0,D-7Fryst
435591,7.196166456,D-7Fryst vs 32-0,D-7Fryst
445970,10.49075178,D-7Fryst vs 32-0,D-7Fryst
445972,2.910059927,D-7Fryst vs 32-0,D-7Fryst
449673,11.84205113,D-7Fryst vs 32-0,D-7Fryst
450749,4.237175481,D-7Fryst vs 32-0,D-7Fryst
457412,4.58898109,D-7Fryst vs 32-0,D-7Fryst
457421,2.729296754,D-7Fryst vs 32-0,D-7Fryst
457424,9.902141494,D-7Fryst vs 32-0,D-7Fryst
469593,15.31958138,D-7Fryst vs 32-0,D-7Fryst
470145,13.12449807,D-7Fryst vs 32-0,D-7Fryst
470146,3.023212623,D-7Fryst vs 32-0,D-7Fryst
471870,4.539588099,D-7Fryst vs 32-0,D-7Fryst
471875,4.705343448,D-7Fryst vs 32-0,D-7Fryst
479436,2.867160152,D-7Fryst vs 32-0,D-7Fryst
483215,7.258169841,D-7Fryst vs 32-0,D-7Fryst
483216,14.4974793,D-7Fryst vs 32-0,D-7Fryst
483217,10.56752339,D-7Fryst vs 32-0,D-7Fryst
483218,2.774335694,D-7Fryst vs 32-0,D-7Fryst
484018,8.121364779,D-7Fryst vs 32-0,D-7Fryst
500632,2.596298027,D-7Fryst vs 32-0,D-7Fryst
511680,2.555883869,D-7Fryst vs 32-0,D-7Fryst
515619,9.305607822,D-7Fryst vs 32-0,D-7Fryst
515620,6.035081674,D-7Fryst vs 32-0,D-7Fryst
518636,4.577777685,D-7Fryst vs 32-0,D-7Fryst
525259,2.554932459,D-7Fryst vs 32-0,D-7Fryst
536231,4.610058285,D-7Fryst vs 32-0,D-7Fryst
537006,7.442086243,D-7Fryst vs 32-0,D-7Fryst
537007,2.410856196,D-7Fryst vs 32-0,D-7Fryst
537011,4.168280506,D-7Fryst vs 32-0,D-7Fryst
537012,3.019191995,D-7Fryst vs 32-0,D-7Fryst
545696,2.52268298,D-7Fryst vs 32-0,D-7Fryst
546273,4.242473097,D-7Fryst vs 32-0,D-7Fryst
547042,6.914498468,D-7Fryst vs 32-0,D-7Fryst
548480,5.733437013,D-7Fryst vs 32-0,D-7Fryst
552398,4.151967058,D-7Fryst vs 32-0,D-7Fryst
561,2.833098677,D-7Fryst vs 32-0,D-7Fryst
563192,7.66958883,D-7Fryst vs 32-0,D-7Fryst
563193,7.340591353,D-7Fryst vs 32-0,D-7Fryst
585394,5.904985823,D-7Fryst vs 32-0,D-7Fryst
592028,9.718656623,D-7Fryst vs 32-0,D-7Fryst
622312,9.772192707,D-7Fryst vs 32-0,D-7Fryst
626522,3.274439046,D-7Fryst vs 32-0,D-7Fryst
649757,3.05390092,D-7Fryst vs 32-0,D-7Fryst
657309,10.60834611,D-7Fryst vs 32-0,D-7Fryst
657313,4.479739964,D-7Fryst vs 32-0,D-7Fryst
657314,3.169054992,D-7Fryst vs 32-0,D-7Fryst
657321,3.419642956,D-7Fryst vs 32-0,D-7Fryst
658659,2.505094101,D-7Fryst vs 32-0,D-7Fryst
665951,4.353243511,D-7Fryst vs 32-0,D-7Fryst
679189,8.984447238,D-7Fryst vs 32-0,D-7Fryst
679935,7.437601489,D-7Fryst vs 32-0,D-7Fryst
709991,11.24259565,D-7Fryst vs 32-0,D-7Fryst
717959,10.72473609,D-7Fryst vs 32-0,D-7Fryst
717960,3.254017465,D-7Fryst vs 32-0,D-7Fryst
717962,3.353303237,D-7Fryst vs 32-0,D-7Fryst
718252,14.72211441,D-7Fryst vs 32-0,D-7Fryst
742726,9.706645998,D-7Fryst vs 32-0,D-7Fryst
742727,7.358294987,D-7Fryst vs 32-0,D-7Fryst
742733,4.301228498,D-7Fryst vs 32-0,D-7Fryst
742740,3.298633129,D-7Fryst vs 32-0,D-7Fryst
742817,3.795303788,D-7Fryst vs 32-0,D-7Fryst
742821,2.561994445,D-7Fryst vs 32-0,D-7Fryst
748224,12.87838119,D-7Fryst vs 32-0,D-7Fryst
762968,5.419966788,D-7Fryst vs 32-0,D-7Fryst
762982,10.98321969,D-7Fryst vs 32-0,D-7Fryst
762984,6.187967201,D-7Fryst vs 32-0,D-7Fryst
763034,5.332372027,D-7Fryst vs 32-0,D-7Fryst
862965,9.897314167,D-7Fryst vs 32-0,D-7Fryst
866776,3.544088259,D-7Fryst vs 32-0,D-7Fryst
868129,3.266704687,D-7Fryst vs 32-0,D-7Fryst
888048,3.148787653,D-7Fryst vs 32-0,D-7Fryst
997884,8.847829779,D-7Fryst vs 32-0,D-7Fryst
999410,2.459337528,D-7Fryst vs 32-0,D-7Fryst
1002367,3.65642617,D-6Fresk vs 33-0,D-6Fresk
1035839,1.844683731,D-6Fresk vs 33-0,D-6Fresk
1077285,12.34040498,D-6Fresk vs 33-0,D-6Fresk
1121097,1.915270598,D-6Fresk vs 33-0,D-6Fresk
1121100,8.168546879,D-6Fresk vs 33-0,D-6Fresk
1121101,2.836588206,D-6Fresk vs 33-0,D-6Fresk
1121115,6.904309995,D-6Fresk vs 33-0,D-6Fresk
1121130,4.161003123,D-6Fresk vs 33-0,D-6Fresk
1122975,2.595547727,D-6Fresk vs 33-0,D-6Fresk
1122981,2.113162667,D-6Fresk vs 33-0,D-6Fresk
1150460,2.677936868,D-6Fresk vs 33-0,D-6Fresk
1160721,5.679347421,D-6Fresk vs 33-0,D-6Fresk
1203465,2.93166229,D-6Fresk vs 33-0,D-6Fresk
1203540,2.927595118,D-6Fresk vs 33-0,D-6Fresk
1203606,2.104015686,D-6Fresk vs 33-0,D-6Fresk
1203610,2.701475278,D-6Fresk vs 33-0,D-6Fresk
1203611,6.982675902,D-6Fresk vs 33-0,D-6Fresk
1235789,3.466515252,D-6Fresk vs 33-0,D-6Fresk
1235811,2.234393323,D-6Fresk vs 33-0,D-6Fresk
1256908,4.037768208,D-6Fresk vs 33-0,D-6Fresk
1322347,13.11097369,D-6Fresk vs 33-0,D-6Fresk
1408437,3.366773998,D-6Fresk vs 33-0,D-6Fresk
1437612,4.756875494,D-6Fresk vs 33-0,D-6Fresk
226186,5.876072848,D-6Fresk vs 33-0,D-6Fresk
267747,2.080716452,D-6Fresk vs 33-0,D-6Fresk
364106,6.60303355,D-6Fresk vs 33-0,D-6Fresk
367928,4.083298586,D-6Fresk vs 33-0,D-6Fresk
411459,5.232894987,D-6Fresk vs 33-0,D-6Fresk
411461,6.087563908,D-6Fresk vs 33-0,D-6Fresk
411462,6.909705641,D-6Fresk vs 33-0,D-6Fresk
411463,4.905796698,D-6Fresk vs 33-0,D-6Fresk
411467,2.750353097,D-6Fresk vs 33-0,D-6Fresk
411469,4.673402002,D-6Fresk vs 33-0,D-6Fresk
411470,2.301793324,D-6Fresk vs 33-0,D-6Fresk
411471,4.945946764,D-6Fresk vs 33-0,D-6Fresk
411474,1.874395935,D-6Fresk vs 33-0,D-6Fresk
411475,4.622926041,D-6Fresk vs 33-0,D-6Fresk
411476,14.24541712,D-6Fresk vs 33-0,D-6Fresk
411477,12.71099666,D-6Fresk vs 33-0,D-6Fresk
411479,7.750251678,D-6Fresk vs 33-0,D-6Fresk
411483,12.5937453,D-6Fresk vs 33-0,D-6Fresk
411484,7.573790152,D-6Fresk vs 33-0,D-6Fresk
411490,1.959085926,D-6Fresk vs 33-0,D-6Fresk
411901,6.682038442,D-6Fresk vs 33-0,D-6Fresk
411902,4.30833078,D-6Fresk vs 33-0,D-6Fresk
411903,5.530372604,D-6Fresk vs 33-0,D-6Fresk
428125,5.802672087,D-6Fresk vs 33-0,D-6Fresk
428127,1.953026921,D-6Fresk vs 33-0,D-6Fresk
435590,12.80550118,D-6Fresk vs 33-0,D-6Fresk
435591,6.198108836,D-6Fresk vs 33-0,D-6Fresk
445970,9.819176987,D-6Fresk vs 33-0,D-6Fresk
445972,2.198201786,D-6Fresk vs 33-0,D-6Fresk
